# BJD(TDB)-2450000 airmass sky(ADU) dx(pix) dy(pix) fwhm(pix) peak(ADU) frame flux(r=28.0) err(r=28.0) flux(r=30.0) err(r=30.0) flux(r=32.0) err(r=32.0) flux(r=34.0) err(r=34.0) flux(r=36.0) err(r=36.0) 
7778.015834 1.1393 661.1 0.617 -0.453 21.17 34918.6 MSCL0_1701240194 0.999831 0.000662 0.999323 0.000669 0.999242 0.000677 0.999339 0.000686 0.999557 0.000695 
7778.016575 1.1370 656.1 -0.202 0.534 21.49 35683.5 MSCL0_1701240195 1.001517 0.000662 1.000960 0.000670 1.000763 0.000678 1.000582 0.000687 1.000632 0.000697 
7778.017327 1.1347 654.5 0.809 -0.477 20.11 39738.4 MSCL0_1701240196 1.001644 0.000662 1.001414 0.000669 1.001274 0.000678 1.001205 0.000687 1.001215 0.000696 
7778.018068 1.1324 652.7 0.215 0.326 20.99 39170.1 MSCL0_1701240197 1.001363 0.000659 1.000682 0.000667 1.000346 0.000675 1.000094 0.000684 1.000040 0.000693 
7778.018809 1.1302 645.4 0.151 -0.405 20.60 38880.9 MSCL0_1701240198 1.002060 0.000660 1.001460 0.000667 1.001258 0.000676 1.001255 0.000685 1.001186 0.000694 
7778.019561 1.1279 645.1 0.322 0.280 20.75 35182.5 MSCL0_1701240199 0.999897 0.000658 0.999785 0.000665 0.999893 0.000674 0.999870 0.000683 0.999754 0.000692 
7778.020302 1.1257 643.1 0.381 -0.378 20.91 35175.0 MSCL0_1701240200 1.001230 0.000657 1.001109 0.000665 1.001183 0.000673 1.001029 0.000682 1.001236 0.000692 
7778.021043 1.1236 640.5 -0.362 0.374 20.75 34342.0 MSCL0_1701240201 1.000901 0.000656 1.000723 0.000663 1.000637 0.000672 1.000622 0.000681 1.000595 0.000690 
7778.021795 1.1214 633.9 0.851 -0.364 21.08 33353.0 MSCL0_1701240202 1.000045 0.000653 0.999632 0.000660 0.999696 0.000668 0.999817 0.000677 0.999875 0.000686 
7778.022547 1.1193 629.6 0.188 -0.121 20.48 40316.4 MSCL0_1701240203 1.001861 0.000652 1.001073 0.000659 1.000700 0.000667 1.000459 0.000675 1.000434 0.000684 
7778.023276 1.1172 628.6 0.206 0.292 21.64 32688.4 MSCL0_1701240204 1.001043 0.000651 1.000756 0.000658 1.000539 0.000666 1.000633 0.000675 1.000727 0.000684 
7778.024006 1.1152 627.4 0.586 -0.191 20.70 34010.7 MSCL0_1701240205 1.000890 0.000650 1.000241 0.000658 0.999932 0.000666 0.999849 0.000674 0.999882 0.000684 
7778.024758 1.1132 624.8 0.513 0.125 20.59 37993.7 MSCL0_1701240206 1.001010 0.000650 1.000536 0.000658 1.000259 0.000666 1.000111 0.000675 1.000179 0.000684 
7778.025487 1.1112 623.4 0.175 0.119 21.04 34207.0 MSCL0_1701240207 1.001259 0.000650 1.001093 0.000657 1.001040 0.000666 1.001063 0.000674 1.001262 0.000683 
7778.026239 1.1092 617.7 0.490 -0.413 20.90 39461.2 MSCL0_1701240208 1.001456 0.000649 1.000813 0.000656 1.000476 0.000664 1.000132 0.000673 0.999959 0.000682 
7778.026980 1.1072 615.8 0.166 0.218 20.70 38882.8 MSCL0_1701240209 1.001635 0.000648 1.000940 0.000655 1.000663 0.000663 1.000580 0.000672 1.000447 0.000681 
7778.027721 1.1053 610.8 0.300 -0.081 21.17 36052.1 MSCL0_1701240210 1.002075 0.000647 1.001524 0.000654 1.001342 0.000662 1.001336 0.000671 1.001346 0.000680 
7778.028473 1.1034 605.6 0.762 -0.406 21.48 37932.9 MSCL0_1701240211 1.001110 0.000645 1.000733 0.000652 1.000461 0.000660 1.000479 0.000668 1.000443 0.000677 
7778.029214 1.1015 598.5 0.090 0.014 22.06 38048.3 MSCL0_1701240212 1.002487 0.000644 1.002018 0.000651 1.001786 0.000659 1.001583 0.000667 1.001599 0.000676 
7778.029955 1.0996 597.8 0.481 0.108 22.22 36267.3 MSCL0_1701240213 1.000099 0.000642 0.999896 0.000649 0.999693 0.000657 0.999533 0.000665 0.999658 0.000674 
7778.030707 1.0978 594.4 0.465 -0.074 21.87 33006.3 MSCL0_1701240214 1.000381 0.000641 1.000305 0.000649 1.000359 0.000657 1.000355 0.000665 1.000323 0.000674 
7778.031448 1.0960 592.9 0.406 -0.445 20.90 37305.5 MSCL0_1701240215 1.001172 0.000641 1.001037 0.000649 1.001058 0.000656 1.001172 0.000665 1.001328 0.000674 
7778.032188 1.0942 592.0 0.034 0.688 22.45 30011.8 MSCL0_1701240216 0.999587 0.000639 1.000246 0.000647 1.000544 0.000655 1.000701 0.000663 1.000812 0.000672 
7778.032929 1.0924 593.1 0.255 -0.805 21.45 31599.4 MSCL0_1701240217 0.999516 0.000639 0.999620 0.000646 0.999856 0.000654 0.999788 0.000662 0.999765 0.000671 
7778.033670 1.0907 587.3 0.798 0.113 21.18 36033.2 MSCL0_1701240218 1.000468 0.000638 1.000157 0.000645 1.000136 0.000653 0.999953 0.000662 0.999814 0.000670 
7778.034398 1.0890 585.9 0.434 -0.591 20.63 35865.6 MSCL0_1701240219 0.998557 0.000636 0.998365 0.000643 0.998583 0.000651 0.998675 0.000660 0.998657 0.000668 
7778.035150 1.0873 584.0 0.373 0.130 21.49 34284.4 MSCL0_1701240220 0.999438 0.000637 0.999475 0.000644 0.999576 0.000652 0.999566 0.000660 0.999471 0.000669 
7778.035891 1.0856 583.4 0.740 -0.342 21.66 32821.9 MSCL0_1701240221 0.998482 0.000636 0.998629 0.000643 0.998821 0.000651 0.999076 0.000659 0.999065 0.000668 
7778.036632 1.0840 580.3 0.002 -0.085 20.62 33933.4 MSCL0_1701240222 0.998913 0.000635 0.999317 0.000642 0.999810 0.000651 1.000188 0.000659 1.000342 0.000668 
7778.037384 1.0823 578.3 1.021 0.016 20.56 37652.1 MSCL0_1701240223 0.999901 0.000635 0.999798 0.000642 0.999844 0.000650 0.999761 0.000658 0.999754 0.000667 
7778.038125 1.0807 578.0 0.653 -0.329 21.68 34487.3 MSCL0_1701240224 0.999804 0.000634 0.999934 0.000642 1.000002 0.000650 1.000103 0.000658 1.000192 0.000667 
7778.038866 1.0792 578.8 -0.052 0.300 22.03 31906.1 MSCL0_1701240225 0.999802 0.000634 1.000000 0.000641 1.000142 0.000649 1.000343 0.000658 1.000565 0.000667 
7778.039630 1.0776 576.2 0.612 -0.865 22.96 29228.6 MSCL0_1701240226 1.000181 0.000634 1.000638 0.000642 1.000921 0.000650 1.001217 0.000658 1.001244 0.000667 
7778.040370 1.0760 569.2 0.395 0.198 21.16 34324.4 MSCL0_1701240227 1.000127 0.000633 1.000264 0.000640 1.000564 0.000648 1.000634 0.000656 1.000801 0.000665 
7778.041111 1.0745 565.2 0.584 -0.426 20.90 34365.2 MSCL0_1701240228 1.001586 0.000632 1.001156 0.000639 1.001028 0.000647 1.001093 0.000656 1.001072 0.000664 
7778.041863 1.0730 562.3 0.832 -0.096 20.07 37009.3 MSCL0_1701240229 1.001190 0.000632 1.001049 0.000639 1.001181 0.000646 1.001378 0.000655 1.001280 0.000663 
7778.042604 1.0715 558.9 0.736 -0.088 21.12 35955.0 MSCL0_1701240230 1.000123 0.000630 1.000318 0.000637 1.000493 0.000645 1.000515 0.000653 1.000559 0.000662 
7778.043333 1.0701 556.1 0.098 -0.414 21.00 39113.1 MSCL0_1701240231 1.001346 0.000630 1.000991 0.000637 1.000799 0.000644 1.000843 0.000652 1.000957 0.000661 
7778.044074 1.0687 552.0 0.401 0.389 20.88 37256.3 MSCL0_1701240232 0.999734 0.000628 0.999577 0.000635 0.999553 0.000643 0.999476 0.000651 0.999547 0.000659 
7778.044815 1.0673 549.6 0.597 -0.718 21.00 38059.4 MSCL0_1701240233 1.001559 0.000629 1.001106 0.000636 1.001024 0.000643 1.001009 0.000651 1.001104 0.000660 
7778.045567 1.0659 544.3 0.353 -0.275 21.24 38455.5 MSCL0_1701240234 1.001138 0.000629 1.001218 0.000636 1.001380 0.000644 1.001359 0.000652 1.001359 0.000660 
7778.046308 1.0645 540.6 0.939 -0.127 21.63 36395.1 MSCL0_1701240235 1.000118 0.000627 1.000150 0.000633 1.000000 0.000641 1.000115 0.000649 1.000100 0.000657 
7778.047060 1.0632 536.5 0.304 0.098 21.47 33949.2 MSCL0_1701240236 1.000783 0.000627 1.000605 0.000634 1.000541 0.000642 1.000480 0.000650 1.000390 0.000658 
7778.047789 1.0619 527.8 0.425 -0.146 21.95 31425.3 MSCL0_1701240237 1.000617 0.000626 1.000652 0.000633 1.000775 0.000641 1.000842 0.000649 1.000882 0.000657 
7778.048530 1.0606 518.6 1.058 -0.289 20.79 35127.3 MSCL0_1701240238 1.001712 0.000626 1.001766 0.000633 1.001974 0.000640 1.001962 0.000648 1.002013 0.000656 
7778.049282 1.0593 514.6 -0.041 -0.683 21.80 30541.4 MSCL0_1701240239 1.000271 0.000625 1.000713 0.000632 1.000952 0.000639 1.001111 0.000647 1.001260 0.000655 
7778.050023 1.0580 508.6 0.620 0.002 21.95 34363.0 MSCL0_1701240240 1.000965 0.000625 1.001106 0.000631 1.001320 0.000639 1.001470 0.000647 1.001653 0.000655 
7778.050764 1.0568 501.3 1.619 -0.314 20.45 37672.4 MSCL0_1701240241 1.002040 0.000623 1.001783 0.000629 1.001703 0.000636 1.001624 0.000644 1.001517 0.000652 
7778.051516 1.0555 490.0 0.420 -0.401 20.50 38403.5 MSCL0_1701240242 1.001810 0.000621 1.001410 0.000628 1.001152 0.000635 1.000970 0.000642 1.000789 0.000650 
7778.052268 1.0543 485.9 0.430 -0.150 21.73 34674.8 MSCL0_1701240243 1.001649 0.000621 1.001650 0.000627 1.001463 0.000634 1.001423 0.000642 1.001537 0.000650 
7778.053021 1.0531 478.9 0.936 -0.130 19.97 37934.4 MSCL0_1701240244 1.000848 0.000620 1.000371 0.000626 1.000127 0.000633 1.000165 0.000640 1.000161 0.000648 
7778.053761 1.0520 474.5 0.464 -0.651 22.12 34995.0 MSCL0_1701240245 1.003180 0.000619 1.002575 0.000626 1.002362 0.000632 1.002167 0.000640 1.002215 0.000647 
7778.054514 1.0508 464.9 0.779 -0.135 20.86 34639.1 MSCL0_1701240246 1.001475 0.000618 1.001115 0.000624 1.000896 0.000631 1.000801 0.000638 1.000801 0.000646 
7778.055255 1.0497 461.0 1.018 -0.883 20.86 37660.7 MSCL0_1701240247 1.001643 0.000617 1.001328 0.000623 1.001205 0.000630 1.001164 0.000637 1.001204 0.000645 
7778.056007 1.0486 455.1 0.457 0.245 20.92 37818.4 MSCL0_1701240248 1.003856 0.000616 1.003229 0.000622 1.002939 0.000628 1.002743 0.000635 1.002663 0.000643 
7778.056748 1.0475 451.7 0.994 -1.277 21.92 32783.7 MSCL0_1701240249 1.001902 0.000615 1.001791 0.000621 1.001672 0.000628 1.001697 0.000635 1.001787 0.000643 
7778.057500 1.0464 448.3 -0.002 0.718 21.83 34971.1 MSCL0_1701240250 1.001194 0.000613 1.001047 0.000619 1.001176 0.000626 1.001223 0.000633 1.001497 0.000640 
7778.058241 1.0454 444.4 0.997 -0.937 21.81 34946.1 MSCL0_1701240251 1.000283 0.000611 1.000080 0.000617 1.000067 0.000624 1.000000 0.000631 1.000023 0.000638 
7778.058993 1.0444 441.1 0.693 0.542 20.80 40645.5 MSCL0_1701240252 1.001765 0.000611 1.001286 0.000617 1.001114 0.000623 1.000919 0.000630 1.000941 0.000638 
7778.059734 1.0434 438.5 1.384 -1.637 20.37 40621.6 MSCL0_1701240253 1.003602 0.000611 1.002762 0.000617 1.002386 0.000623 1.002180 0.000630 1.002166 0.000637 
7778.060474 1.0424 436.5 0.624 -0.007 20.79 42499.5 MSCL0_1701240254 1.003027 0.000611 1.001995 0.000616 1.001533 0.000623 1.001332 0.000629 1.001183 0.000637 
7778.061215 1.0414 433.1 0.725 -0.696 21.28 39338.4 MSCL0_1701240255 1.003514 0.000611 1.003054 0.000617 1.002835 0.000623 1.002723 0.000630 1.002646 0.000638 
7778.061968 1.0405 434.3 0.454 0.121 21.12 32255.4 MSCL0_1701240256 1.002466 0.000611 1.001930 0.000617 1.001666 0.000624 1.001639 0.000631 1.001713 0.000638 
7778.062685 1.0396 435.2 1.018 -1.751 21.39 35799.2 MSCL0_1701240257 1.003153 0.000611 1.002440 0.000616 1.002256 0.000623 1.002157 0.000630 1.002206 0.000637 
7778.063437 1.0387 429.3 0.961 -0.023 20.93 40394.1 MSCL0_1701240258 1.003337 0.000609 1.002697 0.000615 1.002371 0.000621 1.002188 0.000628 1.002088 0.000635 
7778.064178 1.0378 430.1 0.993 -0.458 21.56 36838.2 MSCL0_1701240259 1.001970 0.000609 1.001593 0.000615 1.001472 0.000621 1.001424 0.000628 1.001379 0.000635 
7778.064919 1.0369 431.3 0.896 -0.606 20.93 38456.7 MSCL0_1701240260 1.003620 0.000610 1.002834 0.000615 1.002341 0.000622 1.002140 0.000628 1.002042 0.000636 
7778.065660 1.0361 428.7 1.014 -0.240 19.46 45110.5 MSCL0_1701240261 1.004975 0.000610 1.003886 0.000615 1.003329 0.000621 1.002924 0.000628 1.002837 0.000635 
7778.066412 1.0352 429.8 0.297 -0.778 21.18 36439.5 MSCL0_1701240262 1.002129 0.000608 1.001894 0.000614 1.001793 0.000620 1.001807 0.000627 1.001787 0.000634 
