# BJD(TDB)-2450000 airmass sky(ADU) dx(pix) dy(pix) fwhm(pix) peak(ADU) frame flux(r=28.0) err(r=28.0) flux(r=30.0) err(r=30.0) flux(r=32.0) err(r=32.0) flux(r=34.0) err(r=34.0) flux(r=36.0) err(r=36.0) 
7777.949852 1.4985 545.5 0.378 0.224 17.45 29138.8 MSCL1_1701240195 0.989448 0.001263 0.988754 0.001272 0.988590 0.001283 0.988697 0.001294 0.988913 0.001306 
7777.950142 1.4960 538.4 0.845 1.003 16.60 30876.3 MSCL1_1701240196 0.989552 0.001260 0.989130 0.001270 0.989101 0.001280 0.989053 0.001291 0.989089 0.001303 
7777.950420 1.4936 539.2 -0.582 0.343 16.74 31792.6 MSCL1_1701240197 0.989901 0.001257 0.988929 0.001266 0.988890 0.001276 0.988730 0.001287 0.988628 0.001299 
7777.950697 1.4912 532.1 0.416 0.132 17.34 32798.8 MSCL1_1701240198 0.989376 0.001253 0.988432 0.001262 0.987998 0.001272 0.987702 0.001283 0.987971 0.001295 
7777.950987 1.4887 529.9 -0.050 -0.517 17.78 28983.5 MSCL1_1701240199 0.986981 0.001249 0.986392 0.001258 0.986127 0.001268 0.986151 0.001279 0.986183 0.001291 
7777.951264 1.4864 536.1 0.204 -0.182 15.94 32063.2 MSCL1_1701240200 0.985657 0.001246 0.984920 0.001255 0.984563 0.001265 0.984231 0.001275 0.984297 0.001287 
7777.951542 1.4840 535.7 1.215 0.391 16.15 35959.9 MSCL1_1701240201 0.987151 0.001245 0.986160 0.001254 0.986134 0.001264 0.985854 0.001275 0.985837 0.001287 
7777.951820 1.4817 601.5 -1.036 0.672 18.00 27167.7 MSCL1_1701240202 0.978071 0.001259 0.977539 0.001270 0.977375 0.001283 0.977451 0.001296 0.977513 0.001311 
7777.952109 1.4793 720.8 -0.154 0.333 16.28 28637.3 MSCL1_1701240203 0.991131 0.001337 0.990468 0.001354 0.990294 0.001372 0.990361 0.001392 0.990417 0.001413 
7777.952387 1.4769 686.1 -0.382 0.945 17.83 25319.1 MSCL1_1701240204 0.980610 0.001296 0.980063 0.001310 0.979879 0.001326 0.980041 0.001344 0.980228 0.001362 
7777.952665 1.4746 1116.0 0.896 0.165 17.10 17123.1 MSCL1_1701240205 0.988441 0.001667 0.987380 0.001712 0.987449 0.001762 0.987689 0.001814 0.988390 0.001869 
7777.952942 1.4723 1907.0 -0.160 -0.983 17.79 5957.3 MSCL1_1701240206 0.981335 0.005397 0.981010 0.005735 0.981683 0.006087 0.984705 0.006469 0.984498 0.006815 
7777.953220 1.4701 1158.3 -0.543 0.120 16.89 15162.0 MSCL1_1701240207 0.998633 0.001864 0.997434 0.001925 0.997503 0.001992 0.998138 0.002062 0.998670 0.002133 
7777.953509 1.4677 566.2 0.990 1.142 16.94 31576.5 MSCL1_1701240208 0.988321 0.001242 0.987500 0.001252 0.987446 0.001263 0.987370 0.001276 0.987313 0.001289 
7777.953787 1.4654 579.9 0.762 1.316 16.80 33848.5 MSCL1_1701240209 0.982988 0.001238 0.982025 0.001249 0.981713 0.001261 0.981372 0.001273 0.981574 0.001287 
7777.954076 1.4631 715.1 0.190 -0.058 16.35 30912.1 MSCL1_1701240210 0.984931 0.001303 0.983997 0.001319 0.983724 0.001336 0.983333 0.001355 0.982968 0.001374 
7777.954365 1.4607 896.7 -1.715 -0.563 17.53 19623.9 MSCL1_1701240211 0.957861 0.001397 0.957385 0.001424 0.956633 0.001452 0.956536 0.001482 0.956091 0.001514 
7777.954643 1.4585 1762.8 1.666 -0.778 17.40 8887.5 MSCL1_1701240212 0.941716 0.003316 0.942609 0.003508 0.942177 0.003696 0.942013 0.003886 0.943667 0.004087 
7777.954909 1.4564 1657.1 0.496 0.741 17.78 9119.8 MSCL1_1701240213 0.998458 0.003108 0.998442 0.003275 0.998889 0.003444 0.999748 0.003618 1.000224 0.003795 
7777.955199 1.4541 787.3 0.369 1.067 17.82 21368.3 MSCL1_1701240214 0.988340 0.001348 0.987801 0.001368 0.987582 0.001390 0.987650 0.001414 0.987591 0.001438 
7777.955476 1.4519 854.6 -0.398 0.383 16.24 25045.6 MSCL1_1701240215 0.982985 0.001405 0.981951 0.001430 0.982184 0.001460 0.982394 0.001490 0.982567 0.001521 
7777.955754 1.4497 1345.1 0.934 0.189 17.98 12344.4 MSCL1_1701240216 0.976226 0.002199 0.975715 0.002294 0.974691 0.002388 0.975511 0.002492 0.975239 0.002595 
7777.956044 1.4474 1333.6 -1.026 -1.353 17.48 11558.2 MSCL1_1701240217 0.981046 0.002350 0.980431 0.002455 0.981359 0.002568 0.982684 0.002685 0.982451 0.002798 
7777.956333 1.4451 1023.5 0.277 -0.478 17.12 16504.6 MSCL1_1701240218 0.983749 0.001599 0.983194 0.001642 0.982834 0.001687 0.983760 0.001737 0.984051 0.001786 
7777.956611 1.4430 889.7 0.768 1.146 16.34 22429.8 MSCL1_1701240219 0.974574 0.001454 0.973618 0.001485 0.973229 0.001518 0.973155 0.001554 0.973339 0.001591 
7777.956900 1.4407 562.0 0.120 0.853 16.70 31264.2 MSCL1_1701240220 0.993065 0.001228 0.992478 0.001239 0.992025 0.001251 0.991928 0.001265 0.991845 0.001278 
7777.957178 1.4386 525.7 -0.438 0.020 16.90 30109.8 MSCL1_1701240221 0.987678 0.001206 0.987406 0.001216 0.987340 0.001228 0.987180 0.001239 0.987223 0.001252 
7777.957456 1.4364 501.7 -0.243 -1.022 16.48 33524.9 MSCL1_1701240222 0.986365 0.001193 0.985769 0.001202 0.985498 0.001212 0.985474 0.001223 0.985453 0.001234 
7777.957733 1.4343 495.9 0.383 -0.307 17.36 31768.6 MSCL1_1701240223 0.985024 0.001189 0.984438 0.001198 0.983968 0.001208 0.983800 0.001218 0.983769 0.001230 
7777.958011 1.4322 495.1 -0.633 1.513 17.29 30855.8 MSCL1_1701240224 0.983885 0.001184 0.983132 0.001193 0.982860 0.001203 0.982670 0.001213 0.982679 0.001225 
7777.958289 1.4301 498.3 0.169 1.245 16.89 28185.1 MSCL1_1701240225 0.983170 0.001182 0.982565 0.001191 0.982534 0.001201 0.982826 0.001212 0.983061 0.001224 
7777.958555 1.4280 509.1 0.097 -1.341 16.61 32820.4 MSCL1_1701240226 0.989410 0.001194 0.988720 0.001203 0.988103 0.001214 0.988005 0.001225 0.987920 0.001237 
7777.958845 1.4259 685.8 0.203 -0.988 16.64 24990.9 MSCL1_1701240227 0.997372 0.001306 0.997043 0.001324 0.996870 0.001344 0.996882 0.001365 0.996983 0.001388 
7777.959111 1.4239 644.4 0.042 0.376 16.69 26430.1 MSCL1_1701240228 0.974966 0.001240 0.974624 0.001255 0.974508 0.001271 0.974273 0.001289 0.974499 0.001307 
7777.959388 1.4218 531.9 -0.112 0.798 17.56 28757.5 MSCL1_1701240229 0.980065 0.001186 0.979692 0.001197 0.979680 0.001208 0.979604 0.001221 0.979558 0.001234 
7777.959678 1.4196 496.2 -0.121 1.217 17.62 31134.9 MSCL1_1701240230 0.985498 0.001173 0.984897 0.001183 0.984513 0.001192 0.984249 0.001203 0.984030 0.001214 
7777.959956 1.4176 496.6 0.431 -0.199 16.94 32326.1 MSCL1_1701240231 0.983779 0.001173 0.983301 0.001182 0.983222 0.001193 0.983151 0.001204 0.983349 0.001216 
7777.960245 1.4155 502.5 0.433 -0.572 17.40 31111.4 MSCL1_1701240232 0.984555 0.001172 0.984008 0.001181 0.983677 0.001191 0.983508 0.001202 0.983535 0.001214 
7777.960534 1.4133 522.5 0.263 -0.944 17.57 29512.7 MSCL1_1701240233 0.979887 0.001171 0.979570 0.001181 0.979568 0.001192 0.979657 0.001204 0.979913 0.001217 
7777.960801 1.4114 543.4 -1.333 0.397 18.06 24361.8 MSCL1_1701240234 0.981722 0.001183 0.981932 0.001194 0.982152 0.001206 0.982315 0.001219 0.982449 0.001233 
7777.961090 1.4093 501.0 -0.509 1.270 16.48 31107.0 MSCL1_1701240235 0.981571 0.001161 0.980685 0.001170 0.980403 0.001180 0.980397 0.001192 0.980226 0.001203 
7777.961379 1.4072 500.8 1.092 0.393 17.93 27310.6 MSCL1_1701240236 0.981931 0.001161 0.981598 0.001171 0.981503 0.001181 0.981388 0.001193 0.981826 0.001205 
7777.961669 1.4051 496.2 0.860 -0.969 17.69 30419.2 MSCL1_1701240237 0.983435 0.001159 0.982770 0.001169 0.982555 0.001179 0.982322 0.001190 0.982337 0.001202 
7777.961958 1.4030 488.7 -0.252 -0.530 17.14 30952.7 MSCL1_1701240238 0.983160 0.001155 0.982434 0.001164 0.982119 0.001174 0.981973 0.001185 0.982077 0.001196 
7777.962236 1.4010 486.1 -0.819 0.367 17.35 29786.2 MSCL1_1701240239 0.986148 0.001156 0.985573 0.001165 0.985130 0.001175 0.985063 0.001186 0.985077 0.001198 
7777.962513 1.3991 483.7 0.630 1.075 16.64 33660.1 MSCL1_1701240240 0.985468 0.001152 0.984577 0.001161 0.983963 0.001170 0.983817 0.001181 0.983729 0.001192 
7777.962791 1.3971 485.7 0.163 0.744 16.32 39318.4 MSCL1_1701240241 0.984087 0.001150 0.982771 0.001158 0.982196 0.001168 0.981924 0.001179 0.982044 0.001191 
7777.963057 1.3952 489.3 -0.317 0.158 16.63 37563.6 MSCL1_1701240242 0.984605 0.001150 0.983482 0.001158 0.982840 0.001168 0.982402 0.001179 0.982058 0.001190 
7777.963347 1.3932 486.7 0.196 -0.371 16.12 36158.1 MSCL1_1701240243 0.984676 0.001148 0.984025 0.001158 0.983515 0.001168 0.983344 0.001179 0.983136 0.001190 
7777.963625 1.3912 487.5 0.281 -1.305 16.51 33793.9 MSCL1_1701240244 0.986768 0.001148 0.985961 0.001157 0.985496 0.001166 0.985374 0.001177 0.985344 0.001189 
7777.963914 1.3892 483.1 -0.108 -0.749 17.08 28454.0 MSCL1_1701240245 0.981412 0.001141 0.981377 0.001151 0.981378 0.001161 0.981670 0.001173 0.981778 0.001185 
7777.964192 1.3873 479.4 -0.505 1.567 16.74 33009.8 MSCL1_1701240246 0.985039 0.001142 0.984241 0.001151 0.983706 0.001161 0.983401 0.001172 0.983222 0.001183 
7777.964470 1.3854 476.7 -0.401 1.837 16.62 34734.7 MSCL1_1701240247 0.984057 0.001139 0.982991 0.001148 0.982622 0.001158 0.982519 0.001169 0.982428 0.001181 
7777.964759 1.3834 470.8 0.356 -0.026 15.47 36653.3 MSCL1_1701240248 0.982727 0.001134 0.981947 0.001143 0.981425 0.001152 0.981112 0.001163 0.980888 0.001174 
7777.965037 1.3815 472.4 0.519 -1.536 16.63 35940.6 MSCL1_1701240249 0.984553 0.001135 0.983688 0.001143 0.982928 0.001153 0.982687 0.001163 0.982443 0.001175 
7777.965326 1.3795 475.6 0.461 -0.310 16.65 32795.9 MSCL1_1701240250 0.981268 0.001131 0.980820 0.001140 0.980605 0.001150 0.980413 0.001161 0.980316 0.001173 
7777.965615 1.3776 477.6 -0.362 0.532 17.04 29735.4 MSCL1_1701240251 0.982347 0.001132 0.981933 0.001141 0.981680 0.001152 0.981425 0.001163 0.981375 0.001174 
7777.965893 1.3757 481.7 -0.343 0.985 17.64 28050.1 MSCL1_1701240252 0.980244 0.001129 0.980095 0.001139 0.980126 0.001149 0.980110 0.001160 0.980407 0.001173 
7777.966171 1.3738 477.7 1.090 0.272 17.35 27158.0 MSCL1_1701240253 0.981161 0.001129 0.980919 0.001139 0.981019 0.001150 0.981261 0.001162 0.981588 0.001174 
7777.966449 1.3719 476.1 -0.426 -0.847 17.05 27865.9 MSCL1_1701240254 0.981426 0.001128 0.981455 0.001138 0.981804 0.001149 0.981752 0.001160 0.982061 0.001173 
7777.966726 1.3701 476.3 -0.105 -1.376 17.89 28584.6 MSCL1_1701240255 0.980739 0.001124 0.980690 0.001134 0.980740 0.001145 0.980701 0.001156 0.980689 0.001168 
7777.967016 1.3682 469.2 0.091 1.636 16.85 29282.2 MSCL1_1701240256 0.983882 0.001125 0.983347 0.001134 0.982949 0.001144 0.982647 0.001155 0.982637 0.001167 
7777.967305 1.3663 467.7 0.200 1.127 16.66 34700.6 MSCL1_1701240257 0.984513 0.001125 0.983530 0.001134 0.982977 0.001144 0.982482 0.001155 0.982296 0.001167 
7777.967583 1.3644 525.7 -0.167 -0.165 16.73 30363.9 MSCL1_1701240258 0.982471 0.001156 0.981848 0.001168 0.981547 0.001181 0.981430 0.001195 0.981249 0.001210 
7777.967872 1.3625 488.7 0.660 -1.189 16.23 33532.9 MSCL1_1701240259 0.984107 0.001133 0.983347 0.001143 0.982733 0.001154 0.982799 0.001166 0.983061 0.001180 
7777.968150 1.3607 452.9 -0.564 -0.962 15.93 39103.0 MSCL1_1701240260 0.985235 0.001116 0.984366 0.001125 0.983856 0.001135 0.983521 0.001146 0.983297 0.001158 
7777.968439 1.3588 447.3 -0.873 1.694 16.35 37489.5 MSCL1_1701240261 0.982095 0.001111 0.980992 0.001120 0.980562 0.001130 0.980356 0.001140 0.980290 0.001152 
7777.968717 1.3570 447.1 -0.369 1.441 16.84 33338.5 MSCL1_1701240262 0.982272 0.001109 0.981422 0.001117 0.980990 0.001127 0.980819 0.001138 0.980789 0.001149 
7777.968995 1.3553 445.3 -0.435 -0.637 16.87 33512.0 MSCL1_1701240263 0.982187 0.001108 0.981262 0.001117 0.980925 0.001127 0.980671 0.001137 0.980379 0.001149 
7777.969273 1.3535 445.7 0.343 -0.803 16.37 36095.8 MSCL1_1701240264 0.981878 0.001106 0.980863 0.001115 0.980470 0.001125 0.980179 0.001135 0.979982 0.001147 
7777.969562 1.3516 465.2 0.780 -0.401 15.72 39081.0 MSCL1_1701240265 0.982712 0.001112 0.981741 0.001122 0.981280 0.001132 0.980965 0.001144 0.980667 0.001156 
7777.969840 1.3499 445.0 0.087 0.000 16.77 34191.8 MSCL1_1701240266 0.984274 0.001106 0.983416 0.001115 0.982875 0.001125 0.982706 0.001136 0.982655 0.001147 
7777.970118 1.3481 437.9 0.256 0.676 16.40 36346.2 MSCL1_1701240267 0.983449 0.001102 0.982540 0.001111 0.982106 0.001121 0.981749 0.001132 0.981576 0.001143 
7777.970407 1.3463 430.2 -0.293 0.070 16.95 34859.4 MSCL1_1701240268 0.983673 0.001099 0.982965 0.001108 0.982651 0.001118 0.982406 0.001129 0.982747 0.001140 
7777.970685 1.3445 425.9 0.000 0.273 16.43 38452.5 MSCL1_1701240269 0.982591 0.001096 0.981552 0.001104 0.981030 0.001114 0.980971 0.001125 0.981057 0.001136 
7777.970963 1.3428 425.9 0.409 0.573 16.39 32748.6 MSCL1_1701240270 0.984157 0.001096 0.983268 0.001105 0.983023 0.001115 0.983019 0.001125 0.982971 0.001137 
7777.971252 1.3410 430.1 0.094 -0.001 17.34 31507.4 MSCL1_1701240271 0.982237 0.001094 0.981719 0.001103 0.981453 0.001113 0.981509 0.001124 0.981629 0.001135 
7777.971530 1.3393 434.2 -0.147 -0.406 16.43 35786.4 MSCL1_1701240272 0.983260 0.001094 0.982270 0.001103 0.981770 0.001113 0.981501 0.001124 0.981258 0.001135 
7777.971819 1.3375 436.7 -0.578 0.173 15.42 38605.6 MSCL1_1701240273 0.983751 0.001096 0.982824 0.001105 0.982292 0.001115 0.982032 0.001126 0.981755 0.001137 
7777.972097 1.3358 439.8 0.469 0.167 16.95 30208.3 MSCL1_1701240274 0.980179 0.001092 0.979568 0.001101 0.979454 0.001111 0.979611 0.001123 0.979901 0.001135 
7777.972375 1.3341 452.9 -0.221 0.420 17.03 28921.0 MSCL1_1701240275 0.982232 0.001100 0.981980 0.001110 0.981941 0.001121 0.981996 0.001133 0.982019 0.001146 
7777.972652 1.3324 519.8 0.593 -0.659 15.57 30440.4 MSCL1_1701240276 0.977804 0.001136 0.977248 0.001149 0.977090 0.001163 0.977160 0.001179 0.977301 0.001195 
7777.972942 1.3306 474.2 0.372 -0.098 17.26 30768.9 MSCL1_1701240277 0.982507 0.001107 0.981870 0.001118 0.981690 0.001130 0.981489 0.001142 0.981283 0.001156 
7777.973220 1.3289 525.7 -0.625 0.305 17.29 27741.5 MSCL1_1701240278 0.969042 0.001127 0.968685 0.001140 0.968712 0.001155 0.968680 0.001171 0.968690 0.001187 
7777.973486 1.3273 496.7 -1.340 0.405 17.10 24940.0 MSCL1_1701240279 0.985277 0.001135 0.985195 0.001148 0.985436 0.001162 0.985432 0.001177 0.985609 0.001193 
7777.973775 1.3256 420.2 1.059 -0.240 16.87 29555.9 MSCL1_1701240280 0.980601 0.001079 0.980174 0.001089 0.980041 0.001099 0.979923 0.001110 0.979961 0.001121 
7777.974053 1.3239 419.1 0.045 -0.754 16.88 28035.6 MSCL1_1701240281 0.979292 0.001077 0.979486 0.001087 0.979852 0.001098 0.979934 0.001109 0.980084 0.001121 
7777.974342 1.3222 421.5 0.534 0.323 18.73 20727.1 MSCL1_1701240282 0.976902 0.001076 0.977998 0.001086 0.978872 0.001098 0.979424 0.001109 0.979946 0.001121 
7777.974632 1.3205 435.0 0.213 0.600 16.32 27189.5 MSCL1_1701240283 0.982105 0.001090 0.981888 0.001101 0.981818 0.001112 0.982208 0.001124 0.982490 0.001137 
7777.974909 1.3189 435.5 -1.002 0.214 17.38 26075.1 MSCL1_1701240284 0.978695 0.001082 0.978495 0.001092 0.978864 0.001104 0.978959 0.001116 0.979051 0.001128 
7777.975187 1.3172 629.8 -0.505 -0.244 16.41 24181.9 MSCL1_1701240285 0.956224 0.001186 0.955699 0.001206 0.955486 0.001228 0.955699 0.001251 0.955590 0.001274 
7777.975465 1.3156 840.2 0.075 -0.874 16.78 17148.9 MSCL1_1701240286 1.000338 0.001446 0.999752 0.001484 1.000034 0.001524 1.000357 0.001567 1.000272 0.001610 
7777.975754 1.3139 433.6 0.066 0.056 16.48 31031.4 MSCL1_1701240287 0.982959 0.001074 0.982306 0.001083 0.982011 0.001093 0.982053 0.001105 0.982032 0.001117 
7777.976032 1.3123 464.7 0.671 1.283 16.13 33756.6 MSCL1_1701240288 0.984182 0.001093 0.983194 0.001103 0.982891 0.001115 0.982620 0.001127 0.982573 0.001141 
7777.976310 1.3107 1126.1 0.973 1.237 17.86 7973.5 MSCL1_1701240289 0.955517 0.002457 0.954824 0.002576 0.953930 0.002696 0.954898 0.002826 0.955579 0.002956 
7777.976599 1.3091 0.0 270.864 444.927 0.00 1940.0 MSCL1_1701240290 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
7777.976877 1.3075 1872.3 78.761 -56.300 19.14 3331.5 MSCL1_1701240291 0.696117 0.009308 0.701088 0.009959 0.699082 0.010569 0.698931 0.011210 0.705345 0.011991 
7777.977155 1.3059 0.0 270.864 444.927 0.00 1767.8 MSCL1_1701240292 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
7777.977444 1.3043 1771.5 75.247 -55.565 18.27 2997.5 MSCL1_1701240293 0.738664 0.009563 0.739576 0.010214 0.740026 0.010894 0.736809 0.011517 0.738358 0.012227 
7777.977722 1.3027 1379.0 -2.274 -0.866 18.74 5156.6 MSCL1_1701240294 0.995167 0.004566 0.994493 0.004835 0.992725 0.005095 0.992136 0.005366 0.994390 0.005666 
7777.978000 1.3011 1423.6 -2.074 -1.353 17.78 3985.9 MSCL1_1701240295 1.002092 0.008060 1.001901 0.008584 1.000829 0.009089 1.000016 0.009591 0.996566 0.010066 
7777.978277 1.2996 1342.0 -2.750 -1.869 15.89 5215.3 MSCL1_1701240296 1.029572 0.005977 1.029694 0.006346 1.029149 0.006718 1.032964 0.007140 1.035107 0.007541 
7777.978555 1.2980 909.1 -3.256 -1.087 17.04 11356.6 MSCL1_1701240297 0.977287 0.002031 0.976509 0.002116 0.975692 0.002202 0.976388 0.002295 0.976942 0.002390 
7777.978845 1.2964 921.2 -3.991 -0.760 17.57 12149.0 MSCL1_1701240298 0.996557 0.001738 0.996438 0.001801 0.996499 0.001867 0.996899 0.001935 0.997650 0.002007 
7777.979122 1.2949 458.5 -3.483 -0.404 18.02 25443.7 MSCL1_1701240299 0.985494 0.001094 0.985298 0.001106 0.985245 0.001119 0.985172 0.001133 0.985400 0.001148 
7777.979412 1.2933 392.1 -1.140 -0.596 18.54 27684.2 MSCL1_1701240300 0.982806 0.001049 0.982270 0.001057 0.982172 0.001067 0.982006 0.001078 0.982056 0.001089 
7777.979689 1.2918 385.1 0.080 0.011 16.94 34646.1 MSCL1_1701240301 0.980632 0.001042 0.979642 0.001050 0.979215 0.001060 0.979160 0.001070 0.979141 0.001081 
7777.979979 1.2902 384.6 1.429 0.494 17.26 36792.2 MSCL1_1701240302 0.981325 0.001042 0.980510 0.001050 0.979969 0.001059 0.979747 0.001069 0.979615 0.001080 
7777.980245 1.2887 384.2 0.076 0.266 16.55 38940.4 MSCL1_1701240303 0.982373 0.001041 0.981405 0.001049 0.980927 0.001059 0.980652 0.001069 0.980407 0.001080 
7777.980534 1.2872 384.8 -1.279 -0.309 16.29 39168.2 MSCL1_1701240304 0.982343 0.001041 0.981257 0.001049 0.980667 0.001058 0.980332 0.001068 0.980033 0.001079 
7777.980824 1.2856 384.7 0.284 -1.133 15.50 35263.9 MSCL1_1701240305 0.979852 0.001036 0.979004 0.001044 0.978663 0.001054 0.978484 0.001064 0.978508 0.001075 
7777.981101 1.2841 380.2 0.934 0.233 16.40 36171.2 MSCL1_1701240306 0.981858 0.001036 0.980753 0.001044 0.980330 0.001054 0.979976 0.001064 0.979760 0.001075 
7777.981379 1.2826 378.3 0.625 0.560 16.60 36604.9 MSCL1_1701240307 0.981943 0.001035 0.981130 0.001043 0.980788 0.001052 0.980495 0.001062 0.980407 0.001073 
7777.981657 1.2811 378.8 -0.865 0.551 15.56 39144.7 MSCL1_1701240308 0.981835 0.001034 0.980864 0.001042 0.980403 0.001052 0.980090 0.001062 0.979888 0.001073 
7777.981935 1.2797 378.8 -0.945 0.135 16.53 34499.7 MSCL1_1701240309 0.982854 0.001034 0.981931 0.001043 0.981796 0.001052 0.981632 0.001063 0.981644 0.001074 
7777.982213 1.2782 379.6 0.051 -0.018 16.84 34912.1 MSCL1_1701240310 0.981607 0.001032 0.980868 0.001040 0.980502 0.001050 0.980259 0.001060 0.980225 0.001071 
7777.982490 1.2767 381.0 0.923 -0.531 16.64 36238.7 MSCL1_1701240311 0.984105 0.001033 0.983059 0.001042 0.982545 0.001051 0.982571 0.001062 0.982773 0.001073 
7777.982780 1.2752 379.2 -0.061 0.055 16.21 39250.3 MSCL1_1701240312 0.984271 0.001033 0.983141 0.001041 0.982520 0.001050 0.982444 0.001061 0.982357 0.001072 
7777.983057 1.2738 376.4 0.568 0.706 16.08 37764.2 MSCL1_1701240313 0.983401 0.001030 0.982323 0.001038 0.981979 0.001047 0.981822 0.001058 0.981701 0.001069 
7777.983347 1.2723 377.1 0.684 0.368 15.51 42144.0 MSCL1_1701240314 0.984026 0.001029 0.982770 0.001037 0.982096 0.001046 0.981591 0.001056 0.981355 0.001067 
7777.983625 1.2708 376.8 -0.875 0.127 15.43 44870.9 MSCL1_1701240315 0.981442 0.001025 0.979917 0.001033 0.979310 0.001042 0.978938 0.001052 0.978539 0.001063 
7777.983902 1.2694 374.9 -0.951 -0.032 16.28 41099.4 MSCL1_1701240316 0.981866 0.001025 0.980979 0.001033 0.980375 0.001043 0.980156 0.001053 0.980017 0.001064 
7777.984169 1.2680 375.0 -0.119 -0.714 15.56 41910.7 MSCL1_1701240317 0.985530 0.001027 0.984455 0.001035 0.984014 0.001045 0.983682 0.001055 0.983372 0.001066 
7777.984458 1.2666 373.1 0.655 -0.041 15.75 40480.3 MSCL1_1701240318 0.984299 0.001025 0.983294 0.001033 0.982848 0.001043 0.982589 0.001053 0.982324 0.001064 
7777.984736 1.2652 372.2 0.517 1.130 16.82 38072.2 MSCL1_1701240319 0.983310 0.001023 0.982413 0.001031 0.981984 0.001041 0.981944 0.001051 0.981884 0.001062 
7777.985025 1.2637 370.7 0.063 -0.438 15.56 44815.5 MSCL1_1701240320 0.984299 0.001023 0.983161 0.001031 0.982448 0.001041 0.982076 0.001051 0.981506 0.001061 
7777.985303 1.2623 369.7 0.270 -1.151 15.59 46166.5 MSCL1_1701240321 0.983542 0.001021 0.982183 0.001029 0.981546 0.001039 0.981224 0.001049 0.981138 0.001060 
7777.985592 1.2608 369.2 0.660 -0.267 16.05 43135.7 MSCL1_1701240322 0.986385 0.001023 0.984949 0.001031 0.984220 0.001040 0.984005 0.001051 0.983824 0.001062 
7777.985870 1.2595 365.2 -1.235 0.458 16.13 39462.5 MSCL1_1701240323 0.983126 0.001017 0.981698 0.001024 0.981255 0.001034 0.980971 0.001044 0.981012 0.001055 
7777.986148 1.2581 364.0 -0.094 1.068 16.37 38672.6 MSCL1_1701240324 0.984751 0.001018 0.983602 0.001026 0.983174 0.001035 0.982889 0.001045 0.982666 0.001056 
7777.986426 1.2567 365.3 -0.358 0.717 16.39 38525.5 MSCL1_1701240325 0.984146 0.001016 0.982865 0.001024 0.982565 0.001034 0.982281 0.001044 0.982232 0.001055 
7777.986703 1.2553 366.6 0.459 -0.076 15.66 38714.2 MSCL1_1701240326 0.982214 0.001015 0.981229 0.001024 0.980748 0.001033 0.980481 0.001044 0.980291 0.001055 
7777.986981 1.2540 367.6 0.206 -0.489 15.29 37924.3 MSCL1_1701240327 0.983726 0.001018 0.982943 0.001027 0.982557 0.001037 0.982496 0.001047 0.982343 0.001059 
7777.987259 1.2526 369.1 -0.037 -0.916 16.13 37539.2 MSCL1_1701240328 0.983031 0.001016 0.982114 0.001024 0.981740 0.001034 0.981401 0.001044 0.981160 0.001055 
7777.987548 1.2512 366.3 0.469 0.262 17.32 33707.0 MSCL1_1701240329 0.983997 0.001015 0.983049 0.001023 0.982636 0.001033 0.982465 0.001043 0.982324 0.001054 
7777.987826 1.2498 368.2 -0.186 0.025 16.56 35894.2 MSCL1_1701240330 0.982773 0.001011 0.981523 0.001019 0.980911 0.001029 0.980842 0.001039 0.980739 0.001050 
7777.988104 1.2485 366.2 -0.558 0.469 16.04 40409.7 MSCL1_1701240331 0.984214 0.001010 0.982875 0.001018 0.982166 0.001027 0.981639 0.001037 0.981385 0.001048 
7777.988393 1.2471 356.1 -0.981 -0.733 15.86 39266.3 MSCL1_1701240332 0.982499 0.001004 0.981108 0.001011 0.980570 0.001021 0.980228 0.001031 0.980343 0.001042 
7777.988671 1.2458 351.1 1.424 0.404 15.71 42213.4 MSCL1_1701240333 0.984595 0.001004 0.983545 0.001011 0.983203 0.001021 0.982926 0.001031 0.982888 0.001041 
7777.988960 1.2444 346.3 0.436 0.216 15.62 41812.0 MSCL1_1701240334 0.983094 0.001001 0.981943 0.001008 0.981482 0.001018 0.981331 0.001028 0.981200 0.001038 
7777.989238 1.2431 343.6 0.144 -0.169 16.50 36849.7 MSCL1_1701240335 0.981872 0.000998 0.980918 0.001006 0.980272 0.001015 0.980136 0.001025 0.980088 0.001036 
7777.989516 1.2418 339.7 -0.141 -0.719 16.68 31059.6 MSCL1_1701240336 0.981634 0.000996 0.981313 0.001005 0.981267 0.001014 0.981522 0.001024 0.981650 0.001035 
7777.989794 1.2404 342.1 -0.500 0.732 16.04 38273.7 MSCL1_1701240337 0.984585 0.001000 0.983331 0.001007 0.982838 0.001017 0.982478 0.001026 0.982426 0.001037 
7777.990071 1.2391 337.6 -0.507 0.601 15.95 38535.8 MSCL1_1701240338 0.982265 0.000995 0.981385 0.001003 0.980859 0.001012 0.980499 0.001021 0.980514 0.001032 
7777.990349 1.2378 336.1 -0.192 -0.606 14.82 44706.7 MSCL1_1701240339 0.983749 0.000995 0.982543 0.001002 0.981979 0.001011 0.981642 0.001021 0.981583 0.001032 
