# BJD(TDB)-2450000 airmass sky(ADU) dx(pix) dy(pix) fwhm(pix) peak(ADU) frame flux(r=28.0) err(r=28.0) flux(r=30.0) err(r=30.0) flux(r=32.0) err(r=32.0) flux(r=34.0) err(r=34.0) flux(r=36.0) err(r=36.0) 
7778.000406 1.1943 170.1 0.167 -0.216 20.99 29337.4 MSCL2_1701240196 0.990972 0.000914 0.990321 0.000931 0.989869 0.000949 0.989506 0.000967 0.989411 0.000987 
7778.001043 1.1918 168.5 -0.476 0.353 20.75 28212.0 MSCL2_1701240197 0.992503 0.000915 0.991899 0.000931 0.991526 0.000949 0.991258 0.000968 0.991060 0.000987 
7778.001679 1.1893 167.8 -0.278 -0.000 20.78 29062.2 MSCL2_1701240198 0.992058 0.000915 0.991444 0.000932 0.991010 0.000950 0.990791 0.000969 0.990671 0.000989 
7778.002304 1.1868 169.2 -0.014 0.003 21.39 27577.4 MSCL2_1701240199 0.993065 0.000915 0.992390 0.000932 0.992172 0.000950 0.991922 0.000969 0.991981 0.000990 
7778.002929 1.1844 168.2 -0.128 -0.393 20.28 29940.5 MSCL2_1701240200 0.992574 0.000912 0.991545 0.000929 0.991069 0.000947 0.990688 0.000965 0.990456 0.000985 
7778.003554 1.1820 167.3 -0.242 0.000 20.79 32085.9 MSCL2_1701240201 0.995309 0.000915 0.994231 0.000931 0.993599 0.000949 0.992967 0.000968 0.992829 0.000988 
7778.004191 1.1796 165.8 -0.088 -0.036 20.93 31822.8 MSCL2_1701240202 0.996385 0.000915 0.995143 0.000931 0.994313 0.000949 0.993663 0.000968 0.993493 0.000988 
7778.004816 1.1772 164.5 -0.284 0.455 21.02 29214.1 MSCL2_1701240203 0.995181 0.000912 0.994671 0.000929 0.993955 0.000947 0.993539 0.000966 0.993442 0.000986 
7778.005452 1.1749 161.9 -0.024 -0.430 20.04 32334.1 MSCL2_1701240204 0.995839 0.000910 0.995120 0.000926 0.994655 0.000944 0.994183 0.000962 0.994248 0.000982 
7778.006089 1.1725 161.9 -0.434 -0.532 20.06 33078.2 MSCL2_1701240205 0.997224 0.000913 0.996393 0.000930 0.995548 0.000948 0.994640 0.000966 0.994545 0.000986 
7778.006702 1.1703 161.1 0.475 -0.140 20.12 33038.6 MSCL2_1701240206 0.997065 0.000909 0.996046 0.000925 0.995444 0.000943 0.994893 0.000961 0.994900 0.000981 
7778.007339 1.1680 160.3 -0.591 0.090 21.16 30176.0 MSCL2_1701240207 1.000000 0.000911 0.999038 0.000927 0.998426 0.000944 0.998033 0.000963 0.997856 0.000983 
7778.007964 1.1657 158.1 0.016 0.227 20.93 28431.5 MSCL2_1701240208 0.996245 0.000906 0.995139 0.000922 0.994378 0.000939 0.993916 0.000957 0.993849 0.000977 
7778.008577 1.1636 155.9 -0.267 -0.728 20.95 28207.5 MSCL2_1701240209 0.998288 0.000907 0.997579 0.000924 0.997201 0.000942 0.996664 0.000960 0.996499 0.000980 
7778.009202 1.1614 156.8 -0.318 0.471 20.33 31005.8 MSCL2_1701240210 0.998759 0.000908 0.997913 0.000924 0.997528 0.000942 0.997195 0.000961 0.996980 0.000981 
7778.009827 1.1592 157.8 -0.243 -0.028 21.23 29122.6 MSCL2_1701240211 1.000164 0.000908 0.999151 0.000924 0.998655 0.000942 0.998342 0.000961 0.998268 0.000980 
7778.010441 1.1571 158.3 -0.225 -0.511 20.64 30962.8 MSCL2_1701240212 1.001592 0.000907 1.000378 0.000923 0.999550 0.000941 0.999037 0.000959 0.998722 0.000979 
7778.011043 1.1550 157.1 -0.427 0.191 20.58 30285.8 MSCL2_1701240213 1.001503 0.000906 1.000763 0.000923 1.000451 0.000941 0.999982 0.000959 0.999695 0.000979 
7778.011679 1.1529 166.2 0.021 -0.229 20.36 32148.1 MSCL2_1701240214 1.001458 0.000909 1.000582 0.000925 0.999880 0.000943 0.999584 0.000962 0.999528 0.000982 
7778.012304 1.1508 160.5 0.137 -0.469 21.05 29736.5 MSCL2_1701240215 1.003902 0.000908 1.003266 0.000925 1.002509 0.000942 1.002107 0.000961 1.002015 0.000981 
7778.012929 1.1487 174.0 -0.368 -0.319 20.62 34387.1 MSCL2_1701240216 1.004959 0.000912 1.004045 0.000929 1.003082 0.000946 1.002558 0.000965 1.002493 0.000986 
7778.013554 1.1466 160.7 -0.335 0.122 21.44 27265.8 MSCL2_1701240217 1.002317 0.000905 1.001877 0.000922 1.001699 0.000940 1.001321 0.000958 1.001532 0.000979 
7778.014168 1.1446 157.7 0.202 -0.173 21.51 26754.5 MSCL2_1701240218 1.004069 0.000905 1.003430 0.000922 1.002781 0.000939 1.002399 0.000958 1.002418 0.000978 
7778.014781 1.1427 155.5 -0.470 -0.414 22.19 24320.9 MSCL2_1701240219 1.003467 0.000904 1.002894 0.000921 1.002221 0.000938 1.001578 0.000956 1.001414 0.000976 
7778.015406 1.1407 154.6 -0.683 0.181 20.01 29159.7 MSCL2_1701240220 1.003640 0.000903 1.002911 0.000919 1.002262 0.000936 1.002161 0.000955 1.002138 0.000975 
7778.016043 1.1387 152.3 0.028 -0.732 20.45 30136.2 MSCL2_1701240221 1.003040 0.000899 1.002025 0.000915 1.001271 0.000932 1.000978 0.000951 1.000992 0.000970 
7778.016679 1.1367 149.8 -0.855 0.542 20.96 31916.9 MSCL2_1701240222 1.003652 0.000900 1.002831 0.000916 1.002226 0.000934 1.001753 0.000952 1.001636 0.000972 
7778.017293 1.1348 147.6 0.304 -0.566 19.77 32083.1 MSCL2_1701240223 1.003975 0.000899 1.003272 0.000915 1.002725 0.000932 1.002218 0.000951 1.002077 0.000970 
7778.017918 1.1329 146.0 -0.283 0.145 20.85 32907.2 MSCL2_1701240224 1.006166 0.000901 1.005002 0.000918 1.004481 0.000935 1.003838 0.000954 1.003637 0.000973 
7778.018554 1.1309 144.6 -0.393 -0.050 20.38 33854.6 MSCL2_1701240225 1.003961 0.000897 1.003043 0.000914 1.002457 0.000931 1.001667 0.000949 1.001182 0.000968 
7778.019179 1.1291 141.4 -0.339 -0.605 19.97 32030.0 MSCL2_1701240226 1.002927 0.000896 1.002457 0.000912 1.001908 0.000929 1.001580 0.000948 1.001391 0.000967 
7778.019793 1.1272 141.1 -0.190 0.037 20.61 28557.7 MSCL2_1701240227 1.003682 0.000896 1.002992 0.000913 1.002497 0.000930 1.002088 0.000948 1.002267 0.000968 
7778.020429 1.1254 139.3 -0.338 -0.393 20.59 29016.8 MSCL2_1701240228 1.002490 0.000892 1.001465 0.000908 1.000806 0.000925 1.000487 0.000943 1.000469 0.000962 
7778.021054 1.1236 139.4 -1.099 0.151 20.24 28454.1 MSCL2_1701240229 1.003346 0.000895 1.002951 0.000911 1.002469 0.000928 1.002250 0.000947 1.002148 0.000966 
7778.021668 1.1218 137.8 0.723 -0.807 20.53 27995.8 MSCL2_1701240230 1.002281 0.000891 1.001612 0.000907 1.001169 0.000925 1.000791 0.000943 1.000807 0.000962 
7778.022304 1.1200 136.0 -1.171 -0.063 19.86 32193.9 MSCL2_1701240231 1.003173 0.000889 1.002442 0.000905 1.001798 0.000922 1.001632 0.000940 1.001602 0.000959 
7778.022918 1.1182 136.0 0.332 -0.058 20.18 30688.3 MSCL2_1701240232 1.005106 0.000892 1.004263 0.000908 1.003670 0.000925 1.003123 0.000943 1.003090 0.000963 
7778.023554 1.1165 137.0 -0.172 -0.280 20.89 26968.0 MSCL2_1701240233 1.003702 0.000890 1.002814 0.000905 1.001922 0.000922 1.001446 0.000940 1.001276 0.000959 
7778.024179 1.1147 135.2 -0.556 0.113 20.89 26347.7 MSCL2_1701240234 1.003980 0.000890 1.002885 0.000906 1.002230 0.000923 1.001830 0.000941 1.001705 0.000960 
7778.024804 1.1130 134.3 -0.054 -0.277 20.25 32645.0 MSCL2_1701240235 1.004534 0.000890 1.003547 0.000906 1.002859 0.000923 1.002424 0.000941 1.002201 0.000960 
7778.025418 1.1114 133.8 -0.556 -0.362 20.76 28698.3 MSCL2_1701240236 1.004792 0.000891 1.004203 0.000907 1.003511 0.000924 1.003292 0.000942 1.003280 0.000962 
7778.026043 1.1097 134.0 -0.234 0.019 20.86 30764.8 MSCL2_1701240237 1.003444 0.000888 1.002656 0.000904 1.001922 0.000921 1.001717 0.000939 1.001666 0.000959 
7778.026668 1.1081 131.8 -0.448 -0.603 20.87 31948.9 MSCL2_1701240238 1.003179 0.000888 1.002296 0.000904 1.001699 0.000921 1.001324 0.000939 1.001009 0.000958 
7778.027293 1.1064 130.1 -0.360 0.480 20.01 32926.0 MSCL2_1701240239 1.003716 0.000886 1.002628 0.000902 1.002120 0.000919 1.001808 0.000937 1.001490 0.000956 
7778.027929 1.1048 147.6 -0.459 -0.617 21.06 29213.4 MSCL2_1701240240 1.003811 0.000891 1.003127 0.000908 1.002551 0.000926 1.002175 0.000944 1.002151 0.000964 
7778.028554 1.1032 130.8 0.133 -0.433 21.60 29512.2 MSCL2_1701240241 1.003233 0.000885 1.002490 0.000901 1.001973 0.000919 1.001584 0.000937 1.001515 0.000956 
7778.029179 1.1016 127.9 -0.860 -0.111 21.69 30858.7 MSCL2_1701240242 1.004574 0.000884 1.003657 0.000900 1.003045 0.000917 1.002573 0.000935 1.002434 0.000954 
7778.029804 1.1000 127.7 -0.123 0.018 22.48 27041.5 MSCL2_1701240243 1.004953 0.000884 1.004356 0.000900 1.003545 0.000917 1.003096 0.000935 1.003097 0.000954 
7778.030429 1.0985 126.4 -0.520 -0.426 20.74 29762.2 MSCL2_1701240244 1.002419 0.000880 1.001534 0.000896 1.001171 0.000913 1.000710 0.000930 1.000549 0.000949 
7778.031054 1.0969 125.2 -0.488 -0.128 21.81 26027.7 MSCL2_1701240245 1.004289 0.000882 1.003838 0.000898 1.003278 0.000915 1.002914 0.000933 1.002889 0.000952 
7778.031679 1.0954 125.9 0.009 -0.408 20.30 30993.8 MSCL2_1701240246 1.003062 0.000880 1.002497 0.000896 1.002010 0.000913 1.001840 0.000931 1.001885 0.000950 
7778.032304 1.0939 125.5 -1.302 0.368 21.39 23642.1 MSCL2_1701240247 1.003497 0.000881 1.003279 0.000897 1.003004 0.000914 1.002872 0.000932 1.002749 0.000951 
7778.032929 1.0924 124.6 -0.627 -1.271 20.86 26594.9 MSCL2_1701240248 1.003666 0.000880 1.003214 0.000896 1.002826 0.000913 1.002423 0.000931 1.002338 0.000950 
7778.033566 1.0909 123.6 0.227 0.383 20.84 30017.3 MSCL2_1701240249 1.003942 0.000879 1.002955 0.000894 1.002080 0.000911 1.001849 0.000929 1.001687 0.000947 
7778.034190 1.0895 123.8 -0.459 -1.221 19.92 31609.0 MSCL2_1701240250 1.004491 0.000878 1.003772 0.000894 1.003234 0.000911 1.002817 0.000928 1.003064 0.000947 
7778.034815 1.0881 123.7 -0.371 0.365 21.03 28030.1 MSCL2_1701240251 1.002367 0.000877 1.001938 0.000893 1.001601 0.000910 1.001208 0.000928 1.001216 0.000947 
7778.035440 1.0866 124.1 -0.188 -0.423 21.67 27229.7 MSCL2_1701240252 1.003328 0.000877 1.002902 0.000893 1.002534 0.000909 1.002199 0.000927 1.002311 0.000946 
7778.036076 1.0852 122.6 -0.551 -0.275 20.73 27667.6 MSCL2_1701240253 1.001626 0.000877 1.001238 0.000893 1.000768 0.000910 1.000419 0.000927 1.000405 0.000946 
7778.036701 1.0838 120.1 -0.771 -0.419 19.85 28776.0 MSCL2_1701240254 1.002394 0.000875 1.001962 0.000890 1.001580 0.000907 1.001239 0.000925 1.000872 0.000943 
7778.037338 1.0824 120.8 0.301 -0.087 20.22 30652.0 MSCL2_1701240255 1.003792 0.000876 1.003094 0.000892 1.002544 0.000908 1.002153 0.000926 1.002193 0.000945 
7778.037951 1.0811 121.6 -0.634 -0.674 21.04 30312.3 MSCL2_1701240256 1.002524 0.000875 1.002024 0.000891 1.001554 0.000908 1.001302 0.000926 1.001144 0.000945 
7778.038588 1.0798 125.7 -0.450 0.085 21.22 28449.2 MSCL2_1701240257 1.003200 0.000876 1.002598 0.000892 1.002003 0.000909 1.001393 0.000927 1.001153 0.000945 
7778.039213 1.0784 131.6 -0.785 -0.092 22.50 23748.4 MSCL2_1701240258 1.004141 0.000877 1.003697 0.000893 1.003379 0.000911 1.003052 0.000929 1.003075 0.000948 
7778.039838 1.0771 120.7 -0.421 -0.927 21.74 25419.4 MSCL2_1701240259 1.002089 0.000873 1.001634 0.000888 1.001393 0.000905 1.000914 0.000923 1.000909 0.000942 
7778.040474 1.0758 118.5 -0.667 -0.046 19.53 29527.7 MSCL2_1701240260 1.003924 0.000874 1.003157 0.000890 1.002831 0.000907 1.002393 0.000924 1.002161 0.000943 
7778.041099 1.0745 117.3 -0.364 -0.678 20.74 27693.9 MSCL2_1701240261 1.003017 0.000872 1.002166 0.000887 1.001586 0.000904 1.001442 0.000922 1.001617 0.000941 
7778.041724 1.0733 116.1 -0.290 -0.327 20.11 30248.6 MSCL2_1701240262 1.001133 0.000870 1.000572 0.000886 1.000000 0.000902 0.999694 0.000920 0.999659 0.000938 
7778.042361 1.0720 114.2 -0.411 -0.298 20.82 29294.5 MSCL2_1701240263 1.003092 0.000870 1.002720 0.000886 1.002288 0.000902 1.002075 0.000920 1.001824 0.000938 
7778.042986 1.0708 111.9 -0.206 -0.078 20.78 32013.4 MSCL2_1701240264 1.003754 0.000870 1.003054 0.000885 1.002468 0.000902 1.001909 0.000919 1.001876 0.000937 
7778.043611 1.0696 109.4 -0.885 -0.722 20.30 33239.1 MSCL2_1701240265 1.005198 0.000871 1.004464 0.000886 1.004077 0.000903 1.003674 0.000920 1.003404 0.000938 
7778.044236 1.0684 109.7 -0.388 0.190 21.02 29185.2 MSCL2_1701240266 1.002972 0.000867 1.002158 0.000882 1.001720 0.000898 1.001385 0.000916 1.001420 0.000934 
7778.044861 1.0672 109.1 -0.594 -0.693 20.70 33603.6 MSCL2_1701240267 1.003484 0.000868 1.002755 0.000884 1.002205 0.000900 1.001707 0.000917 1.001417 0.000936 
7778.045486 1.0660 108.7 -0.598 -0.552 20.34 33620.8 MSCL2_1701240268 1.003961 0.000867 1.003264 0.000883 1.002935 0.000899 1.002663 0.000917 1.002595 0.000935 
7778.046111 1.0649 107.8 -0.223 -0.080 21.38 29807.1 MSCL2_1701240269 1.004324 0.000870 1.003549 0.000886 1.003166 0.000903 1.002965 0.000920 1.003120 0.000939 
7778.046736 1.0638 105.4 -0.646 -0.355 21.08 31558.5 MSCL2_1701240270 1.002893 0.000866 1.002113 0.000881 1.001658 0.000897 1.001053 0.000914 1.000718 0.000932 
7778.047373 1.0626 104.7 -0.484 -0.351 21.05 27356.8 MSCL2_1701240271 1.003431 0.000867 1.002729 0.000882 1.002219 0.000899 1.001774 0.000916 1.001668 0.000935 
7778.047998 1.0615 104.5 -0.456 -0.430 21.25 24542.7 MSCL2_1701240272 1.003604 0.000867 1.003310 0.000883 1.002949 0.000899 1.002816 0.000917 1.002660 0.000935 
7778.048611 1.0604 102.9 -0.330 -0.241 20.77 29088.8 MSCL2_1701240273 1.001962 0.000866 1.001463 0.000881 1.001312 0.000898 1.000951 0.000915 1.000783 0.000934 
7778.049236 1.0594 102.9 -1.369 -0.714 21.97 22679.6 MSCL2_1701240274 1.003208 0.000867 1.002947 0.000883 1.002758 0.000900 1.002513 0.000917 1.002460 0.000936 
7778.049861 1.0583 104.1 -0.078 -0.608 21.96 25914.3 MSCL2_1701240275 1.004382 0.000866 1.003818 0.000882 1.003167 0.000898 1.002765 0.000915 1.002599 0.000933 
7778.050486 1.0572 103.7 -0.373 0.044 20.38 26969.0 MSCL2_1701240276 1.003192 0.000866 1.003003 0.000881 1.002767 0.000898 1.002328 0.000915 1.002340 0.000934 
7778.051123 1.0562 101.9 -0.524 -1.203 20.67 30799.2 MSCL2_1701240277 1.003144 0.000862 1.002293 0.000877 1.001757 0.000893 1.001218 0.000910 1.000859 0.000928 
7778.051736 1.0552 100.7 -0.755 0.002 20.52 30211.9 MSCL2_1701240278 1.005294 0.000865 1.004325 0.000880 1.003802 0.000896 1.003357 0.000913 1.003013 0.000931 
7778.052361 1.0542 100.3 -0.569 -0.513 21.30 26979.2 MSCL2_1701240279 1.004735 0.000865 1.003909 0.000880 1.003670 0.000897 1.003326 0.000914 1.003353 0.000932 
7778.052986 1.0532 100.8 0.053 -0.269 19.99 29553.6 MSCL2_1701240280 1.003801 0.000863 1.002923 0.000878 1.002049 0.000894 1.001552 0.000911 1.001376 0.000929 
7778.053623 1.0522 99.5 -0.769 -0.611 21.61 28613.8 MSCL2_1701240281 1.003956 0.000862 1.003407 0.000877 1.003102 0.000894 1.002880 0.000911 1.002918 0.000930 
7778.054259 1.0512 99.6 -0.447 -0.956 20.50 29855.4 MSCL2_1701240282 1.005267 0.000863 1.004433 0.000878 1.003802 0.000894 1.003215 0.000911 1.002976 0.000929 
7778.054884 1.0503 98.3 -0.279 0.360 21.09 30838.4 MSCL2_1701240283 1.004962 0.000862 1.004173 0.000877 1.003541 0.000894 1.003253 0.000911 1.002989 0.000929 
7778.055509 1.0493 97.4 -0.330 -1.039 20.77 30134.5 MSCL2_1701240284 1.002747 0.000859 1.002133 0.000874 1.001617 0.000890 1.001012 0.000907 1.000994 0.000925 
7778.056134 1.0484 97.6 -0.965 0.152 20.13 33227.9 MSCL2_1701240285 1.006558 0.000863 1.005617 0.000878 1.005026 0.000894 1.004610 0.000912 1.004839 0.000930 
7778.056759 1.0475 96.7 -0.196 -1.508 21.81 24958.6 MSCL2_1701240286 1.003809 0.000859 1.003316 0.000874 1.002648 0.000890 1.002243 0.000907 1.002300 0.000925 
7778.057384 1.0466 96.5 -1.191 0.999 21.18 29788.3 MSCL2_1701240287 1.004333 0.000860 1.003641 0.000875 1.003071 0.000891 1.002761 0.000908 1.002608 0.000926 
7778.058009 1.0457 96.2 -0.655 -1.150 21.37 25983.3 MSCL2_1701240288 1.003958 0.000858 1.003157 0.000872 1.002577 0.000888 1.001831 0.000905 1.001652 0.000922 
7778.058646 1.0449 93.9 -0.118 -0.581 20.01 37801.7 MSCL2_1701240289 1.004042 0.000857 1.003111 0.000872 1.002442 0.000888 1.001823 0.000905 1.001622 0.000923 
7778.059282 1.0440 94.3 -0.954 -0.062 21.18 26431.5 MSCL2_1701240290 1.003443 0.000858 1.002870 0.000873 1.002350 0.000889 1.001976 0.000906 1.001829 0.000924 
7778.059907 1.0431 94.7 0.397 -1.601 19.76 34039.6 MSCL2_1701240291 1.003691 0.000856 1.002803 0.000871 1.002291 0.000887 1.001447 0.000904 1.001233 0.000922 
7778.060532 1.0423 94.4 -0.671 0.032 20.92 37984.6 MSCL2_1701240292 1.005583 0.000858 1.004472 0.000873 1.003801 0.000889 1.003242 0.000906 1.003041 0.000923 
7778.061157 1.0415 93.0 -0.495 -0.661 21.07 31510.6 MSCL2_1701240293 1.005018 0.000858 1.004189 0.000873 1.003549 0.000889 1.002987 0.000905 1.002881 0.000923 
7778.061794 1.0407 93.7 -0.568 -0.400 20.92 26265.5 MSCL2_1701240294 1.004278 0.000857 1.003533 0.000872 1.003039 0.000888 1.002671 0.000905 1.002662 0.000923 
7778.062396 1.0399 98.9 -1.020 -1.013 21.06 26143.6 MSCL2_1701240295 1.004604 0.000860 1.003840 0.000875 1.003192 0.000892 1.002797 0.000909 1.002748 0.000927 
7778.063032 1.0392 102.7 -0.092 -0.651 20.70 29283.2 MSCL2_1701240296 1.003631 0.000858 1.002683 0.000873 1.002080 0.000890 1.001726 0.000907 1.001421 0.000925 
7778.063657 1.0384 92.5 -0.441 -0.311 20.84 33790.1 MSCL2_1701240297 1.005636 0.000859 1.004740 0.000874 1.003975 0.000890 1.003638 0.000907 1.003529 0.000926 
7778.064294 1.0376 92.7 -0.591 -0.705 21.16 30302.9 MSCL2_1701240298 1.003933 0.000857 1.003068 0.000871 1.002490 0.000887 1.001848 0.000904 1.001687 0.000922 
7778.064919 1.0369 90.7 -0.341 -0.689 20.73 32655.5 MSCL2_1701240299 1.005796 0.000860 1.004688 0.000875 1.003809 0.000891 1.003292 0.000908 1.002859 0.000926 
7778.065555 1.0362 89.8 -0.155 -0.485 18.91 38369.6 MSCL2_1701240300 1.005268 0.000857 1.004265 0.000872 1.003452 0.000887 1.003046 0.000904 1.002857 0.000922 
7778.066180 1.0355 89.7 -1.043 -0.214 20.27 31997.6 MSCL2_1701240301 1.003351 0.000853 1.002517 0.000868 1.001802 0.000883 1.001487 0.000900 1.001406 0.000918 
