# BJD(TDB)-2450000 airmass sky(ADU) dx(pix) dy(pix) fwhm(pix) peak(ADU) frame flux(r=28.0) err(r=28.0) flux(r=30.0) err(r=30.0) flux(r=32.0) err(r=32.0) flux(r=34.0) err(r=34.0) flux(r=36.0) err(r=36.0) 
7777.949852 1.4985 545.6 0.378 0.224 17.80 29138.8 MSCL1_1701240195 0.988959 0.001407 0.988036 0.001415 0.987751 0.001424 0.987914 0.001435 0.988023 0.001446 
7777.950142 1.4960 538.4 0.845 1.003 17.05 30876.3 MSCL1_1701240196 0.988945 0.001403 0.988239 0.001411 0.988072 0.001421 0.988009 0.001431 0.988084 0.001442 
7777.950420 1.4936 539.5 -0.582 0.343 16.99 31792.6 MSCL1_1701240197 0.990209 0.001402 0.989015 0.001409 0.988962 0.001419 0.988696 0.001429 0.988481 0.001440 
7777.950697 1.4912 532.4 0.416 0.132 17.67 32798.8 MSCL1_1701240198 0.989536 0.001397 0.988358 0.001405 0.987864 0.001414 0.987563 0.001424 0.987697 0.001435 
7777.950987 1.4887 530.0 -0.050 -0.517 18.10 28983.5 MSCL1_1701240199 0.985445 0.001389 0.984632 0.001397 0.984259 0.001407 0.984292 0.001417 0.984388 0.001428 
7777.951264 1.4864 536.2 0.204 -0.182 16.52 32063.2 MSCL1_1701240200 0.986126 0.001389 0.985267 0.001397 0.984814 0.001406 0.984513 0.001416 0.984593 0.001427 
7777.951542 1.4840 535.9 1.215 0.391 16.45 35959.9 MSCL1_1701240201 0.987569 0.001388 0.986379 0.001396 0.986158 0.001405 0.985798 0.001415 0.985841 0.001426 
7777.951820 1.4817 601.8 -1.036 0.672 18.41 27167.7 MSCL1_1701240202 0.975989 0.001395 0.975353 0.001405 0.975114 0.001417 0.975290 0.001430 0.975224 0.001443 
7777.952109 1.4793 720.4 -0.154 0.333 16.59 28637.3 MSCL1_1701240203 0.992797 0.001482 0.991970 0.001498 0.991791 0.001515 0.991925 0.001535 0.991834 0.001554 
7777.952387 1.4769 687.1 -0.382 0.945 18.06 25319.1 MSCL1_1701240204 0.980734 0.001436 0.979738 0.001449 0.979553 0.001464 0.979750 0.001481 0.979950 0.001499 
7777.952665 1.4746 1118.9 0.896 0.165 17.63 17123.1 MSCL1_1701240205 0.993295 0.001818 0.992005 0.001861 0.991779 0.001909 0.992243 0.001960 0.992749 0.002014 
7777.952942 1.4723 1906.7 -0.160 -0.983 18.01 5957.3 MSCL1_1701240206 0.985848 0.005569 0.983378 0.005888 0.982250 0.006223 0.983593 0.006588 0.982732 0.006926 
7777.953220 1.4701 1152.1 -0.543 0.120 17.31 15162.0 MSCL1_1701240207 0.988038 0.001970 0.986489 0.002027 0.986467 0.002090 0.986785 0.002155 0.987526 0.002224 
7777.953509 1.4677 565.8 0.990 1.142 17.35 31576.5 MSCL1_1701240208 0.987982 0.001381 0.986951 0.001390 0.986792 0.001400 0.986826 0.001412 0.986873 0.001424 
7777.953787 1.4654 579.7 0.762 1.316 17.11 33848.5 MSCL1_1701240209 0.981384 0.001374 0.980334 0.001383 0.979914 0.001394 0.979743 0.001406 0.980033 0.001419 
7777.954076 1.4631 716.3 0.190 -0.058 16.57 30912.1 MSCL1_1701240210 0.985511 0.001445 0.984347 0.001460 0.984067 0.001477 0.983625 0.001494 0.983326 0.001513 
7777.954365 1.4607 896.9 -1.715 -0.563 18.06 19623.9 MSCL1_1701240211 0.953292 0.001521 0.952652 0.001546 0.952163 0.001573 0.952003 0.001601 0.951766 0.001631 
7777.954643 1.4585 1764.5 1.666 -0.778 17.21 8887.5 MSCL1_1701240212 0.938473 0.003407 0.939041 0.003595 0.939468 0.003785 0.940076 0.003978 0.941613 0.004176 
7777.954909 1.4564 1650.2 0.496 0.741 18.25 9119.8 MSCL1_1701240213 0.991722 0.003200 0.991248 0.003360 0.992801 0.003532 0.994407 0.003707 0.995966 0.003888 
7777.955199 1.4541 785.2 0.369 1.067 18.25 21368.3 MSCL1_1701240214 0.985509 0.001480 0.985047 0.001499 0.984722 0.001520 0.984683 0.001542 0.984760 0.001566 
7777.955476 1.4519 857.0 -0.398 0.383 16.71 25045.6 MSCL1_1701240215 0.986034 0.001550 0.984741 0.001574 0.984918 0.001602 0.984927 0.001631 0.985100 0.001662 
7777.955754 1.4497 1346.1 0.934 0.189 18.37 12344.4 MSCL1_1701240216 0.978702 0.002338 0.977997 0.002430 0.977185 0.002525 0.977802 0.002627 0.976880 0.002726 
7777.956044 1.4474 1332.6 -1.026 -1.353 17.80 11558.2 MSCL1_1701240217 0.978389 0.002462 0.977692 0.002564 0.978102 0.002672 0.979349 0.002786 0.978901 0.002895 
7777.956333 1.4451 1023.0 0.277 -0.478 17.66 16504.6 MSCL1_1701240218 0.984451 0.001737 0.983454 0.001777 0.983202 0.001820 0.983907 0.001868 0.984218 0.001916 
7777.956611 1.4430 886.2 0.768 1.146 16.82 22429.8 MSCL1_1701240219 0.967022 0.001569 0.965883 0.001597 0.965530 0.001628 0.965345 0.001661 0.965516 0.001696 
7777.956900 1.4407 561.7 0.120 0.853 17.26 31264.2 MSCL1_1701240220 0.993674 0.001366 0.992832 0.001376 0.992387 0.001387 0.992391 0.001399 0.992358 0.001412 
7777.957178 1.4386 526.2 -0.438 0.020 17.21 30109.8 MSCL1_1701240221 0.988982 0.001345 0.988486 0.001354 0.988310 0.001364 0.988341 0.001376 0.988403 0.001388 
7777.957456 1.4364 502.1 -0.243 -1.022 16.82 33524.9 MSCL1_1701240222 0.986464 0.001328 0.985584 0.001336 0.985220 0.001345 0.985208 0.001356 0.985173 0.001366 
7777.957733 1.4343 496.0 0.383 -0.307 17.72 31768.6 MSCL1_1701240223 0.984942 0.001323 0.984153 0.001331 0.983675 0.001340 0.983450 0.001350 0.983460 0.001361 
7777.958011 1.4322 495.0 -0.633 1.513 17.61 30855.8 MSCL1_1701240224 0.984145 0.001318 0.983187 0.001326 0.982959 0.001335 0.982734 0.001345 0.982801 0.001356 
7777.958289 1.4301 498.7 0.169 1.245 17.44 28185.1 MSCL1_1701240225 0.983833 0.001317 0.983183 0.001325 0.983161 0.001335 0.983494 0.001345 0.983734 0.001356 
7777.958555 1.4280 509.4 0.097 -1.341 17.23 32820.4 MSCL1_1701240226 0.989490 0.001329 0.988494 0.001337 0.988060 0.001347 0.987905 0.001357 0.987783 0.001369 
7777.958845 1.4259 687.7 0.203 -0.988 17.04 24990.9 MSCL1_1701240227 1.003522 0.001453 1.003018 0.001471 1.002725 0.001490 1.002808 0.001510 1.002780 0.001531 
7777.959111 1.4239 643.7 0.042 0.376 16.81 26430.1 MSCL1_1701240228 0.972409 0.001367 0.971979 0.001381 0.971901 0.001397 0.971512 0.001412 0.971722 0.001430 
7777.959388 1.4218 532.0 -0.112 0.798 17.86 28757.5 MSCL1_1701240229 0.978726 0.001316 0.978188 0.001326 0.978168 0.001337 0.978058 0.001348 0.978061 0.001361 
7777.959678 1.4196 496.4 -0.121 1.217 17.98 31134.9 MSCL1_1701240230 0.986712 0.001308 0.985816 0.001316 0.985273 0.001325 0.985015 0.001335 0.984833 0.001346 
7777.959956 1.4176 496.7 0.431 -0.199 17.75 32326.1 MSCL1_1701240231 0.984605 0.001307 0.983869 0.001315 0.983755 0.001325 0.983702 0.001336 0.983793 0.001347 
7777.960245 1.4155 502.7 0.433 -0.572 17.80 31111.4 MSCL1_1701240232 0.984390 0.001304 0.983597 0.001312 0.983075 0.001321 0.982712 0.001332 0.982627 0.001343 
7777.960534 1.4133 522.5 0.263 -0.944 17.99 29512.7 MSCL1_1701240233 0.979363 0.001302 0.978966 0.001311 0.979023 0.001322 0.979230 0.001333 0.979471 0.001345 
7777.960801 1.4114 543.1 -1.333 0.397 18.40 24361.8 MSCL1_1701240234 0.981757 0.001314 0.981824 0.001324 0.981998 0.001336 0.982329 0.001348 0.982505 0.001361 
7777.961090 1.4093 501.3 -0.509 1.270 16.71 31107.0 MSCL1_1701240235 0.981111 0.001291 0.980036 0.001299 0.979692 0.001308 0.979613 0.001319 0.979389 0.001330 
7777.961379 1.4072 500.9 1.092 0.393 18.26 27310.6 MSCL1_1701240236 0.981453 0.001292 0.980935 0.001300 0.980737 0.001310 0.980699 0.001321 0.981130 0.001333 
7777.961669 1.4051 496.4 0.860 -0.969 17.79 30419.2 MSCL1_1701240237 0.984303 0.001292 0.983399 0.001300 0.983147 0.001310 0.982915 0.001320 0.983065 0.001332 
7777.961958 1.4030 489.0 -0.252 -0.530 17.46 30952.7 MSCL1_1701240238 0.983048 0.001284 0.982073 0.001292 0.981818 0.001302 0.981693 0.001312 0.981805 0.001323 
7777.962236 1.4010 486.4 -0.819 0.367 17.84 29786.2 MSCL1_1701240239 0.986059 0.001286 0.985179 0.001294 0.984733 0.001304 0.984673 0.001314 0.984640 0.001325 
7777.962513 1.3991 483.9 0.630 1.075 17.09 33660.1 MSCL1_1701240240 0.987031 0.001285 0.985964 0.001293 0.985258 0.001301 0.985175 0.001311 0.985084 0.001322 
7777.962791 1.3971 485.9 0.163 0.744 16.80 39318.4 MSCL1_1701240241 0.984587 0.001281 0.982906 0.001288 0.982172 0.001297 0.981848 0.001307 0.981888 0.001318 
7777.963057 1.3952 489.2 -0.317 0.158 17.04 37563.6 MSCL1_1701240242 0.984367 0.001278 0.983198 0.001286 0.982480 0.001295 0.982166 0.001305 0.981845 0.001316 
7777.963347 1.3932 487.0 0.196 -0.371 16.65 36158.1 MSCL1_1701240243 0.985081 0.001279 0.984346 0.001288 0.983718 0.001297 0.983450 0.001307 0.983183 0.001318 
7777.963625 1.3912 487.5 0.281 -1.305 16.96 33793.9 MSCL1_1701240244 0.986631 0.001277 0.985407 0.001284 0.984887 0.001293 0.984782 0.001304 0.984802 0.001315 
7777.963914 1.3892 483.5 -0.108 -0.749 17.52 28454.0 MSCL1_1701240245 0.981800 0.001270 0.981747 0.001279 0.981674 0.001289 0.981810 0.001300 0.981951 0.001311 
7777.964192 1.3873 479.5 -0.505 1.567 17.39 33009.8 MSCL1_1701240246 0.986245 0.001272 0.985162 0.001280 0.984541 0.001289 0.984278 0.001299 0.984068 0.001310 
7777.964470 1.3854 476.9 -0.401 1.837 17.31 34734.7 MSCL1_1701240247 0.983886 0.001267 0.982658 0.001275 0.982150 0.001284 0.982068 0.001294 0.981985 0.001305 
7777.964759 1.3834 471.1 0.356 -0.026 15.86 36653.3 MSCL1_1701240248 0.983235 0.001262 0.982213 0.001270 0.981660 0.001279 0.981371 0.001289 0.981185 0.001299 
7777.965037 1.3815 472.5 0.519 -1.536 17.24 35940.6 MSCL1_1701240249 0.984742 0.001263 0.983728 0.001271 0.983238 0.001280 0.982910 0.001290 0.982593 0.001301 
7777.965326 1.3795 475.9 0.461 -0.310 17.07 32795.9 MSCL1_1701240250 0.981023 0.001258 0.980384 0.001266 0.980044 0.001275 0.979879 0.001285 0.979697 0.001296 
7777.965615 1.3776 477.6 -0.362 0.532 17.37 29735.4 MSCL1_1701240251 0.982263 0.001259 0.981701 0.001267 0.981336 0.001277 0.981184 0.001287 0.981173 0.001298 
7777.965893 1.3757 481.7 -0.343 0.985 18.12 28050.1 MSCL1_1701240252 0.980021 0.001255 0.979745 0.001264 0.979752 0.001274 0.979795 0.001284 0.980135 0.001296 
7777.966171 1.3738 478.1 1.090 0.272 17.84 27158.0 MSCL1_1701240253 0.981108 0.001256 0.980667 0.001265 0.980783 0.001275 0.981112 0.001286 0.981350 0.001298 
7777.966449 1.3719 476.3 -0.426 -0.847 17.52 27865.9 MSCL1_1701240254 0.981471 0.001255 0.981163 0.001264 0.981309 0.001274 0.981322 0.001285 0.981587 0.001297 
7777.966726 1.3701 476.6 -0.105 -1.376 18.45 28584.6 MSCL1_1701240255 0.981481 0.001251 0.981254 0.001260 0.981366 0.001270 0.981326 0.001281 0.981291 0.001292 
7777.967016 1.3682 469.4 0.091 1.636 17.30 29282.2 MSCL1_1701240256 0.983767 0.001251 0.983052 0.001259 0.982632 0.001268 0.982276 0.001278 0.982194 0.001290 
7777.967305 1.3663 467.9 0.200 1.127 17.17 34700.6 MSCL1_1701240257 0.984242 0.001251 0.983158 0.001259 0.982683 0.001268 0.982144 0.001278 0.981982 0.001289 
7777.967583 1.3644 526.2 -0.167 -0.165 17.27 30363.9 MSCL1_1701240258 0.982859 0.001282 0.982023 0.001293 0.981611 0.001306 0.981507 0.001319 0.981492 0.001333 
7777.967872 1.3625 488.7 0.660 -1.189 16.85 33532.9 MSCL1_1701240259 0.984511 0.001258 0.983348 0.001266 0.982786 0.001277 0.982902 0.001288 0.983223 0.001301 
7777.968150 1.3607 453.0 -0.564 -0.962 16.49 39103.0 MSCL1_1701240260 0.985978 0.001242 0.984723 0.001250 0.984177 0.001259 0.983942 0.001269 0.983691 0.001280 
7777.968439 1.3588 447.5 -0.873 1.694 16.56 37489.5 MSCL1_1701240261 0.981594 0.001235 0.980300 0.001243 0.979731 0.001252 0.979583 0.001262 0.979505 0.001273 
7777.968717 1.3570 447.4 -0.369 1.441 17.20 33338.5 MSCL1_1701240262 0.982526 0.001233 0.981437 0.001240 0.980931 0.001249 0.980770 0.001259 0.980859 0.001270 
7777.968995 1.3553 445.6 -0.435 -0.637 17.27 33512.0 MSCL1_1701240263 0.982232 0.001232 0.981020 0.001240 0.980520 0.001249 0.980187 0.001259 0.980030 0.001269 
7777.969273 1.3535 445.9 0.343 -0.803 16.77 36095.8 MSCL1_1701240264 0.982030 0.001230 0.980753 0.001238 0.980346 0.001247 0.980200 0.001257 0.980097 0.001268 
7777.969562 1.3516 465.1 0.780 -0.401 16.19 39081.0 MSCL1_1701240265 0.983386 0.001236 0.982289 0.001245 0.981793 0.001254 0.981621 0.001265 0.981328 0.001276 
7777.969840 1.3499 445.3 0.087 0.000 17.32 34191.8 MSCL1_1701240266 0.983592 0.001229 0.982550 0.001237 0.981898 0.001246 0.981697 0.001256 0.981697 0.001267 
7777.970118 1.3481 437.9 0.256 0.676 17.09 36346.2 MSCL1_1701240267 0.983301 0.001226 0.981988 0.001233 0.981373 0.001242 0.981080 0.001252 0.980748 0.001263 
7777.970407 1.3463 430.1 -0.293 0.070 17.45 34859.4 MSCL1_1701240268 0.983998 0.001223 0.983071 0.001231 0.982604 0.001240 0.982466 0.001250 0.982670 0.001261 
7777.970685 1.3445 425.9 0.000 0.273 16.90 38452.5 MSCL1_1701240269 0.982881 0.001219 0.981472 0.001226 0.980793 0.001235 0.980720 0.001245 0.980613 0.001256 
7777.970963 1.3428 426.0 0.409 0.573 16.63 32748.6 MSCL1_1701240270 0.985286 0.001221 0.984190 0.001229 0.983973 0.001238 0.984031 0.001248 0.983889 0.001258 
7777.971252 1.3410 430.2 0.094 -0.001 17.82 31507.4 MSCL1_1701240271 0.982207 0.001216 0.981502 0.001224 0.981157 0.001233 0.981216 0.001243 0.981273 0.001254 
7777.971530 1.3393 434.4 -0.147 -0.406 16.82 35786.4 MSCL1_1701240272 0.984302 0.001218 0.983228 0.001226 0.982676 0.001235 0.982439 0.001245 0.982151 0.001255 
7777.971819 1.3375 436.7 -0.578 0.173 15.87 38605.6 MSCL1_1701240273 0.984190 0.001218 0.983054 0.001226 0.982478 0.001236 0.982260 0.001246 0.981987 0.001257 
7777.972097 1.3358 440.3 0.469 0.167 17.48 30208.3 MSCL1_1701240274 0.980691 0.001214 0.979991 0.001222 0.979792 0.001232 0.979945 0.001242 0.980200 0.001254 
7777.972375 1.3341 453.1 -0.221 0.420 17.52 28921.0 MSCL1_1701240275 0.982020 0.001222 0.981595 0.001231 0.981510 0.001241 0.981508 0.001252 0.981533 0.001264 
7777.972652 1.3324 519.7 0.593 -0.659 15.95 30440.4 MSCL1_1701240276 0.976720 0.001255 0.975902 0.001267 0.975488 0.001280 0.975569 0.001295 0.975530 0.001310 
7777.972942 1.3306 474.2 0.372 -0.098 17.70 30768.9 MSCL1_1701240277 0.982661 0.001229 0.981813 0.001239 0.981568 0.001250 0.981344 0.001262 0.981055 0.001274 
7777.973220 1.3289 525.7 -0.625 0.305 17.81 27741.5 MSCL1_1701240278 0.966960 0.001243 0.966419 0.001255 0.966269 0.001269 0.966257 0.001283 0.966286 0.001299 
7777.973486 1.3273 496.8 -1.340 0.405 17.52 24940.0 MSCL1_1701240279 0.985871 0.001258 0.985447 0.001269 0.985881 0.001283 0.985905 0.001298 0.986004 0.001313 
7777.973775 1.3256 420.1 1.059 -0.240 17.39 29555.9 MSCL1_1701240280 0.980999 0.001200 0.980368 0.001209 0.980246 0.001218 0.980121 0.001228 0.980110 0.001239 
7777.974053 1.3239 419.3 0.045 -0.754 17.27 28035.6 MSCL1_1701240281 0.979144 0.001197 0.979259 0.001207 0.979530 0.001217 0.979719 0.001227 0.980039 0.001239 
7777.974342 1.3222 421.7 0.534 0.323 18.85 20727.1 MSCL1_1701240282 0.977421 0.001197 0.978240 0.001206 0.979048 0.001217 0.979645 0.001228 0.980204 0.001240 
7777.974632 1.3205 434.9 0.213 0.600 16.88 27189.5 MSCL1_1701240283 0.981478 0.001210 0.981147 0.001219 0.981058 0.001229 0.981391 0.001241 0.981461 0.001253 
7777.974909 1.3189 435.7 -1.002 0.214 17.71 26075.1 MSCL1_1701240284 0.978651 0.001201 0.978305 0.001211 0.978618 0.001221 0.978760 0.001233 0.978848 0.001244 
7777.975187 1.3172 629.9 -0.505 -0.244 17.14 24181.9 MSCL1_1701240285 0.951720 0.001295 0.951177 0.001314 0.950768 0.001333 0.951036 0.001355 0.950846 0.001377 
7777.975465 1.3156 839.4 0.075 -0.874 17.37 17148.9 MSCL1_1701240286 1.002575 0.001576 1.001519 0.001611 1.001362 0.001650 1.001338 0.001691 1.001361 0.001733 
7777.975754 1.3139 433.5 0.066 0.056 16.97 31031.4 MSCL1_1701240287 0.982309 0.001192 0.981466 0.001200 0.981185 0.001210 0.981142 0.001220 0.981037 0.001231 
7777.976032 1.3123 465.6 0.671 1.283 16.63 33756.6 MSCL1_1701240288 0.986057 0.001215 0.984908 0.001225 0.984473 0.001236 0.984359 0.001248 0.984304 0.001260 
7777.976310 1.3107 1128.5 0.973 1.237 18.22 7973.5 MSCL1_1701240289 0.954752 0.002577 0.954050 0.002694 0.952922 0.002812 0.953532 0.002940 0.953449 0.003065 
7777.976599 1.3091 0.0 270.864 444.927 0.00 1940.0 MSCL1_1701240290 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
7777.976877 1.3075 1872.8 78.761 -56.300 18.83 3331.5 MSCL1_1701240291 0.955101 0.015904 0.961705 0.017042 0.958909 0.018082 0.958735 0.019184 0.967502 0.020552 
7777.977155 1.3059 0.0 270.864 444.927 0.00 1767.8 MSCL1_1701240292 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
7777.977444 1.3043 1772.2 75.247 -55.565 18.40 2997.5 MSCL1_1701240293 1.013476 0.016503 1.014501 0.017636 1.015070 0.018818 1.010692 0.019886 1.012786 0.021122 
7777.977722 1.3027 1378.9 -2.274 -0.866 18.87 5156.6 MSCL1_1701240294 1.003570 0.004772 1.002337 0.005041 1.000725 0.005307 1.000450 0.005585 1.001517 0.005880 
7777.978000 1.3011 1423.8 -2.074 -1.353 17.74 3985.9 MSCL1_1701240295 1.006288 0.008346 1.003434 0.008843 1.003926 0.009381 1.001323 0.009863 0.997842 0.010345 
7777.978277 1.2996 1340.9 -2.750 -1.869 16.29 5215.3 MSCL1_1701240296 1.032369 0.006195 1.031837 0.006563 1.030603 0.006934 1.032437 0.007338 1.034055 0.007738 
7777.978555 1.2980 909.0 -3.256 -1.087 17.09 11356.6 MSCL1_1701240297 0.975695 0.002149 0.974952 0.002232 0.974274 0.002317 0.975335 0.002411 0.975434 0.002503 
7777.978845 1.2964 918.4 -3.991 -0.760 17.80 12149.0 MSCL1_1701240298 0.993950 0.001853 0.993044 0.001913 0.992957 0.001976 0.993270 0.002042 0.993642 0.002111 
7777.979122 1.2949 458.3 -3.483 -0.404 18.59 25443.7 MSCL1_1701240299 0.984705 0.001211 0.984198 0.001222 0.984064 0.001234 0.984174 0.001248 0.984238 0.001262 
7777.979412 1.2933 392.3 -1.140 -0.596 18.94 27684.2 MSCL1_1701240300 0.983193 0.001166 0.982528 0.001174 0.982346 0.001183 0.982356 0.001193 0.982365 0.001204 
7777.979689 1.2918 385.4 0.080 0.011 17.38 34646.1 MSCL1_1701240301 0.980849 0.001159 0.979693 0.001166 0.979236 0.001175 0.979150 0.001185 0.979102 0.001195 
7777.979979 1.2902 384.9 1.429 0.494 17.65 36792.2 MSCL1_1701240302 0.981064 0.001158 0.979952 0.001165 0.979387 0.001174 0.979199 0.001183 0.979011 0.001193 
7777.980245 1.2887 384.2 0.076 0.266 17.06 38940.4 MSCL1_1701240303 0.982186 0.001157 0.981000 0.001164 0.980585 0.001173 0.980371 0.001182 0.980093 0.001192 
7777.980534 1.2872 384.9 -1.279 -0.309 16.75 39168.2 MSCL1_1701240304 0.982305 0.001157 0.981020 0.001164 0.980469 0.001172 0.980054 0.001182 0.979928 0.001192 
7777.980824 1.2856 384.9 0.284 -1.133 15.84 35263.9 MSCL1_1701240305 0.979542 0.001151 0.978519 0.001159 0.978112 0.001167 0.978006 0.001177 0.977904 0.001187 
7777.981101 1.2841 380.1 0.934 0.233 16.87 36171.2 MSCL1_1701240306 0.982592 0.001153 0.981200 0.001159 0.980546 0.001168 0.980198 0.001177 0.980006 0.001187 
7777.981379 1.2826 378.3 0.625 0.560 17.23 36604.9 MSCL1_1701240307 0.982315 0.001150 0.981349 0.001158 0.980851 0.001166 0.980689 0.001176 0.980645 0.001186 
7777.981657 1.2811 379.0 -0.865 0.551 15.92 39144.7 MSCL1_1701240308 0.981673 0.001150 0.980623 0.001157 0.979983 0.001166 0.979742 0.001176 0.979516 0.001186 
7777.981935 1.2797 379.0 -0.945 0.135 17.02 34499.7 MSCL1_1701240309 0.983261 0.001150 0.982205 0.001158 0.981799 0.001166 0.981521 0.001176 0.981547 0.001186 
7777.982213 1.2782 379.8 0.051 -0.018 17.30 34912.1 MSCL1_1701240310 0.982707 0.001148 0.981717 0.001155 0.981283 0.001164 0.981005 0.001174 0.980964 0.001184 
7777.982490 1.2767 380.9 0.923 -0.531 17.07 36238.7 MSCL1_1701240311 0.984255 0.001149 0.983048 0.001156 0.982615 0.001165 0.982559 0.001175 0.982756 0.001186 
7777.982780 1.2752 379.5 -0.061 0.055 16.73 39250.3 MSCL1_1701240312 0.984910 0.001149 0.983635 0.001156 0.982984 0.001165 0.983130 0.001175 0.983069 0.001185 
7777.983057 1.2738 376.3 0.568 0.706 16.64 37764.2 MSCL1_1701240313 0.983921 0.001145 0.982662 0.001152 0.982251 0.001161 0.982066 0.001171 0.981837 0.001181 
7777.983347 1.2723 377.2 0.684 0.368 15.95 42144.0 MSCL1_1701240314 0.983954 0.001144 0.982470 0.001151 0.981780 0.001159 0.981235 0.001168 0.980976 0.001179 
7777.983625 1.2708 377.0 -0.875 0.127 15.95 44870.9 MSCL1_1701240315 0.981772 0.001139 0.980091 0.001146 0.979570 0.001155 0.979165 0.001164 0.978731 0.001174 
7777.983902 1.2694 375.0 -0.951 -0.032 16.73 41099.4 MSCL1_1701240316 0.981225 0.001138 0.980055 0.001145 0.979421 0.001154 0.979211 0.001163 0.979037 0.001173 
7777.984169 1.2680 375.2 -0.119 -0.714 16.21 41910.7 MSCL1_1701240317 0.985790 0.001141 0.984501 0.001149 0.984009 0.001157 0.983759 0.001167 0.983566 0.001177 
7777.984458 1.2666 373.4 0.655 -0.041 16.39 40480.3 MSCL1_1701240318 0.984867 0.001140 0.983655 0.001148 0.983265 0.001157 0.983099 0.001166 0.982846 0.001177 
7777.984736 1.2652 372.4 0.517 1.130 17.31 38072.2 MSCL1_1701240319 0.983566 0.001137 0.982456 0.001144 0.981926 0.001153 0.981867 0.001163 0.981809 0.001173 
7777.985025 1.2637 371.0 0.063 -0.438 15.69 44815.5 MSCL1_1701240320 0.983925 0.001136 0.982479 0.001143 0.981666 0.001151 0.981268 0.001160 0.980777 0.001170 
7777.985303 1.2623 369.7 0.270 -1.151 16.05 46166.5 MSCL1_1701240321 0.982944 0.001134 0.981378 0.001141 0.980657 0.001150 0.980257 0.001160 0.980105 0.001170 
7777.985592 1.2608 369.3 0.660 -0.267 16.64 43135.7 MSCL1_1701240322 0.987194 0.001137 0.985538 0.001144 0.984821 0.001153 0.984641 0.001162 0.984527 0.001173 
7777.985870 1.2595 365.3 -1.235 0.458 16.82 39462.5 MSCL1_1701240323 0.982474 0.001129 0.980927 0.001136 0.980483 0.001144 0.980284 0.001154 0.980400 0.001165 
7777.986148 1.2581 364.2 -0.094 1.068 16.80 38672.6 MSCL1_1701240324 0.985249 0.001132 0.983924 0.001139 0.983454 0.001148 0.983177 0.001157 0.982997 0.001167 
7777.986426 1.2567 365.6 -0.358 0.717 16.68 38525.5 MSCL1_1701240325 0.984467 0.001129 0.982942 0.001136 0.982604 0.001145 0.982481 0.001155 0.982466 0.001165 
7777.986703 1.2553 366.8 0.459 -0.076 16.07 38714.2 MSCL1_1701240326 0.982341 0.001127 0.981119 0.001135 0.980642 0.001144 0.980282 0.001153 0.980071 0.001163 
7777.986981 1.2540 367.9 0.206 -0.489 15.60 37924.3 MSCL1_1701240327 0.983970 0.001130 0.982882 0.001138 0.982455 0.001147 0.982523 0.001157 0.982438 0.001168 
7777.987259 1.2526 369.4 -0.037 -0.916 16.53 37539.2 MSCL1_1701240328 0.982578 0.001127 0.981385 0.001135 0.981038 0.001144 0.980741 0.001154 0.980595 0.001165 
7777.987548 1.2512 366.6 0.469 0.262 17.65 33707.0 MSCL1_1701240329 0.984503 0.001127 0.983289 0.001135 0.983023 0.001144 0.982935 0.001154 0.982739 0.001164 
7777.987826 1.2498 368.6 -0.186 0.025 17.04 35894.2 MSCL1_1701240330 0.982763 0.001123 0.981339 0.001130 0.980628 0.001139 0.980525 0.001149 0.980413 0.001159 
7777.988104 1.2485 366.6 -0.558 0.469 16.52 40409.7 MSCL1_1701240331 0.984097 0.001121 0.982562 0.001128 0.981792 0.001137 0.981406 0.001146 0.981236 0.001157 
7777.988393 1.2471 356.3 -0.981 -0.733 16.44 39266.3 MSCL1_1701240332 0.983542 0.001116 0.982013 0.001123 0.981557 0.001132 0.981229 0.001141 0.981199 0.001151 
7777.988671 1.2458 351.4 1.424 0.404 16.25 42213.4 MSCL1_1701240333 0.984654 0.001114 0.983521 0.001121 0.983078 0.001130 0.982768 0.001139 0.982805 0.001149 
7777.988960 1.2444 346.4 0.436 0.216 16.07 41812.0 MSCL1_1701240334 0.983668 0.001112 0.982212 0.001119 0.981614 0.001127 0.981480 0.001136 0.981265 0.001146 
7777.989238 1.2431 343.8 0.144 -0.169 17.05 36849.7 MSCL1_1701240335 0.982474 0.001110 0.981298 0.001117 0.980747 0.001125 0.980599 0.001135 0.980551 0.001145 
7777.989516 1.2418 339.8 -0.141 -0.719 17.11 31059.6 MSCL1_1701240336 0.981946 0.001107 0.981475 0.001115 0.981346 0.001124 0.981538 0.001133 0.981606 0.001143 
7777.989794 1.2404 342.3 -0.500 0.732 16.34 38273.7 MSCL1_1701240337 0.985049 0.001111 0.983692 0.001118 0.983130 0.001126 0.982863 0.001135 0.982754 0.001145 
7777.990071 1.2391 337.7 -0.507 0.601 16.27 38535.8 MSCL1_1701240338 0.982603 0.001105 0.981632 0.001113 0.981187 0.001121 0.980808 0.001130 0.980777 0.001140 
7777.990349 1.2378 336.1 -0.192 -0.606 15.19 44706.7 MSCL1_1701240339 0.983981 0.001106 0.982525 0.001112 0.981901 0.001121 0.981530 0.001130 0.981383 0.001140 
