# BJD(TDB)-2450000 airmass sky(mag) dx(pix) dy(pix) fwhm(pix) peak(mag) frame mag_t(r=28.0) mag_t-c_err(r=28.0) mag_c(r=28.0) mag_t(r=30.0) mag_t-c_err(r=30.0) mag_c(r=30.0) mag_t(r=32.0) mag_t-c_err(r=32.0) mag_c(r=32.0) mag_t(r=34.0) mag_t-c_err(r=34.0) mag_c(r=34.0) mag_t(r=36.0) mag_t-c_err(r=36.0) mag_c(r=36.0) 
7777.938325 1.6083 -6.982 0.596 -1.175 18.80 -11.055 MSCL1_1701240154 -17.02516 0.00115 -16.48509 -17.02888 0.00116 -16.48691 -17.03114 0.00116 -16.48841 -17.03251 0.00117 -16.48914 -17.03383 0.00117 -16.49009 
7777.938602 1.6054 -6.984 -0.226 -0.780 21.07 -10.819 MSCL1_1701240155 -17.01998 0.00115 -16.48422 -17.02438 0.00116 -16.48589 -17.02710 0.00116 -16.48718 -17.02912 0.00116 -16.48832 -17.03083 0.00117 -16.48933 
7777.938892 1.6024 -6.983 -0.642 1.135 17.94 -11.076 MSCL1_1701240156 -17.01967 0.00115 -16.48356 -17.02355 0.00115 -16.48525 -17.02607 0.00116 -16.48613 -17.02793 0.00116 -16.48726 -17.02955 0.00117 -16.48795 
7777.939181 1.5994 -6.988 -0.422 1.077 17.89 -10.979 MSCL1_1701240157 -17.01892 0.00114 -16.48166 -17.02301 0.00115 -16.48337 -17.02546 0.00115 -16.48472 -17.02737 0.00116 -16.48545 -17.02885 0.00116 -16.48624 
7777.939447 1.5966 -6.976 0.733 -0.316 17.83 -11.043 MSCL1_1701240158 -17.02401 0.00114 -16.48660 -17.02756 0.00114 -16.48794 -17.02981 0.00115 -16.48951 -17.03145 0.00115 -16.49050 -17.03293 0.00116 -16.49124 
7777.939737 1.5937 -6.968 0.357 -0.672 18.65 -10.897 MSCL1_1701240159 -17.02178 0.00114 -16.48751 -17.02584 0.00114 -16.48903 -17.02854 0.00115 -16.49029 -17.03061 0.00115 -16.49128 -17.03215 0.00116 -16.49203 
7777.940014 1.5909 -6.957 0.058 -1.271 18.43 -11.080 MSCL1_1701240160 -17.02425 0.00113 -16.48608 -17.02807 0.00114 -16.48766 -17.03055 0.00114 -16.48911 -17.03222 0.00115 -16.49010 -17.03361 0.00115 -16.49077 
7777.940292 1.5880 -6.951 -0.340 1.081 16.41 -11.181 MSCL1_1701240161 -17.02438 0.00113 -16.49113 -17.02774 0.00114 -16.49246 -17.02976 0.00114 -16.49358 -17.03147 0.00115 -16.49450 -17.03292 0.00115 -16.49513 
7777.940582 1.5851 -6.949 0.360 1.786 17.02 -11.017 MSCL1_1701240162 -17.02122 0.00113 -16.48387 -17.02578 0.00113 -16.48613 -17.02882 0.00114 -16.48801 -17.03108 0.00114 -16.48916 -17.03303 0.00115 -16.49037 
7777.940859 1.5823 -6.949 0.238 -0.853 17.91 -11.083 MSCL1_1701240163 -17.02445 0.00113 -16.48835 -17.02781 0.00113 -16.48982 -17.02992 0.00114 -16.49069 -17.03133 0.00114 -16.49129 -17.03261 0.00114 -16.49173 
7777.941149 1.5794 -6.957 -0.170 -0.258 19.89 -10.885 MSCL1_1701240164 -17.02016 0.00112 -16.48556 -17.02427 0.00113 -16.48769 -17.02703 0.00113 -16.48946 -17.02908 0.00114 -16.49042 -17.03080 0.00114 -16.49132 
7777.941438 1.5765 -6.956 -0.165 -0.541 19.06 -11.030 MSCL1_1701240165 -17.02310 0.00112 -16.48371 -17.02643 0.00112 -16.48541 -17.02861 0.00113 -16.48659 -17.03016 0.00113 -16.48750 -17.03157 0.00114 -16.48822 
7777.941716 1.5738 -6.951 -0.399 0.446 18.32 -11.024 MSCL1_1701240166 -17.02489 0.00112 -16.48488 -17.02816 0.00112 -16.48597 -17.03007 0.00113 -16.48696 -17.03157 0.00113 -16.48782 -17.03274 0.00114 -16.48856 
7777.942005 1.5709 -6.945 1.610 0.905 19.25 -10.888 MSCL1_1701240167 -17.01928 0.00112 -16.48630 -17.02397 0.00112 -16.48817 -17.02696 0.00112 -16.48964 -17.02893 0.00113 -16.49093 -17.03072 0.00113 -16.49184 
7777.942283 1.5682 -6.952 -0.251 0.981 19.58 -10.848 MSCL1_1701240168 -17.02187 0.00111 -16.48452 -17.02588 0.00112 -16.48613 -17.02853 0.00112 -16.48742 -17.03030 0.00113 -16.48836 -17.03201 0.00113 -16.48884 
7777.942561 1.5655 -6.958 -0.374 -0.271 17.41 -11.035 MSCL1_1701240169 -17.01545 0.00111 -16.48215 -17.01941 0.00111 -16.48412 -17.02185 0.00112 -16.48531 -17.02383 0.00112 -16.48648 -17.02549 0.00113 -16.48741 
7777.942839 1.5628 -6.950 -0.162 -1.212 16.83 -11.114 MSCL1_1701240170 -17.02083 0.00111 -16.48655 -17.02383 0.00111 -16.48804 -17.02582 0.00112 -16.48893 -17.02731 0.00112 -16.48977 -17.02876 0.00113 -16.49042 
7777.943116 1.5601 -6.941 0.341 0.941 17.75 -11.034 MSCL1_1701240171 -17.02181 0.00110 -16.48697 -17.02506 0.00111 -16.48846 -17.02725 0.00111 -16.48961 -17.02901 0.00112 -16.49050 -17.03036 0.00112 -16.49131 
7777.943394 1.5574 -6.938 -0.434 0.747 19.80 -10.874 MSCL1_1701240172 -17.01914 0.00110 -16.48581 -17.02292 0.00111 -16.48749 -17.02518 0.00111 -16.48868 -17.02683 0.00112 -16.48988 -17.02835 0.00112 -16.49050 
7777.943683 1.5546 -6.941 0.056 -0.025 18.71 -11.006 MSCL1_1701240173 -17.01734 0.00110 -16.48667 -17.02065 0.00110 -16.48847 -17.02273 0.00111 -16.48965 -17.02444 0.00111 -16.49042 -17.02588 0.00112 -16.49124 
7777.943973 1.5519 -6.938 -0.271 -1.184 17.69 -11.071 MSCL1_1701240174 -17.02243 0.00110 -16.48392 -17.02559 0.00110 -16.48507 -17.02757 0.00110 -16.48600 -17.02888 0.00111 -16.48670 -17.03001 0.00111 -16.48739 
7777.944262 1.5491 -6.936 -0.277 0.285 18.88 -10.908 MSCL1_1701240175 -17.01839 0.00109 -16.48576 -17.02238 0.00110 -16.48756 -17.02497 0.00110 -16.48904 -17.02687 0.00111 -16.49015 -17.02863 0.00111 -16.49104 
7777.944528 1.5466 -6.939 0.740 0.705 18.40 -11.132 MSCL1_1701240176 -17.01634 0.00109 -16.48548 -17.01953 0.00110 -16.48674 -17.02145 0.00110 -16.48758 -17.02299 0.00111 -16.48860 -17.02418 0.00111 -16.48934 
7777.944818 1.5439 -6.928 0.454 -0.453 17.44 -11.116 MSCL1_1701240177 -17.01977 0.00109 -16.48223 -17.02349 0.00109 -16.48369 -17.02598 0.00110 -16.48487 -17.02771 0.00110 -16.48581 -17.02933 0.00111 -16.48666 
7777.945096 1.5413 -6.915 0.112 1.124 19.01 -10.955 MSCL1_1701240178 -17.01647 0.00109 -16.48650 -17.02088 0.00109 -16.48862 -17.02373 0.00110 -16.49032 -17.02594 0.00110 -16.49131 -17.02771 0.00111 -16.49250 
7777.945350 1.5389 -6.903 -0.675 0.640 20.05 -10.889 MSCL1_1701240179 -17.01879 0.00108 -16.49191 -17.02334 0.00109 -16.49401 -17.02609 0.00109 -16.49551 -17.02818 0.00110 -16.49666 -17.02987 0.00110 -16.49793 
7777.945628 1.5363 -6.892 0.917 -1.190 18.70 -10.997 MSCL1_1701240180 -17.02254 0.00108 -16.49043 -17.02691 0.00108 -16.49226 -17.02983 0.00109 -16.49397 -17.03188 0.00109 -16.49497 -17.03369 0.00110 -16.49607 
7777.945894 1.5339 -6.888 0.708 -1.009 17.93 -11.135 MSCL1_1701240181 -17.02478 0.00108 -16.49118 -17.02785 0.00108 -16.49249 -17.02970 0.00109 -16.49339 -17.03127 0.00109 -16.49397 -17.03254 0.00110 -16.49428 
7777.946172 1.5313 -6.877 0.116 0.676 18.79 -11.108 MSCL1_1701240182 -17.02380 0.00108 -16.49747 -17.02695 0.00108 -16.49897 -17.02893 0.00108 -16.50001 -17.03029 0.00109 -16.50116 -17.03152 0.00109 -16.50198 
7777.946461 1.5287 -6.869 -0.068 1.266 18.40 -11.161 MSCL1_1701240183 -17.02839 0.00107 -16.49619 -17.03167 0.00108 -16.49732 -17.03376 0.00108 -16.49813 -17.03531 0.00108 -16.49876 -17.03667 0.00109 -16.49915 
7777.946727 1.5262 -6.869 0.867 0.494 21.29 -10.848 MSCL1_1701240184 -17.02304 0.00107 -16.49320 -17.02755 0.00107 -16.49504 -17.03040 0.00108 -16.49645 -17.03251 0.00108 -16.49769 -17.03404 0.00109 -16.49843 
7777.947005 1.5237 -6.858 0.378 -0.382 17.86 -11.146 MSCL1_1701240185 -17.02545 0.00107 -16.49835 -17.02829 0.00107 -16.49956 -17.03013 0.00108 -16.50052 -17.03146 0.00108 -16.50126 -17.03272 0.00109 -16.50207 
7777.947295 1.5211 -6.862 -0.984 0.199 19.66 -10.928 MSCL1_1701240186 -17.02339 0.00107 -16.49573 -17.02691 0.00107 -16.49716 -17.02906 0.00107 -16.49798 -17.03063 0.00108 -16.49889 -17.03199 0.00108 -16.49956 
7777.947561 1.5187 -6.864 0.110 -0.175 18.99 -11.051 MSCL1_1701240187 -17.02187 0.00106 -16.49473 -17.02545 0.00107 -16.49621 -17.02768 0.00107 -16.49705 -17.02932 0.00108 -16.49787 -17.03068 0.00108 -16.49839 
7777.947850 1.5161 -6.865 0.568 -0.734 18.26 -11.126 MSCL1_1701240188 -17.02326 0.00106 -16.49268 -17.02613 0.00106 -16.49410 -17.02773 0.00107 -16.49526 -17.02912 0.00107 -16.49610 -17.03051 0.00108 -16.49648 
7777.948139 1.5135 -6.858 0.931 -0.078 18.35 -11.197 MSCL1_1701240189 -17.02243 0.00106 -16.49107 -17.02566 0.00106 -16.49251 -17.02770 0.00107 -16.49362 -17.02904 0.00107 -16.49450 -17.03038 0.00108 -16.49485 
7777.948417 1.5110 -6.852 0.154 0.663 16.58 -11.385 MSCL1_1701240190 -17.02541 0.00105 -16.49638 -17.02768 0.00106 -16.49746 -17.02914 0.00106 -16.49817 -17.03014 0.00107 -16.49883 -17.03120 0.00107 -16.49927 
7777.948707 1.5085 -6.848 -0.272 1.108 18.36 -11.163 MSCL1_1701240191 -17.02124 0.00105 -16.49504 -17.02418 0.00106 -16.49624 -17.02592 0.00106 -16.49715 -17.02734 0.00107 -16.49793 -17.02864 0.00107 -16.49844 
7777.948996 1.5059 -6.849 -1.034 0.065 16.79 -11.232 MSCL1_1701240192 -17.02143 0.00105 -16.49568 -17.02398 0.00105 -16.49650 -17.02555 0.00106 -16.49742 -17.02680 0.00106 -16.49836 -17.02805 0.00107 -16.49901 
7777.949285 1.5034 -6.853 -0.845 -0.480 18.38 -11.108 MSCL1_1701240193 -17.02071 0.00105 -16.49380 -17.02374 0.00105 -16.49501 -17.02571 0.00106 -16.49603 -17.02720 0.00106 -16.49688 -17.02844 0.00107 -16.49747 
7777.949563 1.5010 -6.853 0.515 -0.542 16.15 -11.180 MSCL1_1701240194 -17.01640 0.00105 -16.49332 -17.01955 0.00105 -16.49469 -17.02153 0.00105 -16.49576 -17.02300 0.00106 -16.49680 -17.02438 0.00106 -16.49749 
7777.949852 1.4985 -6.842 0.378 0.224 17.80 -11.161 MSCL1_1701240195 -17.02011 0.00104 -16.49410 -17.02277 0.00105 -16.49542 -17.02456 0.00105 -16.49644 -17.02589 0.00106 -16.49699 -17.02700 0.00106 -16.49739 
7777.950142 1.4960 -6.828 0.845 1.003 17.05 -11.224 MSCL1_1701240196 -17.02229 0.00104 -16.49630 -17.02511 0.00104 -16.49754 -17.02704 0.00105 -16.49857 -17.02847 0.00105 -16.49947 -17.02973 0.00106 -16.50005 
7777.950420 1.4936 -6.830 -0.582 0.343 16.99 -11.256 MSCL1_1701240197 -17.02082 0.00104 -16.49344 -17.02318 0.00104 -16.49475 -17.02479 0.00105 -16.49534 -17.02588 0.00105 -16.49612 -17.02700 0.00106 -16.49689 
7777.950697 1.4912 -6.816 0.416 0.132 17.67 -11.290 MSCL1_1701240198 -17.02627 0.00103 -16.49964 -17.02808 0.00104 -16.50038 -17.02928 0.00104 -16.50104 -17.03021 0.00105 -16.50170 -17.03120 0.00105 -16.50195 
7777.950987 1.4887 -6.811 -0.050 -0.517 18.10 -11.155 MSCL1_1701240199 -17.02350 0.00103 -16.50136 -17.02636 0.00104 -16.50275 -17.02806 0.00104 -16.50379 -17.02941 0.00105 -16.50450 -17.03059 0.00105 -16.50498 
7777.951264 1.4864 -6.823 0.204 -0.182 16.52 -11.265 MSCL1_1701240200 -17.01604 0.00103 -16.49315 -17.01853 0.00104 -16.49422 -17.02025 0.00104 -16.49537 -17.02143 0.00105 -16.49628 -17.02253 0.00105 -16.49670 
7777.951542 1.4840 -6.823 1.215 0.391 16.45 -11.390 MSCL1_1701240201 -17.01809 0.00103 -16.49361 -17.02042 0.00103 -16.49489 -17.02207 0.00104 -16.49570 -17.02321 0.00104 -16.49664 -17.02423 0.00105 -16.49702 
7777.951820 1.4817 -6.949 -1.036 0.672 18.41 -11.085 MSCL1_1701240202 -16.93268 0.00104 -16.42101 -16.93521 0.00105 -16.42189 -16.93687 0.00105 -16.42273 -16.93809 0.00106 -16.42315 -16.93911 0.00107 -16.42366 
7777.952109 1.4793 -7.144 -0.154 0.333 16.59 -11.142 MSCL1_1701240203 -16.78481 0.00107 -16.25460 -16.78733 0.00108 -16.25566 -16.78883 0.00109 -16.25628 -16.78999 0.00110 -16.25669 -16.79110 0.00111 -16.25731 
7777.952387 1.4769 -7.093 -0.382 0.945 18.06 -11.009 MSCL1_1701240204 -16.83565 0.00106 -16.31871 -16.83852 0.00107 -16.32033 -16.84030 0.00107 -16.32124 -16.84155 0.00108 -16.32166 -16.84264 0.00109 -16.32194 
7777.952665 1.4746 -7.622 0.896 0.165 17.63 -10.584 MSCL1_1701240205 -16.28271 0.00125 -15.75195 -16.28518 0.00127 -15.75348 -16.28660 0.00130 -15.75406 -16.28773 0.00132 -15.75408 -16.28846 0.00135 -15.75367 
7777.952942 1.4723 -8.201 -0.160 -0.983 18.01 -9.438 MSCL1_1701240206 -14.80239 0.00335 -14.27981 -14.80413 0.00354 -14.28191 -14.80444 0.00373 -14.28239 -14.80438 0.00393 -14.28024 -14.80496 0.00413 -14.28118 
7777.953220 1.4701 -7.654 -0.543 0.120 17.31 -10.452 MSCL1_1701240207 -16.11268 0.00133 -15.58769 -16.11490 0.00135 -15.58925 -16.11610 0.00138 -15.58939 -16.11722 0.00142 -15.58956 -16.11850 0.00145 -15.58944 
7777.953509 1.4677 -6.882 0.990 1.142 17.35 -11.248 MSCL1_1701240208 -16.98779 0.00102 -16.46286 -16.99021 0.00102 -16.46405 -16.99175 0.00103 -16.46469 -16.99305 0.00104 -16.46534 -16.99427 0.00104 -16.46592 
7777.953787 1.4654 -6.908 0.762 1.316 17.11 -11.324 MSCL1_1701240209 -16.96862 0.00102 -16.45096 -16.97052 0.00103 -16.45166 -16.97172 0.00103 -16.45226 -16.97263 0.00104 -16.45275 -16.97368 0.00104 -16.45289 
7777.954076 1.4631 -7.138 0.190 -0.058 16.57 -11.225 MSCL1_1701240210 -16.80660 0.00105 -16.28438 -16.80846 0.00106 -16.28517 -16.80960 0.00107 -16.28555 -16.81033 0.00108 -16.28615 -16.81105 0.00109 -16.28661 
7777.954365 1.4607 -7.382 -1.715 -0.563 18.06 -10.732 MSCL1_1701240211 -16.53321 0.00113 -16.04708 -16.53574 0.00114 -16.04798 -16.53701 0.00116 -16.04874 -16.53800 0.00117 -16.04930 -16.53868 0.00119 -16.04966 
7777.954643 1.4585 -8.117 1.666 -0.778 17.21 -9.872 MSCL1_1701240212 -15.28254 0.00229 -14.81342 -15.28435 0.00240 -14.81221 -15.28504 0.00251 -14.81133 -15.28601 0.00262 -14.81100 -15.28803 0.00274 -14.81066 
7777.954909 1.4564 -8.044 0.496 0.741 18.25 -9.900 MSCL1_1701240213 -15.46725 0.00199 -14.93822 -15.46938 0.00207 -14.93850 -15.47157 0.00216 -14.93792 -15.47359 0.00224 -14.93758 -15.47411 0.00234 -14.93581 
7777.955199 1.4541 -7.237 0.369 1.067 18.25 -10.824 MSCL1_1701240214 -16.71168 0.00107 -16.18947 -16.71448 0.00108 -16.19041 -16.71611 0.00109 -16.19133 -16.71760 0.00110 -16.19226 -16.71887 0.00111 -16.19285 
7777.955476 1.4519 -7.332 -0.398 0.383 16.71 -10.997 MSCL1_1701240215 -16.58420 0.00110 -16.06141 -16.58631 0.00112 -16.06259 -16.58752 0.00113 -16.06252 -16.58848 0.00114 -16.06287 -16.58925 0.00116 -16.06286 
7777.955754 1.4497 -7.823 0.934 0.189 18.37 -10.229 MSCL1_1701240216 -15.82087 0.00154 -15.30619 -15.82277 0.00159 -15.30651 -15.82388 0.00164 -15.30744 -15.82459 0.00169 -15.30686 -15.82436 0.00175 -15.30707 
7777.956044 1.4474 -7.812 -1.026 -1.353 17.80 -10.157 MSCL1_1701240217 -15.72976 0.00162 -15.21542 -15.73186 0.00167 -15.21593 -15.73341 0.00173 -15.21595 -15.73487 0.00179 -15.21542 -15.73557 0.00185 -15.21603 
7777.956333 1.4451 -7.525 0.277 -0.478 17.66 -10.544 MSCL1_1701240218 -16.29950 0.00120 -15.77845 -16.30222 0.00122 -15.77992 -16.30382 0.00124 -15.78072 -16.30519 0.00127 -15.78070 -16.30654 0.00129 -15.78112 
7777.956611 1.4430 -7.369 0.768 1.146 16.82 -10.877 MSCL1_1701240219 -16.46423 0.00114 -15.96258 -16.46629 0.00115 -15.96356 -16.46768 0.00117 -15.96427 -16.46858 0.00118 -15.96477 -16.46939 0.00120 -15.96480 
7777.956900 1.4407 -6.874 0.120 0.853 17.26 -11.238 MSCL1_1701240220 -16.96183 0.00100 -16.43066 -16.96416 0.00100 -16.43155 -16.96551 0.00101 -16.43231 -16.96658 0.00102 -16.43277 -16.96743 0.00102 -16.43307 
7777.957178 1.4386 -6.803 -0.438 0.020 17.21 -11.197 MSCL1_1701240221 -16.99692 0.00099 -16.47089 -16.99974 0.00100 -16.47190 -17.00138 0.00100 -16.47266 -17.00261 0.00101 -16.47324 -17.00367 0.00101 -16.47364 
7777.957456 1.4364 -6.752 -0.243 -1.022 16.82 -11.313 MSCL1_1701240222 -17.02848 0.00098 -16.50522 -17.03096 0.00099 -16.50631 -17.03262 0.00099 -16.50729 -17.03389 0.00100 -16.50796 -17.03497 0.00100 -16.50849 
7777.957733 1.4343 -6.739 0.383 -0.307 17.72 -11.255 MSCL1_1701240223 -17.02837 0.00098 -16.50678 -17.03118 0.00099 -16.50810 -17.03290 0.00099 -16.50928 -17.03419 0.00100 -16.51021 -17.03540 0.00100 -16.51081 
7777.958011 1.4322 -6.737 -0.633 1.513 17.61 -11.223 MSCL1_1701240224 -17.02829 0.00098 -16.50758 -17.03073 0.00098 -16.50872 -17.03236 0.00099 -16.50952 -17.03342 0.00099 -16.51023 -17.03441 0.00100 -16.51056 
7777.958289 1.4301 -6.745 0.169 1.245 17.44 -11.125 MSCL1_1701240225 -17.02437 0.00098 -16.50401 -17.02742 0.00098 -16.50541 -17.02945 0.00099 -16.50639 -17.03117 0.00099 -16.50714 -17.03270 0.00100 -16.50782 
7777.958555 1.4280 -6.768 0.097 -1.341 17.23 -11.290 MSCL1_1701240226 -17.01259 0.00098 -16.48601 -17.01516 0.00098 -16.48731 -17.01672 0.00099 -16.48826 -17.01797 0.00099 -16.48908 -17.01905 0.00100 -16.48970 
7777.958845 1.4259 -7.094 0.203 -0.988 17.04 -10.994 MSCL1_1701240227 -16.74969 0.00103 -16.20781 -16.75249 0.00104 -16.20879 -16.75416 0.00105 -16.20971 -16.75542 0.00106 -16.21027 -16.75650 0.00107 -16.21079 
7777.959111 1.4239 -7.022 0.042 0.376 16.81 -11.055 MSCL1_1701240228 -16.82375 0.00101 -16.31607 -16.82656 0.00102 -16.31700 -16.82808 0.00103 -16.31753 -16.82917 0.00104 -16.31844 -16.83005 0.00104 -16.31851 
7777.959388 1.4218 -6.815 -0.112 0.798 17.86 -11.147 MSCL1_1701240229 -16.98036 0.00098 -16.46565 -16.98310 0.00098 -16.46662 -16.98470 0.00099 -16.46717 -16.98586 0.00100 -16.46784 -16.98689 0.00100 -16.46829 
7777.959678 1.4196 -6.740 -0.121 1.217 17.98 -11.233 MSCL1_1701240230 -17.03019 0.00097 -16.50665 -17.03248 0.00097 -16.50757 -17.03387 0.00098 -16.50848 -17.03480 0.00098 -16.50909 -17.03570 0.00099 -16.50960 
7777.959956 1.4176 -6.740 0.431 -0.199 17.75 -11.274 MSCL1_1701240231 -17.02447 0.00097 -16.50326 -17.02707 0.00097 -16.50431 -17.02865 0.00098 -16.50494 -17.02976 0.00098 -16.50550 -17.03091 0.00099 -16.50596 
7777.960245 1.4155 -6.753 0.433 -0.572 17.80 -11.232 MSCL1_1701240232 -17.02261 0.00097 -16.50164 -17.02532 0.00097 -16.50285 -17.02698 0.00097 -16.50401 -17.02819 0.00098 -16.50502 -17.02939 0.00099 -16.50573 
7777.960534 1.4133 -6.795 0.263 -0.944 17.99 -11.175 MSCL1_1701240233 -16.99867 0.00097 -16.48325 -17.00138 0.00097 -16.48404 -17.00302 0.00098 -16.48454 -17.00435 0.00098 -16.48503 -17.00557 0.00099 -16.48540 
7777.960801 1.4114 -6.837 -1.333 0.397 18.40 -10.967 MSCL1_1701240234 -16.96617 0.00097 -16.44810 -16.97018 0.00098 -16.44968 -16.97260 0.00098 -16.45083 -16.97435 0.00099 -16.45160 -16.97584 0.00099 -16.45231 
7777.961090 1.4093 -6.750 -0.509 1.270 16.71 -11.232 MSCL1_1701240235 -17.02455 0.00096 -16.50719 -17.02678 0.00096 -16.50825 -17.02819 0.00097 -16.50897 -17.02923 0.00097 -16.50949 -17.03021 0.00098 -16.51013 
7777.961379 1.4072 -6.749 1.092 0.393 18.26 -11.091 MSCL1_1701240236 -17.02087 0.00096 -16.50313 -17.02390 0.00096 -16.50438 -17.02572 0.00097 -16.50534 -17.02704 0.00097 -16.50610 -17.02852 0.00098 -16.50651 
7777.961669 1.4051 -6.740 0.860 -0.969 17.79 -11.208 MSCL1_1701240237 -17.02437 0.00096 -16.50349 -17.02695 0.00096 -16.50471 -17.02837 0.00097 -16.50533 -17.02945 0.00097 -16.50606 -17.03060 0.00098 -16.50645 
7777.961958 1.4030 -6.723 -0.252 -0.530 17.46 -11.227 MSCL1_1701240238 -17.02962 0.00095 -16.51013 -17.03196 0.00096 -16.51118 -17.03340 0.00096 -16.51182 -17.03440 0.00097 -16.51235 -17.03533 0.00097 -16.51258 
7777.962236 1.4010 -6.717 -0.819 0.367 17.84 -11.185 MSCL1_1701240239 -17.03293 0.00095 -16.51012 -17.03529 0.00095 -16.51109 -17.03663 0.00096 -16.51184 -17.03771 0.00096 -16.51238 -17.03876 0.00097 -16.51287 
7777.962513 1.3991 -6.712 0.630 1.075 17.09 -11.318 MSCL1_1701240240 -17.03288 0.00095 -16.50899 -17.03493 0.00095 -16.50986 -17.03623 0.00096 -16.51086 -17.03725 0.00096 -16.51137 -17.03806 0.00097 -16.51168 
7777.962791 1.3971 -6.716 0.163 0.744 16.80 -11.486 MSCL1_1701240241 -17.03155 0.00095 -16.51035 -17.03309 0.00095 -16.51139 -17.03414 0.00096 -16.51218 -17.03494 0.00096 -16.51272 -17.03576 0.00097 -16.51292 
7777.963057 1.3952 -6.724 -0.317 0.158 17.04 -11.437 MSCL1_1701240242 -17.03050 0.00095 -16.50955 -17.03227 0.00095 -16.51025 -17.03326 0.00096 -16.51095 -17.03406 0.00096 -16.51150 -17.03489 0.00097 -16.51210 
7777.963347 1.3932 -6.719 0.196 -0.371 16.65 -11.396 MSCL1_1701240243 -17.02901 0.00094 -16.50727 -17.03130 0.00095 -16.50801 -17.03264 0.00095 -16.50896 -17.03353 0.00096 -16.50955 -17.03443 0.00096 -16.51015 
7777.963625 1.3912 -6.720 0.281 -1.305 16.96 -11.322 MSCL1_1701240244 -17.03051 0.00094 -16.50706 -17.03275 0.00095 -16.50829 -17.03407 0.00095 -16.50911 -17.03508 0.00096 -16.50963 -17.03607 0.00096 -16.51001 
7777.963914 1.3892 -6.711 -0.108 -0.749 17.52 -11.135 MSCL1_1701240245 -17.02518 0.00094 -16.50707 -17.02876 0.00095 -16.50834 -17.03089 0.00095 -16.50948 -17.03248 0.00095 -16.51031 -17.03377 0.00096 -16.51085 
7777.964192 1.3873 -6.702 -0.505 1.567 17.39 -11.297 MSCL1_1701240246 -17.02968 0.00094 -16.50666 -17.03188 0.00094 -16.50769 -17.03311 0.00095 -16.50853 -17.03405 0.00095 -16.50915 -17.03502 0.00096 -16.50977 
7777.964470 1.3854 -6.696 -0.401 1.837 17.31 -11.352 MSCL1_1701240247 -17.03013 0.00094 -16.50971 -17.03211 0.00094 -16.51068 -17.03328 0.00095 -16.51134 -17.03417 0.00095 -16.51171 -17.03517 0.00096 -16.51222 
7777.964759 1.3834 -6.683 0.356 -0.026 15.86 -11.410 MSCL1_1701240248 -17.03168 0.00093 -16.51198 -17.03374 0.00094 -16.51280 -17.03492 0.00094 -16.51352 -17.03595 0.00095 -16.51427 -17.03690 0.00095 -16.51483 
7777.965037 1.3815 -6.686 0.519 -1.536 17.24 -11.389 MSCL1_1701240249 -17.02910 0.00093 -16.50774 -17.03112 0.00094 -16.50852 -17.03228 0.00094 -16.50914 -17.03314 0.00095 -16.50976 -17.03394 0.00095 -16.51031 
7777.965326 1.3795 -6.694 0.461 -0.310 17.07 -11.290 MSCL1_1701240250 -17.02372 0.00093 -16.50647 -17.02643 0.00094 -16.50752 -17.02808 0.00094 -16.50847 -17.02932 0.00095 -16.50929 -17.03047 0.00095 -16.51005 
7777.965615 1.3776 -6.698 -0.362 0.532 17.37 -11.183 MSCL1_1701240251 -17.01900 0.00093 -16.50038 -17.02187 0.00094 -16.50150 -17.02353 0.00094 -16.50249 -17.02491 0.00094 -16.50343 -17.02599 0.00095 -16.50394 
7777.965893 1.3757 -6.707 -0.343 0.985 18.12 -11.120 MSCL1_1701240252 -17.01619 0.00093 -16.50004 -17.01965 0.00094 -16.50145 -17.02173 0.00094 -16.50244 -17.02329 0.00095 -16.50335 -17.02475 0.00095 -16.50384 
7777.966171 1.3738 -6.699 1.090 0.272 17.84 -11.085 MSCL1_1701240253 -17.01273 0.00093 -16.49538 -17.01620 0.00093 -16.49698 -17.01827 0.00094 -16.49784 -17.01991 0.00094 -16.49851 -17.02133 0.00095 -16.49908 
7777.966449 1.3719 -6.695 -0.426 -0.847 17.52 -11.113 MSCL1_1701240254 -17.01422 0.00093 -16.49647 -17.01765 0.00093 -16.49787 -17.01983 0.00094 -16.49882 -17.02135 0.00094 -16.49972 -17.02276 0.00095 -16.50024 
7777.966726 1.3701 -6.695 -0.105 -1.376 18.45 -11.140 MSCL1_1701240255 -17.01315 0.00093 -16.49539 -17.01640 0.00093 -16.49652 -17.01864 0.00094 -16.49756 -17.02010 0.00094 -16.49846 -17.02155 0.00095 -16.49936 
7777.967016 1.3682 -6.679 0.091 1.636 17.30 -11.167 MSCL1_1701240256 -17.02035 0.00092 -16.50006 -17.02307 0.00093 -16.50121 -17.02457 0.00093 -16.50209 -17.02579 0.00094 -16.50310 -17.02688 0.00094 -16.50370 
7777.967305 1.3663 -6.675 0.200 1.127 17.17 -11.351 MSCL1_1701240257 -17.01530 0.00092 -16.49449 -17.01741 0.00093 -16.49544 -17.01874 0.00093 -16.49621 -17.01954 0.00094 -16.49700 -17.02037 0.00094 -16.49742 
7777.967583 1.3644 -6.803 -0.167 -0.165 17.27 -11.206 MSCL1_1701240258 -16.91070 0.00094 -16.39142 -16.91281 0.00095 -16.39209 -16.91398 0.00095 -16.39264 -16.91494 0.00096 -16.39310 -16.91578 0.00096 -16.39337 
