# BJD(TDB)-2450000 airmass sky(mag) dx(pix) dy(pix) fwhm(pix) peak(mag) frame mag_t(r=28.0) mag_t-c_err(r=28.0) mag_c(r=28.0) mag_t(r=30.0) mag_t-c_err(r=30.0) mag_c(r=30.0) mag_t(r=32.0) mag_t-c_err(r=32.0) mag_c(r=32.0) mag_t(r=34.0) mag_t-c_err(r=34.0) mag_c(r=34.0) mag_t(r=36.0) mag_t-c_err(r=36.0) mag_c(r=36.0) 
7777.909495 2.0022 -6.555 1.593 1.054 20.55 -10.849 MSCL2_1701240051 -17.08102 0.00223 -15.10481 -17.08479 0.00108 -15.10701 -17.08739 0.00108 -15.10836 -17.08936 0.00108 -15.10950 -17.09084 0.00109 -15.11024 
7777.910120 1.9912 -6.531 1.257 0.148 19.23 -10.932 MSCL2_1701240052 -17.07947 0.00228 -15.10484 -17.08345 0.00228 -15.10688 -17.08623 0.00107 -15.10829 -17.08817 0.00108 -15.10843 -17.08969 0.00108 -15.10984 
7777.910756 1.9802 -6.518 0.634 1.202 20.15 -10.864 MSCL2_1701240053 -17.08162 0.00234 -15.10770 -17.08592 0.00234 -15.10976 -17.08881 0.00233 -15.11130 -17.09090 0.00107 -15.11345 -17.09250 0.00107 -15.11513 
7777.911381 1.9694 -6.525 2.002 0.604 20.44 -10.834 MSCL2_1701240054 -17.08571 0.00240 -15.10977 -17.08986 0.00240 -15.11190 -17.09261 0.00238 -15.11356 -17.09469 0.00238 -15.11526 -17.09628 0.00106 -15.11608 
7777.912006 1.9588 -6.518 1.591 0.304 22.34 -10.606 MSCL2_1701240055 -17.08163 0.00246 -15.10722 -17.08753 0.00246 -15.11044 -17.09143 0.00244 -15.11223 -17.09414 0.00244 -15.11453 -17.09643 0.00244 -15.11612 
7777.912642 1.9482 -6.522 0.894 1.452 20.97 -10.719 MSCL2_1701240056 -17.07759 0.00103 -15.10837 -17.08347 0.00104 -15.11090 -17.08756 0.00104 -15.11299 -17.09025 0.00104 -15.11503 -17.09242 0.00105 -15.11587 
7777.913278 1.9376 -6.514 1.628 1.511 20.26 -10.852 MSCL2_1701240057 -17.08488 0.00103 -15.10740 -17.08985 0.00103 -15.10967 -17.09327 0.00103 -15.11101 -17.09570 0.00104 -15.11261 -17.09764 0.00104 -15.11334 
7777.913903 1.9274 -6.504 1.595 0.454 20.22 -10.860 MSCL2_1701240058 -17.08441 0.00102 -15.10905 -17.08833 0.00102 -15.11102 -17.09100 0.00102 -15.11298 -17.09275 0.00103 -15.11354 -17.09415 0.00103 -15.11397 
7777.914540 1.9172 -6.497 -0.176 0.060 21.20 -10.796 MSCL2_1701240059 -17.08317 0.00101 -15.10296 -17.08750 0.00101 -15.10461 -17.09053 0.00102 -15.10621 -17.09270 0.00102 -15.10745 -17.09438 0.00102 -15.10944 
7777.915165 1.9072 -6.485 2.337 1.645 20.73 -10.803 MSCL2_1701240060 -17.08603 0.00100 -15.11180 -17.09051 0.00101 -15.11391 -17.09346 0.00101 -15.11597 -17.09567 0.00101 -15.11734 -17.09722 0.00102 -15.11890 
7777.915790 1.8974 -6.483 0.734 1.250 20.27 -10.900 MSCL2_1701240061 -17.08616 0.00100 -15.11034 -17.09052 0.00100 -15.11327 -17.09353 0.00100 -15.11473 -17.09577 0.00101 -15.11635 -17.09733 0.00101 -15.11750 
7777.916427 1.8875 -6.486 1.113 0.150 19.91 -10.997 MSCL2_1701240062 -17.08964 0.00099 -15.11430 -17.09286 0.00099 -15.11597 -17.09500 0.00099 -15.11712 -17.09637 0.00100 -15.11788 -17.09763 0.00100 -15.11916 
7777.917052 1.8779 -6.542 1.281 0.362 20.88 -10.825 MSCL2_1701240063 -17.06198 0.00098 -15.08481 -17.06611 0.00099 -15.08695 -17.06883 0.00099 -15.08761 -17.07093 0.00100 -15.08880 -17.07254 0.00100 -15.08940 
7777.917665 1.8685 -6.456 0.562 2.234 19.82 -11.006 MSCL2_1701240064 -17.09290 0.00097 -15.11683 -17.09672 0.00098 -15.11859 -17.09918 0.00098 -15.12050 -17.10099 0.00098 -15.12106 -17.10221 0.00099 -15.12284 
7777.918302 1.8590 -6.452 1.601 -0.058 21.70 -10.675 MSCL2_1701240065 -17.08939 0.00097 -15.11246 -17.09452 0.00097 -15.11483 -17.09784 0.00097 -15.11649 -17.10019 0.00098 -15.11876 -17.10206 0.00098 -15.12051 
7777.918938 1.8495 -6.446 0.425 1.086 20.09 -10.872 MSCL2_1701240066 -17.09233 0.00096 -15.11928 -17.09684 0.00096 -15.12113 -17.09983 0.00097 -15.12303 -17.10197 0.00097 -15.12423 -17.10354 0.00097 -15.12501 
7777.919563 1.8404 -6.641 2.317 -0.341 20.98 -10.633 MSCL2_1701240067 -16.99863 0.00097 -15.02850 -17.00468 0.00097 -15.03109 -17.00864 0.00098 -15.03335 -17.01142 0.00098 -15.03515 -17.01342 0.00099 -15.03684 
7777.920200 1.8311 -6.858 -0.091 1.461 19.91 -10.630 MSCL2_1701240068 -16.83690 0.00099 -14.84730 -16.84262 0.00100 -14.85059 -16.84637 0.00101 -14.85273 -16.84907 0.00101 -14.85365 -16.85126 0.00102 -14.85445 
7777.920836 1.8220 -6.437 1.042 0.895 20.51 -10.768 MSCL2_1701240069 -17.08919 0.00094 -15.11379 -17.09538 0.00094 -15.11731 -17.09963 0.00095 -15.11980 -17.10258 0.00095 -15.12234 -17.10491 0.00096 -15.12366 
7777.921461 1.8132 -6.443 1.602 1.145 20.81 -10.812 MSCL2_1701240070 -17.09549 0.00093 -15.12187 -17.10006 0.00094 -15.12419 -17.10307 0.00094 -15.12585 -17.10514 0.00094 -15.12801 -17.10674 0.00095 -15.12941 
7777.922086 1.8044 -6.418 0.237 1.091 19.76 -10.926 MSCL2_1701240071 -17.09285 0.00093 -15.12149 -17.09778 0.00093 -15.12448 -17.10117 0.00094 -15.12745 -17.10357 0.00094 -15.12876 -17.10535 0.00094 -15.12997 
7777.922700 1.7959 -6.426 1.325 0.514 20.70 -10.813 MSCL2_1701240072 -17.09071 0.00092 -15.11878 -17.09650 0.00093 -15.12157 -17.10029 0.00093 -15.12358 -17.10298 0.00093 -15.12566 -17.10495 0.00094 -15.12683 
7777.923336 1.7872 -6.412 1.248 1.324 20.23 -10.840 MSCL2_1701240073 -17.09885 0.00092 -15.12224 -17.10276 0.00092 -15.12458 -17.10534 0.00092 -15.12626 -17.10720 0.00093 -15.12761 -17.10868 0.00093 -15.12876 
7777.923950 1.7790 -6.412 1.134 0.717 21.01 -10.858 MSCL2_1701240074 -17.09960 0.00091 -15.12505 -17.10357 0.00091 -15.12725 -17.10626 0.00092 -15.12901 -17.10814 0.00092 -15.13024 -17.10970 0.00093 -15.13145 
7777.924575 1.7706 -6.409 0.622 0.509 18.04 -10.975 MSCL2_1701240075 -17.09540 0.00091 -15.12400 -17.10016 0.00091 -15.12699 -17.10340 0.00091 -15.12924 -17.10590 0.00092 -15.13140 -17.10784 0.00092 -15.13291 
7777.925200 1.7623 -6.405 1.033 0.723 20.19 -10.871 MSCL2_1701240076 -17.09645 0.00090 -15.11470 -17.10102 0.00090 -15.11753 -17.10413 0.00091 -15.11982 -17.10645 0.00091 -15.12130 -17.10823 0.00092 -15.12329 
7777.925825 1.7542 -6.409 0.890 0.527 20.85 -10.836 MSCL2_1701240077 -17.09667 0.00090 -15.12456 -17.10096 0.00090 -15.12663 -17.10374 0.00090 -15.12871 -17.10586 0.00091 -15.13058 -17.10764 0.00091 -15.13174 
7777.926450 1.7461 -6.392 1.072 0.973 22.13 -10.665 MSCL2_1701240078 -17.09396 0.00089 -15.11751 -17.09960 0.00089 -15.12022 -17.10342 0.00090 -15.12255 -17.10613 0.00090 -15.12433 -17.10824 0.00090 -15.12591 
7777.927086 1.7380 -6.401 0.915 -0.027 19.69 -10.882 MSCL2_1701240079 -17.09333 0.00089 -15.11945 -17.09831 0.00089 -15.12240 -17.10173 0.00089 -15.12456 -17.10424 0.00090 -15.12545 -17.10618 0.00090 -15.12638 
7777.927711 1.7301 -6.394 0.876 1.091 21.16 -10.806 MSCL2_1701240080 -17.09723 0.00088 -15.12059 -17.10215 0.00088 -15.12301 -17.10539 0.00089 -15.12517 -17.10777 0.00089 -15.12628 -17.10960 0.00089 -15.12736 
7777.928348 1.7221 -6.385 0.735 1.554 19.92 -10.881 MSCL2_1701240081 -17.09834 0.00087 -15.12173 -17.10270 0.00088 -15.12437 -17.10563 0.00088 -15.12645 -17.10798 0.00088 -15.12792 -17.10975 0.00089 -15.12897 
7777.928973 1.7144 -6.384 1.318 -0.858 20.23 -10.918 MSCL2_1701240082 -17.09976 0.00087 -15.12547 -17.10465 0.00087 -15.12831 -17.10797 0.00088 -15.13025 -17.11017 0.00088 -15.13215 -17.11191 0.00088 -15.13358 
7777.929609 1.7066 -6.382 0.407 2.719 20.84 -10.784 MSCL2_1701240083 -17.09827 0.00086 -15.12683 -17.10301 0.00087 -15.12984 -17.10609 0.00087 -15.13158 -17.10850 0.00088 -15.13238 -17.11027 0.00088 -15.13288 
7777.930223 1.6992 -6.375 1.010 -0.848 19.25 -10.968 MSCL2_1701240084 -17.10076 0.00086 -15.12199 -17.10497 0.00086 -15.12391 -17.10797 0.00087 -15.12541 -17.11013 0.00087 -15.12710 -17.11178 0.00087 -15.12856 
7777.930859 1.6916 -6.377 0.769 1.149 20.11 -10.844 MSCL2_1701240085 -17.10020 0.00085 -15.12359 -17.10439 0.00086 -15.12579 -17.10718 0.00086 -15.12696 -17.10916 0.00087 -15.12784 -17.11079 0.00087 -15.12896 
7777.931484 1.6842 -6.376 0.962 1.285 21.04 -10.758 MSCL2_1701240086 -17.09963 0.00085 -15.12730 -17.10448 0.00085 -15.13000 -17.10769 0.00086 -15.13166 -17.11010 0.00086 -15.13308 -17.11190 0.00086 -15.13443 
7777.932121 1.6767 -6.368 0.547 -0.209 20.28 -10.812 MSCL2_1701240087 -17.09734 0.00085 -15.12320 -17.10207 0.00085 -15.12599 -17.10533 0.00085 -15.12828 -17.10767 0.00086 -15.12916 -17.10948 0.00086 -15.13006 
7777.932734 1.6696 -6.354 1.286 1.313 21.61 -10.789 MSCL2_1701240088 -17.09697 0.00084 -15.12105 -17.10166 0.00084 -15.12353 -17.10479 0.00085 -15.12656 -17.10703 0.00085 -15.12813 -17.10868 0.00086 -15.12999 
7777.933359 1.6625 -6.362 -0.273 -0.499 19.94 -10.888 MSCL2_1701240089 -17.09658 0.00084 -15.11891 -17.10113 0.00084 -15.12141 -17.10436 0.00084 -15.12369 -17.10670 0.00085 -15.12498 -17.10861 0.00085 -15.12617 
7777.933984 1.6554 -6.360 2.510 1.289 19.69 -10.920 MSCL2_1701240090 -17.09773 0.00083 -15.12447 -17.10186 0.00084 -15.12717 -17.10465 0.00084 -15.12924 -17.10671 0.00084 -15.13134 -17.10815 0.00085 -15.13307 
7777.934598 1.6485 -6.361 -0.098 0.219 19.98 -10.898 MSCL2_1701240091 -17.09859 0.00083 -15.12431 -17.10229 0.00083 -15.12665 -17.10493 0.00084 -15.12834 -17.10682 0.00084 -15.12931 -17.10820 0.00084 -15.13009 
7777.935234 1.6415 -6.350 0.939 0.133 21.28 -10.797 MSCL2_1701240092 -17.09695 0.00082 -15.12601 -17.10102 0.00083 -15.12866 -17.10390 0.00083 -15.13067 -17.10588 0.00084 -15.13239 -17.10761 0.00084 -15.13370 
7777.935859 1.6346 -6.340 1.464 0.663 20.46 -10.951 MSCL2_1701240093 -17.09880 0.00082 -15.12022 -17.10257 0.00082 -15.12207 -17.10521 0.00083 -15.12299 -17.10719 0.00083 -15.12354 -17.10879 0.00083 -15.12554 
7777.936473 1.6280 -6.328 0.636 0.645 19.23 -11.161 MSCL2_1701240094 -17.10275 0.00081 -15.12733 -17.10580 0.00082 -15.12955 -17.10789 0.00082 -15.13166 -17.10952 0.00083 -15.13313 -17.11075 0.00083 -15.13413 
7777.937098 1.6213 -6.306 0.717 0.720 19.38 -11.104 MSCL2_1701240095 -17.10353 0.00081 -15.12767 -17.10658 0.00081 -15.12865 -17.10866 0.00082 -15.12986 -17.11022 0.00082 -15.13064 -17.11146 0.00083 -15.13127 
7777.937723 1.6146 -6.298 0.818 1.148 20.98 -10.958 MSCL2_1701240096 -17.10008 0.00081 -15.12718 -17.10359 0.00081 -15.12946 -17.10613 0.00081 -15.13127 -17.10801 0.00082 -15.13216 -17.10952 0.00082 -15.13263 
7777.938348 1.6080 -6.307 0.646 -0.666 21.32 -10.991 MSCL2_1701240097 -17.09969 0.00080 -15.12253 -17.10320 0.00081 -15.12471 -17.10564 0.00081 -15.12662 -17.10755 0.00081 -15.12755 -17.10896 0.00082 -15.12846 
7777.938973 1.6015 -6.292 -0.221 1.258 19.46 -11.019 MSCL2_1701240098 -17.09641 0.00080 -15.12454 -17.10022 0.00080 -15.12683 -17.10277 0.00081 -15.12867 -17.10486 0.00081 -15.12999 -17.10645 0.00082 -15.13172 
7777.939609 1.5950 -6.281 0.942 -0.190 20.07 -10.956 MSCL2_1701240099 -17.09840 0.00080 -15.12498 -17.10193 0.00080 -15.12731 -17.10442 0.00080 -15.12910 -17.10622 0.00081 -15.13033 -17.10773 0.00081 -15.13089 
7777.940223 1.5887 -6.256 0.179 0.974 19.30 -11.002 MSCL2_1701240100 -17.09747 0.00079 -15.12473 -17.10124 0.00080 -15.12571 -17.10392 0.00080 -15.12743 -17.10597 0.00080 -15.12829 -17.10755 0.00081 -15.12899 
7777.940859 1.5823 -6.246 0.521 0.188 20.08 -10.981 MSCL2_1701240101 -17.09806 0.00079 -15.12596 -17.10158 0.00079 -15.12778 -17.10407 0.00080 -15.12849 -17.10583 0.00080 -15.12976 -17.10723 0.00080 -15.13119 
7777.941484 1.5761 -6.242 0.049 0.396 21.14 -10.931 MSCL2_1701240102 -17.09746 0.00078 -15.12366 -17.10109 0.00079 -15.12569 -17.10364 0.00079 -15.12737 -17.10548 0.00080 -15.12839 -17.10693 0.00080 -15.12920 
7777.942109 1.5699 -6.227 1.007 1.155 21.54 -10.855 MSCL2_1701240103 -17.09494 0.00078 -15.12581 -17.09877 0.00078 -15.12886 -17.10140 0.00079 -15.13028 -17.10335 0.00079 -15.13158 -17.10487 0.00080 -15.13306 
7777.942734 1.5638 -6.225 0.128 -0.534 18.78 -11.119 MSCL2_1701240104 -17.09406 0.00078 -15.12115 -17.09713 0.00078 -15.12258 -17.09929 0.00079 -15.12426 -17.10084 0.00079 -15.12654 -17.10209 0.00079 -15.12721 
7777.943371 1.5576 -6.211 0.307 1.360 21.55 -10.840 MSCL2_1701240105 -17.09351 0.00077 -15.12265 -17.09723 0.00078 -15.12386 -17.09980 0.00078 -15.12530 -17.10180 0.00079 -15.12603 -17.10336 0.00079 -15.12665 
7777.943996 1.5517 -6.202 0.259 -0.308 20.30 -10.964 MSCL2_1701240106 -17.09424 0.00077 -15.12505 -17.09747 0.00077 -15.12731 -17.09972 0.00078 -15.12840 -17.10138 0.00078 -15.12980 -17.10273 0.00079 -15.12996 
7777.944633 1.5456 -6.205 0.977 0.679 19.55 -11.081 MSCL2_1701240107 -17.09152 0.00077 -15.12366 -17.09474 0.00077 -15.12689 -17.09701 0.00078 -15.12860 -17.09866 0.00078 -15.12952 -17.09996 0.00078 -15.13072 
7777.945258 1.5398 -6.194 0.076 0.970 20.41 -10.992 MSCL2_1701240108 -17.09181 0.00076 -15.12251 -17.09586 0.00077 -15.12484 -17.09863 0.00077 -15.12652 -17.10091 0.00078 -15.12731 -17.10263 0.00078 -15.12883 
7777.945871 1.5341 -6.186 0.961 -0.603 20.50 -10.974 MSCL2_1701240109 -17.09421 0.00076 -15.12793 -17.09757 0.00076 -15.12951 -17.09972 0.00077 -15.13104 -17.10129 0.00077 -15.13242 -17.10275 0.00078 -15.13329 
7777.946496 1.5283 -6.173 0.627 1.644 21.14 -11.032 MSCL2_1701240110 -17.09647 0.00076 -15.13425 -17.09991 0.00076 -15.13636 -17.10225 0.00076 -15.13820 -17.10404 0.00077 -15.14039 -17.10536 0.00077 -15.14189 
7777.947121 1.5226 -6.167 0.075 0.274 20.84 -11.003 MSCL2_1701240111 -17.09488 0.00075 -15.13178 -17.09804 0.00076 -15.13408 -17.10017 0.00076 -15.13571 -17.10178 0.00077 -15.13669 -17.10297 0.00077 -15.13760 
7777.947746 1.5170 -6.166 0.783 -0.261 20.52 -11.063 MSCL2_1701240112 -17.09376 0.00075 -15.12803 -17.09697 0.00076 -15.13015 -17.09914 0.00076 -15.13170 -17.10083 0.00076 -15.13291 -17.10207 0.00077 -15.13343 
7777.948371 1.5114 -6.149 0.421 0.797 19.95 -11.193 MSCL2_1701240113 -17.09451 0.00075 -15.13127 -17.09716 0.00075 -15.13229 -17.09899 0.00076 -15.13419 -17.10048 0.00076 -15.13419 -17.10159 0.00076 -15.13482 
7777.948996 1.5059 -6.141 -0.626 0.493 19.99 -11.134 MSCL2_1701240114 -17.09278 0.00075 -15.12918 -17.09539 0.00075 -15.13066 -17.09729 0.00075 -15.13155 -17.09875 0.00076 -15.13262 -17.09973 0.00076 -15.13310 
7777.949621 1.5005 -6.140 0.744 -0.250 19.21 -11.172 MSCL2_1701240115 -17.08946 0.00074 -15.12639 -17.09244 0.00075 -15.12862 -17.09460 0.00075 -15.12957 -17.09628 0.00075 -15.13051 -17.09755 0.00076 -15.13124 
7777.950258 1.4950 -6.130 0.394 1.001 18.87 -11.259 MSCL2_1701240116 -17.09219 0.00074 -15.12859 -17.09468 0.00074 -15.13019 -17.09648 0.00075 -15.13163 -17.09786 0.00075 -15.13234 -17.09898 0.00076 -15.13355 
7777.950883 1.4896 -6.118 0.354 0.037 20.06 -11.177 MSCL2_1701240117 -17.09412 0.00074 -15.13121 -17.09658 0.00074 -15.13302 -17.09845 0.00074 -15.13457 -17.09989 0.00075 -15.13475 -17.10106 0.00075 -15.13529 
7777.951508 1.4843 -6.135 1.145 0.594 19.43 -11.237 MSCL2_1701240118 -17.07356 0.00074 -15.11578 -17.07599 0.00074 -15.11822 -17.07783 0.00074 -15.12011 -17.07918 0.00075 -15.12138 -17.08033 0.00075 -15.12157 
7777.952144 1.4790 -6.325 -0.229 0.850 19.58 -11.104 MSCL2_1701240119 -16.89435 0.00077 -14.93619 -16.89662 0.00078 -14.93752 -16.89849 0.00078 -14.93895 -16.89995 0.00079 -14.93978 -16.90107 0.00080 -14.94045 
7777.952769 1.4738 -6.975 0.695 0.286 19.59 -10.122 MSCL2_1701240120 -15.97592 0.00112 -14.02426 -15.97829 0.00115 -14.02747 -15.97985 0.00118 -14.02900 -15.98098 0.00122 -14.02971 -15.98228 0.00125 -14.02891 
7777.953393 1.4686 -6.440 0.921 1.207 19.91 -10.917 MSCL2_1701240121 -16.78822 0.00079 -14.81374 -16.79080 0.00080 -14.81556 -16.79258 0.00080 -14.81619 -16.79389 0.00081 -14.81686 -16.79502 0.00082 -14.81725 
7777.954030 1.4635 -6.321 0.492 0.692 19.48 -11.124 MSCL2_1701240122 -16.90038 0.00076 -14.94255 -16.90241 0.00077 -14.94399 -16.90397 0.00077 -14.94455 -16.90516 0.00078 -14.94516 -16.90620 0.00078 -14.94567 
7777.954655 1.4584 -7.097 -0.231 -0.560 19.91 -9.896 MSCL2_1701240123 -15.68303 0.00133 -13.73760 -15.68551 0.00138 -13.73792 -15.68719 0.00142 -13.74028 -15.68800 0.00147 -13.73941 -15.68937 0.00152 -13.74233 
7777.955280 1.4534 -6.484 0.293 1.071 19.63 -10.801 MSCL2_1701240124 -16.69418 0.00081 -14.73603 -16.69669 0.00081 -14.73732 -16.69840 0.00082 -14.73739 -16.69965 0.00083 -14.73974 -16.70072 0.00084 -14.74105 
7777.955916 1.4484 -6.904 0.167 -0.330 20.48 -9.995 MSCL2_1701240125 -15.79204 0.00122 -13.84271 -15.79442 0.00126 -13.84421 -15.79613 0.00130 -13.84583 -15.79738 0.00134 -13.84708 -15.79810 0.00138 -13.84931 
7777.956541 1.4435 -6.539 1.106 0.860 19.20 -10.807 MSCL2_1701240126 -16.55144 0.00084 -14.58707 -16.55371 0.00085 -14.58897 -16.55520 0.00086 -14.59013 -16.55615 0.00088 -14.59131 -16.55695 0.00089 -14.59165 
7777.957178 1.4386 -6.064 -0.343 -0.013 19.10 -11.248 MSCL2_1701240127 -17.07830 0.00071 -15.11658 -17.08079 0.00072 -15.11858 -17.08251 0.00072 -15.11979 -17.08385 0.00072 -15.12089 -17.08488 0.00073 -15.12232 
7777.957803 1.4338 -6.014 0.171 0.542 19.88 -11.180 MSCL2_1701240128 -17.09445 0.00071 -15.13676 -17.09705 0.00071 -15.13870 -17.09893 0.00071 -15.14049 -17.10033 0.00072 -15.14187 -17.10144 0.00072 -15.14251 
7777.958439 1.4289 -6.014 0.323 0.051 19.84 -11.097 MSCL2_1701240129 -17.08625 0.00070 -15.12556 -17.08932 0.00071 -15.12716 -17.09145 0.00071 -15.12876 -17.09301 0.00072 -15.12911 -17.09425 0.00072 -15.12985 
7777.959064 1.4242 -6.231 0.414 0.290 20.01 -10.965 MSCL2_1701240130 -16.87834 0.00074 -14.92165 -16.88099 0.00075 -14.92327 -16.88287 0.00076 -14.92464 -16.88435 0.00076 -14.92487 -16.88538 0.00077 -14.92480 
7777.959689 1.4196 -5.971 0.326 0.856 20.23 -11.191 MSCL2_1701240131 -17.09653 0.00070 -15.13294 -17.09887 0.00070 -15.13399 -17.10051 0.00071 -15.13468 -17.10169 0.00071 -15.13502 -17.10266 0.00072 -15.13505 
7777.960314 1.4149 -5.984 0.542 -0.452 19.89 -11.207 MSCL2_1701240132 -17.08468 0.00070 -15.12161 -17.08743 0.00070 -15.12398 -17.08931 0.00071 -15.12470 -17.09073 0.00071 -15.12615 -17.09182 0.00071 -15.12672 
7777.960939 1.4104 -5.998 -0.521 0.921 20.09 -11.055 MSCL2_1701240133 -17.06494 0.00070 -15.10330 -17.06823 0.00070 -15.10463 -17.07049 0.00071 -15.10582 -17.07207 0.00071 -15.10693 -17.07335 0.00072 -15.10768 
7777.961564 1.4059 -5.957 1.217 -0.305 20.34 -11.120 MSCL2_1701240134 -17.09084 0.00069 -15.12915 -17.09373 0.00070 -15.13115 -17.09569 0.00070 -15.13203 -17.09707 0.00070 -15.13282 -17.09822 0.00071 -15.13370 
7777.962189 1.4014 -5.942 -0.460 0.553 20.18 -11.201 MSCL2_1701240135 -17.09599 0.00069 -15.13758 -17.09831 0.00069 -15.13921 -17.09992 0.00070 -15.14019 -17.10106 0.00070 -15.14123 -17.10206 0.00070 -15.14168 
7777.962803 1.3970 -5.950 0.601 0.957 18.58 -11.456 MSCL2_1701240136 -17.09656 0.00069 -15.13573 -17.09832 0.00069 -15.13612 -17.09953 0.00069 -15.13681 -17.10045 0.00070 -15.13751 -17.10135 0.00070 -15.13806 
7777.963428 1.3926 -5.963 0.364 -0.612 18.70 -11.350 MSCL2_1701240137 -17.09474 0.00069 -15.13283 -17.09693 0.00069 -15.13500 -17.09841 0.00069 -15.13658 -17.09944 0.00070 -15.13732 -17.10032 0.00070 -15.13813 
7777.964053 1.3883 -5.957 -0.019 0.735 20.23 -11.133 MSCL2_1701240138 -17.09304 0.00068 -15.13372 -17.09589 0.00069 -15.13523 -17.09771 0.00069 -15.13698 -17.09916 0.00070 -15.13828 -17.10028 0.00070 -15.13940 
7777.964689 1.3839 -5.942 0.198 0.700 19.31 -11.277 MSCL2_1701240139 -17.09537 0.00068 -15.13575 -17.09730 0.00068 -15.13708 -17.09873 0.00069 -15.13850 -17.09986 0.00069 -15.13903 -17.10077 0.00070 -15.13997 
7777.965314 1.3796 -5.935 0.402 -0.496 19.91 -11.196 MSCL2_1701240140 -17.09068 0.00068 -15.13266 -17.09330 0.00068 -15.13464 -17.09505 0.00069 -15.13621 -17.09642 0.00069 -15.13706 -17.09746 0.00070 -15.13803 
7777.965939 1.3754 -5.934 0.414 0.994 19.73 -11.133 MSCL2_1701240141 -17.08386 0.00068 -15.12361 -17.08699 0.00068 -15.12552 -17.08914 0.00069 -15.12701 -17.09073 0.00069 -15.12778 -17.09199 0.00070 -15.12835 
7777.966553 1.3713 -5.931 0.027 -0.740 19.55 -11.062 MSCL2_1701240142 -17.08233 0.00068 -15.12059 -17.08575 0.00068 -15.12215 -17.08805 0.00068 -15.12377 -17.08990 0.00069 -15.12485 -17.09127 0.00069 -15.12497 
7777.967178 1.3671 -5.924 0.322 1.471 19.41 -11.239 MSCL2_1701240143 -17.08600 0.00067 -15.12806 -17.08827 0.00068 -15.12934 -17.08994 0.00068 -15.13002 -17.09113 0.00069 -15.13100 -17.09210 0.00069 -15.13206 
7777.967803 1.3630 -5.997 0.338 -0.866 19.34 -11.241 MSCL2_1701240144 -17.01474 0.00069 -15.05202 -17.01671 0.00069 -15.05415 -17.01818 0.00069 -15.05542 -17.01933 0.00070 -15.05659 -17.02025 0.00071 -15.05754 
7777.968428 1.3589 -5.905 -0.698 1.257 19.44 -11.355 MSCL2_1701240145 -17.09021 0.00067 -15.12801 -17.09220 0.00067 -15.12903 -17.09361 0.00068 -15.13032 -17.09458 0.00068 -15.13153 -17.09538 0.00069 -15.13191 
7777.969053 1.3549 -5.903 0.107 -0.404 19.30 -11.299 MSCL2_1701240146 -17.09144 0.00067 -15.13233 -17.09345 0.00067 -15.13413 -17.09482 0.00068 -15.13564 -17.09577 0.00068 -15.13647 -17.09672 0.00068 -15.13701 
7777.969678 1.3509 -5.916 0.646 -0.087 18.79 -11.369 MSCL2_1701240147 -17.08352 0.00067 -15.12092 -17.08537 0.00067 -15.12189 -17.08679 0.00068 -15.12314 -17.08770 0.00068 -15.12357 -17.08853 0.00068 -15.12463 
7777.970303 1.3469 -5.884 0.021 0.498 19.51 -11.357 MSCL2_1701240148 -17.09239 0.00066 -15.13346 -17.09441 0.00067 -15.13521 -17.09575 0.00067 -15.13684 -17.09686 0.00068 -15.13775 -17.09781 0.00068 -15.13864 
7777.970928 1.3430 -5.879 0.391 0.460 18.41 -11.337 MSCL2_1701240149 -17.08999 0.00066 -15.13020 -17.09224 0.00067 -15.13166 -17.09384 0.00067 -15.13262 -17.09501 0.00067 -15.13320 -17.09596 0.00068 -15.13426 
7777.971553 1.3391 -5.877 -0.077 0.102 19.06 -11.331 MSCL2_1701240150 -17.08583 0.00066 -15.12694 -17.08787 0.00066 -15.12848 -17.08931 0.00067 -15.12971 -17.09036 0.00067 -15.13057 -17.09123 0.00068 -15.13047 
7777.972178 1.3353 -5.888 0.231 0.413 18.89 -11.201 MSCL2_1701240151 -17.06483 0.00066 -15.10802 -17.06773 0.00067 -15.11002 -17.06984 0.00067 -15.11103 -17.07141 0.00067 -15.11186 -17.07260 0.00068 -15.11202 
7777.972814 1.3314 -5.956 0.354 -0.299 18.73 -11.167 MSCL2_1701240152 -16.98618 0.00068 -15.02586 -16.98867 0.00068 -15.02718 -16.99050 0.00069 -15.02830 -16.99173 0.00069 -15.02955 -16.99275 0.00070 -15.03039 
7777.973451 1.3275 -5.981 -0.556 0.446 19.52 -11.021 MSCL2_1701240153 -16.95073 0.00068 -14.99592 -16.95360 0.00069 -14.99806 -16.95540 0.00069 -14.99955 -16.95682 0.00070 -14.99974 -16.95798 0.00070 -15.00147 
7777.974076 1.3238 -5.837 0.213 -0.106 20.35 -11.003 MSCL2_1701240154 -17.07715 0.00066 -15.12067 -17.08105 0.00066 -15.12291 -17.08375 0.00066 -15.12469 -17.08564 0.00067 -15.12555 -17.08717 0.00067 -15.12605 
7777.974701 1.3201 -5.874 0.000 0.545 19.36 -11.028 MSCL2_1701240155 -17.03229 0.00066 -15.07672 -17.03602 0.00067 -15.07913 -17.03861 0.00067 -15.08087 -17.04041 0.00068 -15.08199 -17.04187 0.00068 -15.08281 
