# BJD(TDB)-2450000 airmass sky(ADU) dx(pix) dy(pix) fwhm(pix) peak(ADU) frame flux(r=28.0) err(r=28.0) flux(r=30.0) err(r=30.0) flux(r=32.0) err(r=32.0) flux(r=34.0) err(r=34.0) flux(r=36.0) err(r=36.0) 
7778.015834 1.1393 660.4 0.617 -0.453 21.41 34918.6 MSCL0_1701240194 0.999749 0.000715 0.999165 0.000722 0.999107 0.000729 0.999216 0.000738 0.999455 0.000747 
7778.016575 1.1370 655.6 -0.202 0.534 21.75 35683.5 MSCL0_1701240195 1.001605 0.000716 1.001009 0.000723 1.000819 0.000731 1.000682 0.000739 1.000643 0.000748 
7778.017327 1.1347 654.0 0.809 -0.477 20.51 39738.4 MSCL0_1701240196 1.001612 0.000715 1.001303 0.000722 1.001151 0.000730 1.001106 0.000738 1.001163 0.000747 
7778.018068 1.1324 652.3 0.215 0.326 21.37 39170.1 MSCL0_1701240197 1.001767 0.000713 1.001019 0.000720 1.000652 0.000727 1.000405 0.000736 1.000354 0.000744 
7778.018809 1.1302 644.7 0.151 -0.405 21.00 38880.9 MSCL0_1701240198 1.002830 0.000714 1.002143 0.000721 1.001992 0.000728 1.001986 0.000737 1.001898 0.000745 
7778.019561 1.1279 644.5 0.322 0.280 20.99 35182.5 MSCL0_1701240199 1.000112 0.000710 0.999916 0.000718 1.000000 0.000725 0.999854 0.000734 0.999709 0.000742 
7778.020302 1.1257 642.6 0.381 -0.378 21.13 35175.0 MSCL0_1701240200 1.001062 0.000710 1.000893 0.000717 1.000925 0.000725 1.000711 0.000733 1.000883 0.000742 
7778.021043 1.1236 640.0 -0.362 0.374 20.98 34342.0 MSCL0_1701240201 1.000731 0.000708 1.000482 0.000715 1.000450 0.000723 1.000372 0.000731 1.000284 0.000740 
7778.021795 1.1214 633.4 0.851 -0.364 21.61 33353.0 MSCL0_1701240202 0.999919 0.000706 0.999803 0.000713 0.999893 0.000721 1.000029 0.000729 1.000039 0.000737 
7778.022547 1.1193 628.9 0.188 -0.121 20.77 40316.4 MSCL0_1701240203 1.002703 0.000705 1.001833 0.000712 1.001498 0.000719 1.001235 0.000727 1.001120 0.000735 
7778.023276 1.1172 628.0 0.206 0.292 21.88 32688.4 MSCL0_1701240204 1.001410 0.000704 1.001117 0.000710 1.000863 0.000718 1.000865 0.000726 1.000949 0.000735 
7778.024006 1.1152 626.7 0.586 -0.191 20.77 34010.7 MSCL0_1701240205 1.001486 0.000703 1.000792 0.000710 1.000485 0.000717 1.000345 0.000726 1.000363 0.000734 
7778.024758 1.1132 624.1 0.513 0.125 20.84 37993.7 MSCL0_1701240206 1.001275 0.000703 1.000764 0.000710 1.000470 0.000717 1.000210 0.000725 1.000271 0.000734 
7778.025487 1.1112 623.0 0.175 0.119 21.41 34207.0 MSCL0_1701240207 1.001155 0.000702 1.000914 0.000709 1.000904 0.000716 1.000897 0.000724 1.001035 0.000733 
7778.026239 1.1092 617.1 0.490 -0.413 21.10 39461.2 MSCL0_1701240208 1.001455 0.000701 1.000724 0.000707 1.000326 0.000715 0.999982 0.000723 0.999816 0.000731 
7778.026980 1.1072 615.4 0.166 0.218 20.85 38882.8 MSCL0_1701240209 1.001676 0.000700 1.000913 0.000707 1.000588 0.000714 1.000352 0.000722 1.000185 0.000730 
7778.027721 1.1053 610.4 0.300 -0.081 21.42 36052.1 MSCL0_1701240210 1.002095 0.000699 1.001491 0.000705 1.001360 0.000713 1.001268 0.000721 1.001298 0.000729 
7778.028473 1.1034 605.0 0.762 -0.406 21.72 37932.9 MSCL0_1701240211 1.001434 0.000697 1.001034 0.000704 1.000776 0.000711 1.000726 0.000719 1.000659 0.000727 
7778.029214 1.1015 597.9 0.090 0.014 22.16 38048.3 MSCL0_1701240212 1.002957 0.000696 1.002444 0.000703 1.002204 0.000710 1.001976 0.000718 1.001950 0.000726 
7778.029955 1.0996 597.3 0.481 0.108 22.41 36267.3 MSCL0_1701240213 0.999581 0.000693 0.999284 0.000700 0.999105 0.000707 0.998918 0.000715 0.998867 0.000723 
7778.030707 1.0978 593.7 0.465 -0.074 22.41 33006.3 MSCL0_1701240214 1.000713 0.000693 1.000566 0.000700 1.000600 0.000707 1.000635 0.000715 1.000645 0.000723 
7778.031448 1.0960 592.3 0.406 -0.445 21.25 37305.5 MSCL0_1701240215 1.001181 0.000693 1.000940 0.000699 1.000958 0.000707 1.000997 0.000715 1.001092 0.000723 
7778.032188 1.0942 591.4 0.034 0.688 22.84 30011.8 MSCL0_1701240216 0.999853 0.000691 1.000424 0.000698 1.000740 0.000705 1.000843 0.000713 1.001010 0.000721 
7778.032929 1.0924 592.7 0.255 -0.805 21.75 31599.4 MSCL0_1701240217 1.000153 0.000690 1.000184 0.000697 1.000416 0.000704 1.000381 0.000712 1.000428 0.000720 
7778.033670 1.0907 586.7 0.798 0.113 21.38 36033.2 MSCL0_1701240218 1.000695 0.000689 1.000350 0.000696 1.000260 0.000703 1.000050 0.000711 0.999943 0.000719 
7778.034398 1.0890 585.5 0.434 -0.591 20.81 35865.6 MSCL0_1701240219 0.998336 0.000687 0.998042 0.000693 0.998204 0.000701 0.998332 0.000708 0.998288 0.000717 
7778.035150 1.0873 583.5 0.373 0.130 22.05 34284.4 MSCL0_1701240220 0.999486 0.000687 0.999470 0.000694 0.999537 0.000702 0.999518 0.000709 0.999356 0.000718 
7778.035891 1.0856 582.8 0.740 -0.342 21.95 32821.9 MSCL0_1701240221 0.998996 0.000687 0.999068 0.000693 0.999282 0.000701 0.999538 0.000709 0.999551 0.000717 
7778.036632 1.0840 579.9 0.002 -0.085 21.16 33933.4 MSCL0_1701240222 0.998945 0.000686 0.999288 0.000693 0.999754 0.000700 1.000000 0.000708 1.000137 0.000716 
7778.037384 1.0823 577.5 1.021 0.016 21.02 37652.1 MSCL0_1701240223 0.999853 0.000686 0.999671 0.000692 0.999616 0.000699 0.999530 0.000707 0.999459 0.000715 
7778.038125 1.0807 577.6 0.653 -0.329 21.99 34487.3 MSCL0_1701240224 0.999880 0.000685 1.000000 0.000691 1.000100 0.000699 1.000172 0.000707 1.000298 0.000715 
7778.038866 1.0792 577.9 -0.052 0.300 22.39 31906.1 MSCL0_1701240225 0.999933 0.000685 1.000065 0.000691 1.000225 0.000699 1.000329 0.000707 1.000491 0.000715 
7778.039630 1.0776 575.8 0.612 -0.865 23.16 29228.6 MSCL0_1701240226 1.000064 0.000685 1.000450 0.000692 1.000704 0.000699 1.001063 0.000707 1.001132 0.000716 
7778.040370 1.0760 568.5 0.395 0.198 21.54 34324.4 MSCL0_1701240227 1.000000 0.000683 1.000047 0.000690 1.000208 0.000697 1.000367 0.000705 1.000471 0.000713 
7778.041111 1.0745 564.8 0.584 -0.426 21.03 34365.2 MSCL0_1701240228 1.001406 0.000683 1.000938 0.000689 1.000738 0.000696 1.000789 0.000704 1.000750 0.000712 
7778.041863 1.0730 561.7 0.832 -0.096 20.44 37009.3 MSCL0_1701240229 1.001358 0.000682 1.001117 0.000689 1.001149 0.000696 1.001247 0.000704 1.001173 0.000712 
7778.042604 1.0715 558.3 0.736 -0.088 21.73 35955.0 MSCL0_1701240230 1.000075 0.000680 1.000174 0.000687 1.000314 0.000694 1.000324 0.000702 1.000289 0.000710 
7778.043333 1.0701 555.4 0.098 -0.414 21.41 39113.1 MSCL0_1701240231 1.001505 0.000680 1.001048 0.000686 1.000820 0.000693 1.000837 0.000701 1.000893 0.000709 
7778.044074 1.0687 551.4 0.401 0.389 21.26 37256.3 MSCL0_1701240232 1.000052 0.000679 0.999810 0.000685 0.999793 0.000692 0.999758 0.000700 0.999817 0.000708 
7778.044815 1.0673 549.0 0.597 -0.718 21.44 38059.4 MSCL0_1701240233 1.001956 0.000679 1.001460 0.000685 1.001362 0.000692 1.001353 0.000700 1.001457 0.000708 
7778.045567 1.0659 543.6 0.353 -0.275 21.68 38455.5 MSCL0_1701240234 1.000842 0.000679 1.000838 0.000685 1.001020 0.000692 1.001041 0.000700 1.001037 0.000708 
7778.046308 1.0645 540.0 0.939 -0.127 21.91 36395.1 MSCL0_1701240235 1.000369 0.000677 1.000310 0.000683 1.000079 0.000690 1.000097 0.000698 1.000000 0.000705 
7778.047060 1.0632 535.9 0.304 0.098 21.90 33949.2 MSCL0_1701240236 1.001089 0.000677 1.000835 0.000684 1.000749 0.000691 1.000688 0.000698 1.000583 0.000706 
7778.047789 1.0619 527.1 0.425 -0.146 22.33 31425.3 MSCL0_1701240237 1.001163 0.000677 1.001093 0.000683 1.001187 0.000690 1.001205 0.000698 1.001221 0.000706 
7778.048530 1.0606 518.1 1.058 -0.289 21.38 35127.3 MSCL0_1701240238 1.002096 0.000676 1.002020 0.000682 1.002236 0.000689 1.002221 0.000697 1.002284 0.000704 
7778.049282 1.0593 514.0 -0.041 -0.683 22.07 30541.4 MSCL0_1701240239 1.000416 0.000675 1.000838 0.000681 1.001043 0.000688 1.001207 0.000696 1.001342 0.000703 
7778.050023 1.0580 508.0 0.620 0.002 22.29 34363.0 MSCL0_1701240240 1.001530 0.000675 1.001580 0.000681 1.001728 0.000688 1.001902 0.000695 1.002098 0.000703 
7778.050764 1.0568 500.6 1.619 -0.314 20.66 37672.4 MSCL0_1701240241 1.002178 0.000672 1.001752 0.000678 1.001623 0.000685 1.001549 0.000692 1.001450 0.000699 
7778.051516 1.0555 489.5 0.420 -0.401 20.74 38403.5 MSCL0_1701240242 1.002094 0.000671 1.001572 0.000677 1.001232 0.000683 1.000969 0.000690 1.000816 0.000698 
7778.052268 1.0543 485.4 0.430 -0.150 22.34 34674.8 MSCL0_1701240243 1.001930 0.000671 1.001882 0.000677 1.001663 0.000683 1.001584 0.000690 1.001644 0.000698 
7778.053021 1.0531 478.3 0.936 -0.130 20.34 37934.4 MSCL0_1701240244 1.001578 0.000670 1.001040 0.000676 1.000813 0.000682 1.000775 0.000689 1.000785 0.000696 
7778.053761 1.0520 473.8 0.464 -0.651 22.50 34995.0 MSCL0_1701240245 1.003611 0.000669 1.002956 0.000675 1.002626 0.000681 1.002430 0.000688 1.002453 0.000695 
7778.054514 1.0508 464.4 0.779 -0.135 20.75 34639.1 MSCL0_1701240246 1.002026 0.000668 1.001650 0.000674 1.001419 0.000680 1.001343 0.000687 1.001332 0.000694 
7778.055255 1.0497 460.5 1.018 -0.883 20.96 37660.7 MSCL0_1701240247 1.001620 0.000666 1.001164 0.000672 1.001002 0.000678 1.000890 0.000685 1.000867 0.000692 
7778.056007 1.0486 454.7 0.457 0.245 21.09 37818.4 MSCL0_1701240248 1.004450 0.000666 1.003712 0.000671 1.003346 0.000677 1.003085 0.000684 1.002945 0.000691 
7778.056748 1.0475 451.1 0.994 -1.277 22.14 32783.7 MSCL0_1701240249 1.002566 0.000665 1.002366 0.000671 1.002255 0.000677 1.002318 0.000684 1.002380 0.000691 
7778.057500 1.0464 447.7 -0.002 0.718 22.08 34971.1 MSCL0_1701240250 1.001512 0.000662 1.001236 0.000668 1.001299 0.000674 1.001282 0.000681 1.001423 0.000688 
7778.058241 1.0454 444.0 0.997 -0.937 22.14 34946.1 MSCL0_1701240251 1.000198 0.000660 0.999922 0.000666 0.999946 0.000672 0.999867 0.000679 0.999860 0.000685 
7778.058993 1.0444 440.5 0.693 0.542 20.95 40645.5 MSCL0_1701240252 1.001957 0.000661 1.001448 0.000666 1.001208 0.000672 1.000990 0.000678 1.001025 0.000685 
7778.059734 1.0434 437.9 1.384 -1.637 20.57 40621.6 MSCL0_1701240253 1.004231 0.000661 1.003351 0.000666 1.002966 0.000672 1.002728 0.000678 1.002654 0.000685 
7778.060474 1.0424 435.8 0.624 -0.007 20.89 42499.5 MSCL0_1701240254 1.003848 0.000661 1.002744 0.000666 1.002315 0.000671 1.002174 0.000678 1.002033 0.000685 
7778.061215 1.0414 432.4 0.725 -0.696 21.48 39338.4 MSCL0_1701240255 1.004229 0.000661 1.003645 0.000666 1.003418 0.000672 1.003285 0.000679 1.003108 0.000685 
7778.061968 1.0405 433.6 0.454 0.121 21.30 32255.4 MSCL0_1701240256 1.002802 0.000660 1.002174 0.000666 1.001823 0.000672 1.001735 0.000678 1.001783 0.000685 
7778.062685 1.0396 434.7 1.018 -1.751 21.90 35799.2 MSCL0_1701240257 1.004076 0.000660 1.003314 0.000666 1.003035 0.000672 1.002909 0.000678 1.002943 0.000685 
7778.063437 1.0387 428.8 0.961 -0.023 21.30 40394.1 MSCL0_1701240258 1.003614 0.000658 1.002901 0.000664 1.002605 0.000669 1.002354 0.000676 1.002253 0.000682 
7778.064178 1.0378 429.4 0.993 -0.458 21.71 36838.2 MSCL0_1701240259 1.001827 0.000658 1.001318 0.000663 1.001182 0.000669 1.001071 0.000676 1.001018 0.000682 
7778.064919 1.0369 430.6 0.896 -0.606 21.23 38456.7 MSCL0_1701240260 1.003908 0.000659 1.003013 0.000664 1.002464 0.000670 1.002245 0.000676 1.002163 0.000683 
7778.065660 1.0361 428.3 1.014 -0.240 19.71 45110.5 MSCL0_1701240261 1.005314 0.000659 1.004137 0.000664 1.003625 0.000670 1.003145 0.000676 1.003094 0.000683 
7778.066412 1.0352 429.2 0.297 -0.778 21.49 36439.5 MSCL0_1701240262 1.002869 0.000658 1.002619 0.000663 1.002471 0.000669 1.002479 0.000675 1.002419 0.000682 
