# BJD(TDB)-2450000 airmass sky(mag) dx(pix) dy(pix) fwhm(pix) peak(mag) frame mag_t(r=28.0) mag_t-c_err(r=28.0) mag_c(r=28.0) mag_t(r=30.0) mag_t-c_err(r=30.0) mag_c(r=30.0) mag_t(r=32.0) mag_t-c_err(r=32.0) mag_c(r=32.0) mag_t(r=34.0) mag_t-c_err(r=34.0) mag_c(r=34.0) mag_t(r=36.0) mag_t-c_err(r=36.0) mag_c(r=36.0) 
7777.986125 1.2582 -7.425 -0.632 0.901 17.88 -11.348 MSCL0_1701240154 -17.09061 0.00063 -16.39067 -17.09253 0.00064 -16.39199 -17.09381 0.00065 -16.39277 -17.09470 0.00066 -16.39351 -17.09590 0.00067 -16.39403 
7777.986865 1.2545 -7.425 0.196 -0.346 17.57 -11.284 MSCL0_1701240155 -17.07855 0.00064 -16.37902 -17.08107 0.00064 -16.38031 -17.08279 0.00065 -16.38120 -17.08416 0.00066 -16.38194 -17.08554 0.00067 -16.38284 
7777.987606 1.2509 -7.419 -0.091 0.000 18.21 -11.267 MSCL0_1701240156 -17.08014 0.00063 -16.38347 -17.08254 0.00064 -16.38441 -17.08411 0.00065 -16.38521 -17.08539 0.00066 -16.38574 -17.08682 0.00067 -16.38652 
7777.988347 1.2473 -7.398 -0.437 -0.041 17.55 -11.403 MSCL0_1701240157 -17.09801 0.00063 -16.39611 -17.10006 0.00064 -16.39698 -17.10130 0.00064 -16.39767 -17.10243 0.00065 -16.39811 -17.10372 0.00066 -16.39837 
7777.989088 1.2438 -7.381 0.410 0.004 17.67 -11.374 MSCL0_1701240158 -17.10636 0.00062 -16.40789 -17.10864 0.00063 -16.40899 -17.11001 0.00064 -16.40962 -17.11111 0.00065 -16.41033 -17.11248 0.00066 -16.41067 
7777.989840 1.2402 -7.367 -0.510 0.403 17.98 -11.282 MSCL0_1701240159 -17.10569 0.00062 -16.40605 -17.10825 0.00063 -16.40735 -17.10997 0.00064 -16.40841 -17.11130 0.00065 -16.40903 -17.11287 0.00065 -16.40949 
7777.990581 1.2368 -7.354 0.360 -0.938 16.84 -11.409 MSCL0_1701240160 -17.11175 0.00062 -16.41164 -17.11377 0.00063 -16.41260 -17.11484 0.00063 -16.41341 -17.11578 0.00064 -16.41397 -17.11692 0.00065 -16.41448 
7777.991321 1.2333 -7.337 -0.310 0.783 17.59 -11.478 MSCL0_1701240161 -17.11808 0.00061 -16.41820 -17.11981 0.00062 -16.41885 -17.12088 0.00063 -16.41932 -17.12177 0.00064 -16.41971 -17.12292 0.00065 -16.41991 
7777.992051 1.2300 -7.326 -0.060 -0.722 17.73 -11.418 MSCL0_1701240162 -17.12030 0.00061 -16.42147 -17.12191 0.00062 -16.42229 -17.12287 0.00063 -16.42316 -17.12390 0.00064 -16.42370 -17.12506 0.00065 -16.42429 
7777.992791 1.2267 -7.311 0.262 0.611 17.14 -11.570 MSCL0_1701240163 -17.12151 0.00061 -16.42272 -17.12309 0.00062 -16.42356 -17.12412 0.00063 -16.42439 -17.12504 0.00064 -16.42521 -17.12623 0.00065 -16.42588 
7777.993543 1.2233 -7.394 0.043 -0.234 17.51 -11.435 MSCL0_1701240164 -16.98964 0.00065 -16.28639 -16.99108 0.00066 -16.28716 -16.99177 0.00067 -16.28780 -16.99243 0.00068 -16.28826 -16.99363 0.00069 -16.28866 
7777.994283 1.2200 -7.294 -0.130 0.229 17.14 -11.534 MSCL0_1701240165 -17.12069 0.00061 -16.41830 -17.12226 0.00062 -16.41932 -17.12327 0.00062 -16.41988 -17.12401 0.00063 -16.42042 -17.12534 0.00064 -16.42086 
7777.995036 1.2167 -7.283 0.130 -0.014 17.71 -11.457 MSCL0_1701240166 -17.12065 0.00061 -16.41912 -17.12228 0.00062 -16.41982 -17.12323 0.00062 -16.42058 -17.12414 0.00063 -16.42105 -17.12524 0.00064 -16.42156 
7777.995776 1.2135 -7.274 0.097 0.143 17.31 -11.485 MSCL0_1701240167 -17.12207 0.00061 -16.42092 -17.12385 0.00061 -16.42190 -17.12497 0.00062 -16.42268 -17.12604 0.00063 -16.42322 -17.12734 0.00064 -16.42371 
7777.996506 1.2104 -7.267 -0.219 0.035 17.20 -11.655 MSCL0_1701240168 -17.12276 0.00060 -16.41957 -17.12413 0.00061 -16.42041 -17.12506 0.00062 -16.42115 -17.12584 0.00063 -16.42153 -17.12701 0.00064 -16.42188 
7777.997246 1.2073 -7.252 0.506 0.056 17.36 -11.639 MSCL0_1701240169 -17.12718 0.00060 -16.42342 -17.12862 0.00061 -16.42435 -17.12952 0.00062 -16.42491 -17.13026 0.00062 -16.42537 -17.13149 0.00063 -16.42575 
7777.997987 1.2042 -7.247 -0.143 -0.052 21.09 -11.189 MSCL0_1701240170 -17.12717 0.00060 -16.42680 -17.12981 0.00061 -16.42770 -17.13112 0.00062 -16.42828 -17.13235 0.00063 -16.42893 -17.13410 0.00064 -16.42950 
7777.998728 1.2011 -7.242 0.306 0.087 21.37 -11.096 MSCL0_1701240171 -17.12460 0.00060 -16.42277 -17.12769 0.00061 -16.42361 -17.12928 0.00062 -16.42451 -17.13050 0.00063 -16.42520 -17.13224 0.00064 -16.42529 
7777.999469 1.1981 -7.241 0.135 0.226 20.87 -11.145 MSCL0_1701240172 -17.12635 0.00060 -16.42490 -17.12917 0.00061 -16.42577 -17.13048 0.00062 -16.42637 -17.13172 0.00062 -16.42711 -17.13331 0.00063 -16.42734 
7778.000221 1.1951 -7.232 0.117 -0.118 21.20 -11.117 MSCL0_1701240173 -17.12598 0.00060 -16.42526 -17.12906 0.00061 -16.42608 -17.13065 0.00062 -16.42676 -17.13198 0.00062 -16.42741 -17.13352 0.00063 -16.42813 
7778.000962 1.1921 -7.219 -0.225 0.250 21.57 -11.103 MSCL0_1701240174 -17.12788 0.00060 -16.42368 -17.13095 0.00060 -16.42444 -17.13271 0.00061 -16.42499 -17.13405 0.00062 -16.42581 -17.13568 0.00063 -16.42650 
7778.001714 1.1891 -7.218 -0.027 0.037 21.36 -11.115 MSCL0_1701240175 -17.12576 0.00060 -16.42041 -17.12882 0.00060 -16.42113 -17.13028 0.00061 -16.42179 -17.13153 0.00062 -16.42211 -17.13324 0.00063 -16.42252 
7778.002455 1.1862 -7.214 0.371 0.271 21.44 -11.087 MSCL0_1701240176 -17.12489 0.00060 -16.42042 -17.12797 0.00060 -16.42136 -17.12978 0.00061 -16.42230 -17.13105 0.00062 -16.42320 -17.13264 0.00063 -16.42381 
7778.003195 1.1834 -7.202 0.165 -0.059 21.02 -11.194 MSCL0_1701240177 -17.12748 0.00059 -16.42122 -17.13013 0.00060 -16.42213 -17.13150 0.00061 -16.42294 -17.13279 0.00062 -16.42371 -17.13440 0.00063 -16.42397 
7778.003948 1.1805 -7.197 0.236 0.017 20.91 -11.184 MSCL0_1701240178 -17.13040 0.00059 -16.42013 -17.13292 0.00060 -16.42108 -17.13423 0.00061 -16.42185 -17.13544 0.00062 -16.42205 -17.13682 0.00062 -16.42250 
7778.004688 1.1777 -7.187 -0.096 0.552 21.62 -11.177 MSCL0_1701240179 -17.13158 0.00059 -16.42019 -17.13395 0.00060 -16.42086 -17.13534 0.00060 -16.42149 -17.13652 0.00061 -16.42242 -17.13805 0.00062 -16.42265 
7778.005429 1.1750 -7.171 0.284 -0.229 21.20 -11.202 MSCL0_1701240180 -17.13046 0.00059 -16.42032 -17.13330 0.00059 -16.42109 -17.13473 0.00060 -16.42158 -17.13592 0.00061 -16.42240 -17.13748 0.00062 -16.42300 
7778.006158 1.1723 -7.156 0.061 -0.328 20.45 -11.235 MSCL0_1701240181 -17.12842 0.00059 -16.41745 -17.13098 0.00060 -16.41835 -17.13242 0.00060 -16.41890 -17.13368 0.00061 -16.41945 -17.13523 0.00062 -16.42005 
7778.006911 1.1695 -7.130 0.494 0.069 20.77 -11.194 MSCL0_1701240182 -17.12887 0.00059 -16.41727 -17.13150 0.00059 -16.41810 -17.13286 0.00060 -16.41857 -17.13391 0.00061 -16.41917 -17.13534 0.00062 -16.41969 
7778.007651 1.1668 -7.120 0.000 0.449 21.62 -11.108 MSCL0_1701240183 -17.13064 0.00058 -16.41814 -17.13349 0.00059 -16.41906 -17.13495 0.00060 -16.41978 -17.13624 0.00061 -16.42033 -17.13782 0.00061 -16.42075 
7778.008404 1.1642 -7.112 0.123 -0.465 21.16 -11.095 MSCL0_1701240184 -17.12941 0.00058 -16.41627 -17.13236 0.00059 -16.41732 -17.13386 0.00060 -16.41837 -17.13498 0.00061 -16.41878 -17.13640 0.00061 -16.41915 
7778.009144 1.1616 -7.105 0.180 0.523 21.32 -11.146 MSCL0_1701240185 -17.13160 0.00058 -16.41717 -17.13471 0.00059 -16.41832 -17.13646 0.00060 -16.41914 -17.13778 0.00060 -16.41983 -17.13928 0.00061 -16.42059 
7778.009897 1.1589 -7.098 0.282 0.069 21.59 -11.121 MSCL0_1701240186 -17.13406 0.00058 -16.41983 -17.13695 0.00059 -16.42095 -17.13837 0.00059 -16.42196 -17.13989 0.00060 -16.42259 -17.14171 0.00061 -16.42306 
7778.010637 1.1564 -7.093 -0.076 -0.308 21.34 -11.130 MSCL0_1701240187 -17.13373 0.00058 -16.42024 -17.13652 0.00059 -16.42144 -17.13805 0.00060 -16.42228 -17.13935 0.00060 -16.42323 -17.14093 0.00061 -16.42369 
7778.011390 1.1538 -7.087 0.368 0.092 20.86 -11.209 MSCL0_1701240188 -17.13826 0.00058 -16.42236 -17.14097 0.00058 -16.42335 -17.14237 0.00059 -16.42397 -17.14363 0.00060 -16.42485 -17.14529 0.00061 -16.42563 
7778.012131 1.1513 -7.082 0.481 -0.147 21.61 -11.172 MSCL0_1701240189 -17.13819 0.00058 -16.41920 -17.14099 0.00058 -16.42009 -17.14254 0.00059 -16.42075 -17.14382 0.00060 -16.42128 -17.14537 0.00061 -16.42186 
7778.012871 1.1489 -7.078 0.090 -0.294 20.64 -11.260 MSCL0_1701240190 -17.14224 0.00057 -16.42369 -17.14478 0.00058 -16.42442 -17.14612 0.00059 -16.42519 -17.14728 0.00060 -16.42608 -17.14869 0.00060 -16.42668 
7778.013612 1.1464 -7.069 0.101 0.339 21.73 -11.050 MSCL0_1701240191 -17.14350 0.00057 -16.42650 -17.14695 0.00058 -16.42748 -17.14904 0.00059 -16.42875 -17.15065 0.00060 -16.42962 -17.15245 0.00060 -16.43037 
7778.014353 1.1440 -7.066 0.840 -0.505 21.81 -11.059 MSCL0_1701240192 -17.14669 0.00057 -16.42989 -17.15023 0.00058 -16.43087 -17.15218 0.00059 -16.43165 -17.15373 0.00059 -16.43251 -17.15548 0.00060 -16.43294 
7778.015094 1.1417 -7.057 -0.378 0.667 20.94 -11.150 MSCL0_1701240193 -17.15011 0.00057 -16.43208 -17.15320 0.00058 -16.43338 -17.15482 0.00059 -16.43440 -17.15627 0.00059 -16.43500 -17.15792 0.00060 -16.43569 
7778.015834 1.1393 -7.051 0.617 -0.453 21.30 -11.113 MSCL0_1701240194 -17.14973 0.00057 -16.43275 -17.15274 0.00058 -16.43398 -17.15458 0.00058 -16.43505 -17.15624 0.00059 -16.43599 -17.15814 0.00060 -16.43671 
7778.016575 1.1370 -7.043 -0.202 0.534 21.66 -11.159 MSCL0_1701240195 -17.15196 0.00057 -16.43357 -17.15461 0.00058 -16.43459 -17.15611 0.00058 -16.43542 -17.15732 0.00059 -16.43627 -17.15888 0.00060 -16.43657 
7778.017327 1.1347 -7.040 0.809 -0.477 20.16 -11.258 MSCL0_1701240196 -17.15091 0.00057 -16.43209 -17.15400 0.00057 -16.43308 -17.15566 0.00058 -16.43396 -17.15694 0.00059 -16.43472 -17.15851 0.00060 -16.43541 
7778.018068 1.1324 -7.037 0.215 0.326 20.99 -11.265 MSCL0_1701240197 -17.15134 0.00057 -16.43392 -17.15387 0.00057 -16.43487 -17.15514 0.00058 -16.43553 -17.15625 0.00059 -16.43626 -17.15776 0.00059 -16.43685 
7778.018809 1.1302 -7.025 0.151 -0.405 20.73 -11.264 MSCL0_1701240198 -17.15310 0.00057 -16.43583 -17.15583 0.00057 -16.43686 -17.15744 0.00058 -16.43790 -17.15884 0.00059 -16.43865 -17.16041 0.00060 -16.43926 
7778.019561 1.1279 -7.025 0.322 0.280 21.02 -11.110 MSCL0_1701240199 -17.15222 0.00057 -16.43591 -17.15562 0.00057 -16.43709 -17.15755 0.00058 -16.43793 -17.15899 0.00059 -16.43842 -17.16057 0.00059 -16.43907 
7778.020302 1.1257 -7.021 0.381 -0.378 20.94 -11.137 MSCL0_1701240200 -17.15364 0.00056 -16.43492 -17.15696 0.00057 -16.43612 -17.15888 0.00058 -16.43694 -17.16014 0.00059 -16.43755 -17.16186 0.00059 -16.43799 
7778.021043 1.1236 -7.017 -0.362 0.374 20.87 -11.094 MSCL0_1701240201 -17.15551 0.00056 -16.43714 -17.15878 0.00057 -16.43829 -17.16052 0.00058 -16.43935 -17.16193 0.00059 -16.43995 -17.16351 0.00059 -16.44043 
7778.021795 1.1214 -7.005 0.851 -0.364 21.23 -11.057 MSCL0_1701240202 -17.15843 0.00056 -16.44111 -17.16181 0.00057 -16.44354 -17.16379 0.00057 -16.44461 -17.16541 0.00058 -16.44547 -17.16710 0.00059 -16.44600 
7778.022547 1.1193 -6.998 0.188 -0.121 20.66 -11.265 MSCL0_1701240203 -17.16200 0.00056 -16.44513 -17.16427 0.00057 -16.44592 -17.16558 0.00057 -16.44681 -17.16669 0.00058 -16.44747 -17.16812 0.00059 -16.44772 
7778.023276 1.1172 -6.996 0.206 0.292 21.71 -11.030 MSCL0_1701240204 -17.16160 0.00056 -16.44443 -17.16459 0.00057 -16.44557 -17.16610 0.00057 -16.44632 -17.16744 0.00058 -16.44666 -17.16905 0.00059 -16.44716 
7778.024006 1.1152 -6.994 0.586 -0.191 20.84 -11.086 MSCL0_1701240205 -17.16002 0.00056 -16.44359 -17.16244 0.00057 -16.44446 -17.16374 0.00057 -16.44519 -17.16491 0.00058 -16.44566 -17.16648 0.00059 -16.44616 
7778.024758 1.1132 -6.989 0.513 0.125 20.93 -11.214 MSCL0_1701240206 -17.15805 0.00056 -16.44066 -17.16083 0.00057 -16.44171 -17.16222 0.00057 -16.44246 -17.16338 0.00058 -16.44284 -17.16500 0.00059 -16.44339 
7778.025487 1.1112 -6.987 0.175 0.119 21.09 -11.117 MSCL0_1701240207 -17.15573 0.00056 -16.43714 -17.15895 0.00056 -16.43821 -17.16079 0.00057 -16.43931 -17.16223 0.00058 -16.43999 -17.16391 0.00058 -16.44032 
7778.026239 1.1092 -6.978 0.490 -0.413 21.02 -11.270 MSCL0_1701240208 -17.15845 0.00056 -16.43990 -17.16095 0.00056 -16.44074 -17.16238 0.00057 -16.44148 -17.16342 0.00058 -16.44224 -17.16489 0.00059 -16.44292 
7778.026980 1.1072 -6.974 0.166 0.218 20.91 -11.222 MSCL0_1701240209 -17.15776 0.00056 -16.43913 -17.16038 0.00056 -16.44019 -17.16188 0.00057 -16.44096 -17.16305 0.00058 -16.44118 -17.16447 0.00058 -16.44167 
7778.027721 1.1053 -6.965 0.300 -0.081 21.21 -11.130 MSCL0_1701240210 -17.16010 0.00056 -16.44093 -17.16284 0.00056 -16.44200 -17.16432 0.00057 -16.44291 -17.16566 0.00058 -16.44338 -17.16721 0.00058 -16.44398 
7778.028473 1.1034 -6.956 0.762 -0.406 21.73 -11.187 MSCL0_1701240211 -17.16162 0.00055 -16.44427 -17.16454 0.00056 -16.44540 -17.16611 0.00057 -16.44640 -17.16747 0.00057 -16.44690 -17.16897 0.00058 -16.44738 
7778.029214 1.1015 -6.943 0.090 0.014 22.15 -11.198 MSCL0_1701240212 -17.16561 0.00055 -16.44713 -17.16836 0.00056 -16.44813 -17.16982 0.00057 -16.44893 -17.17099 0.00057 -16.44959 -17.17248 0.00058 -16.44998 
7778.029955 1.0996 -6.942 0.481 0.108 22.36 -11.125 MSCL0_1701240213 -17.16545 0.00055 -16.44707 -17.16854 0.00056 -16.44801 -17.17004 0.00057 -16.44889 -17.17127 0.00057 -16.44955 -17.17287 0.00058 -16.44960 
7778.030707 1.0978 -6.936 0.465 -0.074 21.89 -11.033 MSCL0_1701240214 -17.16662 0.00055 -16.45008 -17.16988 0.00056 -16.45110 -17.17180 0.00056 -16.45201 -17.17325 0.00057 -16.45290 -17.17485 0.00058 -16.45366 
7778.031448 1.0960 -6.933 0.406 -0.445 20.98 -11.161 MSCL0_1701240215 -17.16536 0.00055 -16.44715 -17.16858 0.00056 -16.44811 -17.17041 0.00056 -16.44900 -17.17194 0.00057 -16.44956 -17.17364 0.00058 -16.44995 
7778.032188 1.0942 -6.931 0.034 0.688 22.79 -10.938 MSCL0_1701240216 -17.16538 0.00055 -16.44954 -17.16972 0.00056 -16.45080 -17.17204 0.00056 -16.45193 -17.17373 0.00057 -16.45266 -17.17558 0.00058 -16.45354 
7778.032929 1.0924 -6.933 0.255 -0.805 21.59 -11.014 MSCL0_1701240217 -17.16766 0.00055 -16.45283 -17.17113 0.00056 -16.45386 -17.17307 0.00056 -16.45463 -17.17446 0.00057 -16.45551 -17.17603 0.00058 -16.45630 
7778.033670 1.0907 -6.923 0.798 0.113 21.41 -11.149 MSCL0_1701240218 -17.16993 0.00055 -16.45304 -17.17282 0.00056 -16.45404 -17.17435 0.00056 -16.45451 -17.17544 0.00057 -16.45507 -17.17690 0.00058 -16.45578 
7778.034398 1.0890 -6.920 0.434 -0.591 20.79 -11.138 MSCL0_1701240219 -17.16728 0.00055 -16.45133 -17.17044 0.00055 -16.45230 -17.17232 0.00056 -16.45290 -17.17376 0.00057 -16.45366 -17.17523 0.00057 -16.45410 
7778.035150 1.0873 -6.916 0.373 0.130 21.72 -11.085 MSCL0_1701240220 -17.16708 0.00055 -16.45085 -17.17058 0.00055 -16.45204 -17.17251 0.00056 -16.45286 -17.17390 0.00057 -16.45358 -17.17540 0.00057 -16.45403 
7778.035891 1.0856 -6.915 0.740 -0.342 22.03 -11.079 MSCL0_1701240221 -17.16533 0.00055 -16.45132 -17.16894 0.00055 -16.45243 -17.17103 0.00056 -16.45346 -17.17274 0.00057 -16.45424 -17.17435 0.00057 -16.45494 
7778.036632 1.0840 -6.909 0.002 -0.085 21.01 -11.063 MSCL0_1701240222 -17.16465 0.00055 -16.44895 -17.16872 0.00055 -16.45029 -17.17111 0.00056 -16.45116 -17.17301 0.00057 -16.45166 -17.17489 0.00057 -16.45235 
7778.037384 1.0823 -6.906 1.021 0.016 20.96 -11.154 MSCL0_1701240223 -17.16617 0.00055 -16.44919 -17.16934 0.00055 -16.45014 -17.17110 0.00056 -16.45069 -17.17249 0.00057 -16.45150 -17.17408 0.00057 -16.45196 
7778.038125 1.0807 -6.905 0.653 -0.329 22.11 -11.117 MSCL0_1701240224 -17.16491 0.00055 -16.44835 -17.16840 0.00055 -16.44953 -17.17026 0.00056 -16.45050 -17.17182 0.00057 -16.45121 -17.17353 0.00057 -16.45194 
7778.038866 1.0792 -6.907 -0.052 0.300 22.05 -11.042 MSCL0_1701240225 -17.16566 0.00055 -16.44924 -17.16921 0.00055 -16.45027 -17.17115 0.00056 -16.45120 -17.17270 0.00056 -16.45162 -17.17445 0.00057 -16.45200 
7778.039630 1.0776 -6.901 0.612 -0.865 23.06 -10.938 MSCL0_1701240226 -17.16625 0.00055 -16.44880 -17.17028 0.00055 -16.45001 -17.17248 0.00056 -16.45092 -17.17422 0.00056 -16.45185 -17.17584 0.00057 -16.45256 
7778.040370 1.0760 -6.889 0.395 0.198 21.24 -11.099 MSCL0_1701240227 -17.16906 0.00054 -16.45164 -17.17269 0.00055 -16.45275 -17.17474 0.00056 -16.45322 -17.17625 0.00056 -16.45422 -17.17795 0.00057 -16.45460 
7778.041111 1.0745 -6.880 0.584 -0.426 21.02 -11.123 MSCL0_1701240228 -17.17177 0.00054 -16.45263 -17.17464 0.00055 -16.45374 -17.17626 0.00056 -16.45441 -17.17770 0.00056 -16.45508 -17.17926 0.00057 -16.45563 
7778.041863 1.0730 -6.875 0.832 -0.096 20.06 -11.197 MSCL0_1701240229 -17.16914 0.00054 -16.45131 -17.17243 0.00055 -16.45236 -17.17436 0.00055 -16.45298 -17.17592 0.00056 -16.45343 -17.17749 0.00057 -16.45418 
7778.042604 1.0715 -6.868 0.736 -0.088 21.36 -11.166 MSCL0_1701240230 -17.16792 0.00054 -16.45070 -17.17138 0.00055 -16.45157 -17.17334 0.00055 -16.45234 -17.17484 0.00056 -16.45313 -17.17645 0.00057 -16.45351 
7778.043333 1.0701 -6.863 0.098 -0.414 21.24 -11.226 MSCL0_1701240231 -17.16837 0.00054 -16.45035 -17.17122 0.00055 -16.45119 -17.17272 0.00055 -16.45189 -17.17409 0.00056 -16.45249 -17.17574 0.00057 -16.45289 
7778.044074 1.0687 -6.855 0.401 0.389 20.93 -11.192 MSCL0_1701240232 -17.16827 0.00054 -16.45240 -17.17134 0.00055 -16.45329 -17.17302 0.00055 -16.45410 -17.17437 0.00056 -16.45498 -17.17594 0.00057 -16.45546 
7778.044815 1.0673 -6.850 0.597 -0.718 21.21 -11.225 MSCL0_1701240233 -17.17009 0.00054 -16.45243 -17.17294 0.00055 -16.45353 -17.17448 0.00055 -16.45421 -17.17568 0.00056 -16.45478 -17.17729 0.00057 -16.45533 
7778.045567 1.0659 -6.840 0.353 -0.275 21.38 -11.221 MSCL0_1701240234 -17.16740 0.00054 -16.44846 -17.17086 0.00055 -16.44948 -17.17275 0.00055 -16.45034 -17.17423 0.00056 -16.45129 -17.17592 0.00057 -16.45199 
7778.046308 1.0645 -6.833 0.939 -0.127 21.77 -11.164 MSCL0_1701240235 -17.16782 0.00054 -16.45137 -17.17113 0.00054 -16.45226 -17.17275 0.00055 -16.45295 -17.17416 0.00056 -16.45332 -17.17570 0.00056 -16.45369 
7778.047060 1.0632 -6.824 0.304 0.098 21.46 -11.096 MSCL0_1701240236 -17.16739 0.00054 -16.45035 -17.17040 0.00055 -16.45122 -17.17201 0.00055 -16.45194 -17.17335 0.00056 -16.45268 -17.17477 0.00057 -16.45318 
7778.047789 1.0619 -6.807 0.425 -0.146 22.16 -11.011 MSCL0_1701240237 -17.16585 0.00054 -16.44959 -17.16931 0.00054 -16.45061 -17.17131 0.00055 -16.45150 -17.17290 0.00056 -16.45223 -17.17455 0.00056 -16.45279 
7778.048530 1.0606 -6.787 1.058 -0.289 20.79 -11.151 MSCL0_1701240238 -17.16630 0.00054 -16.44845 -17.16984 0.00054 -16.44946 -17.17183 0.00055 -16.45034 -17.17322 0.00056 -16.45107 -17.17486 0.00056 -16.45170 
7778.049282 1.0593 -6.779 -0.041 -0.683 21.86 -10.985 MSCL0_1701240239 -17.16360 0.00054 -16.44670 -17.16755 0.00054 -16.44799 -17.16972 0.00055 -16.44891 -17.17140 0.00056 -16.44977 -17.17322 0.00056 -16.45040 
7778.050023 1.0580 -6.766 0.620 0.002 22.20 -11.099 MSCL0_1701240240 -17.16553 0.00054 -16.44894 -17.16923 0.00054 -16.45011 -17.17138 0.00055 -16.45096 -17.17305 0.00055 -16.45187 -17.17495 0.00056 -16.45263 
7778.050764 1.0568 -6.750 1.619 -0.314 20.54 -11.202 MSCL0_1701240241 -17.17041 0.00053 -16.45158 -17.17342 0.00054 -16.45230 -17.17507 0.00055 -16.45302 -17.17644 0.00055 -16.45383 -17.17792 0.00056 -16.45446 
7778.051516 1.0555 -6.725 0.420 -0.401 20.75 -11.199 MSCL0_1701240242 -17.17121 0.00053 -16.45300 -17.17404 0.00054 -16.45381 -17.17546 0.00054 -16.45440 -17.17667 0.00055 -16.45495 -17.17815 0.00056 -16.45571 
7778.052268 1.0543 -6.716 0.430 -0.150 21.83 -11.099 MSCL0_1701240243 -17.17188 0.00053 -16.45384 -17.17519 0.00054 -16.45488 -17.17680 0.00054 -16.45570 -17.17815 0.00055 -16.45634 -17.17991 0.00056 -16.45686 
7778.053021 1.0531 -6.701 0.936 -0.130 20.32 -11.180 MSCL0_1701240244 -17.16966 0.00053 -16.45361 -17.17257 0.00054 -16.45475 -17.17418 0.00054 -16.45576 -17.17559 0.00055 -16.45627 -17.17716 0.00056 -16.45690 
7778.053761 1.0520 -6.690 0.464 -0.651 22.27 -11.123 MSCL0_1701240245 -17.17272 0.00053 -16.45340 -17.17532 0.00054 -16.45438 -17.17679 0.00054 -16.45488 -17.17788 0.00055 -16.45552 -17.17948 0.00055 -16.45603 
7778.054514 1.0508 -6.668 0.779 -0.135 21.01 -11.124 MSCL0_1701240246 -17.17397 0.00053 -16.45679 -17.17683 0.00054 -16.45786 -17.17844 0.00054 -16.45878 -17.17977 0.00055 -16.45960 -17.18133 0.00055 -16.46015 
7778.055255 1.0497 -6.659 1.018 -0.883 20.84 -11.191 MSCL0_1701240247 -17.17577 0.00053 -16.45696 -17.17876 0.00054 -16.45781 -17.18037 0.00054 -16.45855 -17.18168 0.00055 -16.45906 -17.18325 0.00055 -16.45945 
7778.056007 1.0486 -6.645 0.457 0.245 20.98 -11.213 MSCL0_1701240248 -17.18160 0.00053 -16.46195 -17.18411 0.00053 -16.46271 -17.18544 0.00054 -16.46327 -17.18659 0.00054 -16.46380 -17.18801 0.00055 -16.46417 
7778.056748 1.0475 -6.636 0.994 -1.277 22.03 -11.037 MSCL0_1701240249 -17.18213 0.00053 -16.46477 -17.18534 0.00053 -16.46574 -17.18705 0.00054 -16.46669 -17.18853 0.00055 -16.46758 -17.19025 0.00055 -16.46814 
7778.057500 1.0464 -6.628 -0.002 0.718 21.94 -11.135 MSCL0_1701240250 -17.18298 0.00053 -16.46552 -17.18635 0.00053 -16.46659 -17.18830 0.00054 -16.46732 -17.18982 0.00054 -16.46798 -17.19163 0.00055 -16.46817 
7778.058241 1.0454 -6.619 0.997 -0.937 22.01 -11.157 MSCL0_1701240251 -17.18468 0.00053 -16.46720 -17.18779 0.00053 -16.46820 -17.18956 0.00054 -16.46918 -17.19097 0.00054 -16.46997 -17.19269 0.00055 -16.47060 
7778.058993 1.0444 -6.611 0.693 0.542 20.88 -11.295 MSCL0_1701240252 -17.18612 0.00052 -16.46772 -17.18899 0.00053 -16.46890 -17.19054 0.00054 -16.46956 -17.19180 0.00054 -16.47031 -17.19345 0.00055 -16.47099 
7778.059734 1.0434 -6.604 1.384 -1.637 20.70 -11.275 MSCL0_1701240253 -17.18834 0.00052 -16.46905 -17.19069 0.00053 -16.47007 -17.19194 0.00053 -16.47080 -17.19307 0.00054 -16.47141 -17.19458 0.00055 -16.47180 
7778.060474 1.0424 -6.600 0.624 -0.007 20.77 -11.375 MSCL0_1701240254 -17.18671 0.00052 -16.46853 -17.18865 0.00053 -16.46926 -17.18977 0.00053 -16.47006 -17.19089 0.00054 -16.47089 -17.19231 0.00055 -16.47150 
7778.061215 1.0414 -6.591 0.725 -0.696 21.51 -11.264 MSCL0_1701240255 -17.18634 0.00052 -16.46736 -17.18895 0.00053 -16.46802 -17.19029 0.00053 -16.46867 -17.19151 0.00054 -16.46930 -17.19304 0.00055 -16.46967 
7778.061968 1.0405 -6.594 0.454 0.121 21.29 -11.021 MSCL0_1701240256 -17.18552 0.00052 -16.46673 -17.18822 0.00053 -16.46764 -17.18964 0.00053 -16.46822 -17.19098 0.00054 -16.46877 -17.19268 0.00055 -16.46934 
7778.062685 1.0396 -6.596 1.018 -1.751 21.56 -11.133 MSCL0_1701240257 -17.18539 0.00052 -16.46732 -17.18791 0.00053 -16.46835 -17.18943 0.00053 -16.46892 -17.19072 0.00054 -16.46960 -17.19234 0.00054 -16.47015 
7778.063437 1.0387 -6.581 0.961 -0.023 21.09 -11.265 MSCL0_1701240258 -17.18791 0.00052 -16.46802 -17.19035 0.00053 -16.46884 -17.19164 0.00053 -16.46965 -17.19281 0.00054 -16.47019 -17.19435 0.00054 -16.47085 
