TIC ID,TOI,Master,SG1A,SG1B,SG2,SG3,SG4,SG5,TESS Disposition,TFOPWG Disposition,TESS Mag,TESS Mag err,Planet Name,Planet Num,Source,RA,Dec,PM RA (mas/yr),PM RA err (mas/yr),PM Dec (mas/yr),PM RA (mas/yr),Epoch (BJD),Epoch (BJD) err,Period (days),Period (days) err,Duration (hours),Duration (hours) err,Depth (mmag),Depth (mmag) err,Depth (ppm),Depth (ppm) err,Planet Radius (R_Earth),Planet Radius (R_Earth) err,Planet Insolation (Earth Flux),Planet Equil Temp (K),Planet SNR,Stellar Distance (pc),Stellar Distance (pc) err,Stellar Eff Temp (K),Stellar Eff Temp (K) err,Stellar log(g) (cm/s^2),Stellar log(g) (cm/s^2) err,Stellar Radius (R_Sun),Stellar Radius (R_Sun) err,Sectors,Date TOI Created (UTC),Date TOI Modified (UTC),Comments
438490744,529.01,3,5,5,3,4,4,4,PC,FP,14.277,0.059,,1,spoc,06:41:01.43,16:35:22.96,-0.19,2,-185.35,2,2458468.4958,.002003,1.665878,0.000283,4.956738,0.144742,97.211686,2.826642,85643.986097,85643.986097,6.98229,5.428897,10.912114,463.550412,19.085302,,,3021,97,5.1072502,.53245699,.17200001,.037999999,"6",2019-02-26 17:37:01,2019-04-05 15:27:18,
161477033,553.01,1,4,1,1,4,4,4,PC,,10.018,0.018,,1,spoc,04:53:02.71,-45:32:25.49,50.778,0.448,67.417,0.878,2458443.221518,.003863,14.058151,0.005392,3.514627,0.849132,0.932632,0.118849,858.616845,858.616845,2.467289,2.266664,44.64132,659.255873,8.819479,105.14322,4.2912798,5465,186,4.57025,.27635199,.839854,.102877,"5",2019-02-26 16:21:07,2019-04-05 15:27:18,"Period could be half because of a data gap."
453211454,509.01,1,4,1,2,4,2,4,PC,,7.9050002,0.018,,1,spoc,07:51:41.92,09:23:06.96,-78.721,0.112,-188.438,0.084,2458494.445731,.001498,18.119809,0.002151,3.669772,0.189904,0.968271,0.046313,891.412821,891.412821,3.073257,.499603,46.819522,667.154613,19.772907,48.838619,.958278,5560.2598,43.350899,,,.996346,.089708298,"7",2019-03-08 14:44:10,2019-04-05 15:27:18,"Looks like a transit signal but there is a possible single secondary at 1506 need to check multi-sector data."
164767175,266.01,1,4,1,4,4,3,4,PC,,9.4329996,0.019,,2,spoc,01:44:50.22,-18:24:04.93,-87.175,0.125,-110.794,0.096,2458393.078739,.003507,10.767807,0.004925,3.397389,0.758994,0.706621,0.082876,650.610352,650.610352,2.407741,1.944029,104.770454,815.979892,9.309046,100.75161,4.0028601,5784,55,,,.92955703,.091910198,"3",2018-11-30 22:06:24,2019-04-05 15:27:18,"period ambiguous for .01 and .02; unclear which transits are attributed to which candidates; will not be observed again in nominal mission"
37749396,260.01,1,4,1,2,4,4,4,PC,,8.4292803,0.017,,1,spoc,00:19:05.53,-09:57:57.99,-36.266,0.088,-301.427,0.06,2458392.294408,.00257,13.470018,0.003236,1.998396,0.343922,0.745653,0.070137,686.53595,686.53595,1.637881,1.525768,11.13865,465.937745,8.303118,,,4111,171,4.6461,.43940899,.63158703,.133807,"3",2018-11-30 22:06:23,2019-04-05 15:27:18,"only two transits"
63898957,261.02,1,4,1,2,4,3,4,PC,,9.0200005,0.02,,2,spoc,01:00:52.35,-24:25:26.37,108.651,0.096,-11.263,0.086,2458389.727185,.003037,13.039359,0.004316,4.921832,0.531445,0.679449,0.063009,625.599569,625.599569,3.348222,1.269619,243.526095,1007.525683,10.275119,115.31339,5.3718901,5890.2998,57,3.9200001,.079999998,1.31383,.136209,"3",2018-11-30 22:06:23,2019-04-05 15:27:18,"ambiguous period; many transits; need photometry to constrain period"
431999925,513.01,5,5,5,5,5,5,5,PC,FP,14.782,0.059,,1,spoc,08:03:09.59,-20:00:36.3,64.87,2,-60.53,2,2458492.93007,.008993,1.445433,0.000968,3.684343,0.720241,18.213453,2.373195,16635.28994,16635.28994,3.493627,.975823,29.257727,593.170978,7.890174,190.22543,,3266,101,4.9854598,.52794498,.26899999,.059999999,"7",2019-03-18 17:05:14,2019-04-05 06:36:49,"likely on TIC 431999916 which has lower end Gaia Rstar=2.8 Rsun and is 0.9 brighter than the target in T-band; still possibly planetary"
302895996,531.01,5,5,5,5,5,5,5,PC,FP,13.596,0.059,,1,spoc,05:32:27.94,15:33:21.21,-48.4,2,-52.05,2,2458468.847149,.002165,0.567995,0.000108,1.408867,0.400217,5.669893,0.543539,5208.552517,5208.552517,2.671369,1.172365,185.074235,940.711038,9.056893,167.30487,,3462,103,4.88307,.464398,.368,.072999999,"6",2019-02-26 17:36:58,2019-04-04 01:28:54,
192826603,551.01,5,5,5,5,5,5,5,PC,CP,13.862,0.018,,1,spoc,05:30:51.41,-36:37:51.51,-31.448,3.147,-43.56,3.147,2458438.08087,.001297,2.647401,0.000222,1.073004,0.076458,23.433331,1.782664,21351.651726,21351.651726,9.441973,.635813,67.007856,729.711483,17.999537,,,3884,169,4.6420798,.27752799,.613056,.074421801,"5",2019-02-26 16:21:09,2019-04-04 10:53:47,"NGTS-1 b"
311183180,550.02,3,4,3,3,4,4,4,PC,,9.0019999,0.018,,2,spoc,03:40:07.67,05:52:28.62,108.12,2,9.3,2,2458447.398548,.000442,10.043245,0.00061,3.099789,0.039044,23.479457,0.254876,21393.227138,21393.227138,16.682435,6.3188,36.128743,625.292129,85.7181,62.0121,,5076,8,4.71,.0099999998,.67054898,.0234598,"5",2019-02-26 16:21:13,2019-04-03 16:00:02,"Gaia DR2 R = 1 R_Sun; likely grazing eccentric binary with nearly equal brightness stars"
311183180,550.01,3,4,3,3,4,4,4,PC,,9.0019999,0.018,,2,spoc,03:40:07.67,05:52:28.62,108.12,2,9.3,2,2458439.585605,.000238,13.249837,0.000328,3.255177,0.02137,27.242444,0.151699,24779.049904,24779.049904,17.850505,3.745235,24.969174,570.12593,181.30376,62.0121,,5076,8,4.71,.0099999998,.67054898,.0234598,"5",2019-02-26 16:21:13,2019-04-03 16:00:02,
407966340,554.01,1,4,1,1,4,4,4,PC,,6.414,0.018,,1,spoc,04:02:59.6,09:12:28.05,89.853,0.037,-165.8,0.016,2458442.619254,.0019,7.048602,0.001508,3.287855,0.254539,0.346502,0.027454,319.089351,319.089351,3.411592,.928319,416.682397,1152.31453,11.300715,44.39748,1.2272201,6337.8701,44.690601,,,1.8250999,.173796,"5",2019-02-26 16:21:15,2019-04-03 16:00:02,"Gaia DR2 R = 1.4 R_Sun; period might be twice (14.1 day)."
170849515,555.01,3,4,3,3,4,4,4,PC,,14.915,0.061,,1,spoc,04:41:21.54,-32:19:13.48,-1.57,2,-37.61,2,2458438.148808,.001631,1.941285,0.00022,1.778645,0.140177,41.082823,1.927205,37131.739763,37131.739763,10.832053,1.978026,91.211095,788.191354,16.086195,438.60645,,3837,133,4.7260799,.400388,.55900002,.097000003,"5",2019-02-26 16:21:08,2019-04-03 16:00:02,"possible hot Jupiter."
307210830,175.01,1,5,5,1,4,2,4,PC,CP,9.3929996,0.009,,3,spoc,08:18:07.88,-68:18:51.91,96.472,2.774,-340.083,2.544,2458356.203764,.000855,3.690613,0.00023,1.267582,0.215477,1.987379,0.09533,1828.769675,1828.769675,1.348538,.519391,12.655909,481.053179,22.611319,24.512554,.101709,3469,68,4.88061,.39058301,.37099999,.061999999,"2",2018-10-11 19:07:06,2019-04-01 14:54:15,
366622912,515.01,3,4,3,4,4,4,4,PC,,13.725,0.019,,1,spoc,08:32:16.1,11:37:50.56,-9.076,2.19,0.154,2.19,2458493.28254,.001202,3.115247,0.000286,2.299143,0.104384,28.021051,0.884561,25478.152935,25478.152935,15.83531,.706427,314.14386,1073.746827,26.915272,,,4973,172,,,,,"7",2019-03-18 17:05:13,2019-03-29 19:55:09,"GAIA radius = 0.7 Rsun and Teff = 5000 K"
264979636,518.01,1,4,1,4,4,2,4,PC,,10.116,0.018,,1,spoc,07:42:52.03,08:52:00.87,-11.973,2.777,-12.27,1.846,2458495.790236,.003243,17.87897,0.004585,2.124101,0.809095,1.061067,0.148371,976.801579,976.801579,3.618524,4.193206,63.765593,720.71963,7.363369,162.27063,10.4025,5596,187,4.32233,.29496199,1.13674,.151592,"7",2019-03-18 17:05:09,2019-03-29 07:25:58,"low MES; possible centroid offset; GAIA Rstar=1.06Rsun"
238004786,539.01,1,4,1,1,4,4,4,PC,,10.544,0.018,,1,spoc,06:50:16.41,-53:00:19.83,-5.298,1.225,32.137,1.096,2458468.352187,.002198,0.309543,0.000062,1.151041,0.362077,0.334059,0.040583,307.632657,307.632657,1.825583,.677475,5483.297344,2194.725445,7.751638,111.91603,5.9421601,4836,178,4.4496799,.34385201,.87457901,.141257,"6",2019-02-26 17:36:54,2019-03-28 14:37:41,"marginal signal. GAIA Rstar=0.81Rsun; short period"
325680697,414.01,1,4,1,3,4,4,4,PC,,9.125,0.02,,1,spoc,02:27:24.86,-12:02:20.15,49.097,1.271,2.075,0.743,2458411.517989,.000337,1.824848,0.00004,1.96736,0.029417,6.45371,0.061367,5926.45502,5926.45502,16.707169,5.255094,5740.893145,2220.059506,119.0694,110.19718,4.9249401,5773.7402,76,3.51,.12,1.29185,.131313,"4",2019-01-16 19:24:28,2019-03-28 10:00:02,"follow-up in progress; possible EB"
42821097,548.01,5,5,5,5,5,5,5,PC,CP,13.098,0.018,,1,spoc,06:28:08.06,-00:10:14.61,4.414,2.163,-5.394,2.168,2458468.686297,.003721,3.895456,0.001237,4.766844,0.301801,7.998211,0.480966,7339.557484,7339.557484,14.36393,1.044916,1256.586185,1518.510572,12.424889,699.99799,,6227,180,4.26512,,1.33872,1.33872,"6",2019-02-26 17:36:47,2019-03-28 14:37:40,"CoRoT-19 b"
36440357,546.01,5,5,5,5,5,5,5,PC,CP,13.118,0.019,,1,spoc,06:48:46.71,-00:40:22.03,-4.513,2.165,-2.266,2.165,2458475.332024,.002959,9.198554,0.004151,4.403735,0.293327,20.082748,1.025192,18326.876374,18326.876374,16.119498,.863014,220.579557,982.903914,17.856768,908.59998,,6340,191,4.2469001,,1.39683,1.39683,"6",2019-02-26 17:36:46,2019-03-28 14:37:40,"CoRoT-4 b"
36352297,547.01,5,5,5,5,5,5,5,PC,CP,12.989,0.02,,1,spoc,06:48:19.17,-03:06:07.7,-2.941,2.123,2.964,2.123,2458469.067593,.000856,1.509017,0.000109,2.474587,0.064258,26.393619,0.520853,24016.327449,24016.327449,17.582953,.339366,2156.067915,1737.94232,28.433636,908.76202,,6355.0698,38.121201,4.3379598,.0098985201,1.24991,.043375298,"6",2019-02-26 17:36:46,2019-03-28 14:37:40,"CoRoT-1 b"
37168957,545.01,5,5,5,5,5,5,5,PC,CP,14.165,0.018,,1,spoc,06:32:41.38,-00:01:53.77,4.717,2.187,-1.499,2.187,2458470.175133,.001927,1.899994,0.00032,2.406097,0.159322,36.578792,1.820069,33129.114243,33129.114243,18.261274,.96847,899.367987,1396.703128,18.792747,,,5294,184,,,,,"6",2019-02-26 17:36:47,2019-03-28 14:37:41,"CoRoT-18 b"
49771092,542.01,3,4,3,3,4,4,4,PC,,14.739,0.019,,1,spoc,06:24:15.9,-28:08:04.92,-2.174,2.173,-4.288,2.173,2458469.060024,.003,1.63127,0.000422,1.194244,0.364444,17.576794,2.234058,16058.49046,16058.49046,11.314464,11.793091,698.372934,1311.117456,7.629785,897.79102,,5084,181,4.4809299,2.00353,.87884498,.87884498,"6",2019-02-26 17:36:48,2019-03-28 10:00:02,"marginal signal"
143271144,541.01,3,4,3,3,4,4,4,PC,,14.604,0.019,,1,spoc,06:02:54.6,-30:49:58.46,-3.888,2.184,7.416,2.184,2458469.176584,.004886,1.352966,0.000533,1.820567,0.340394,16.234617,3.350241,14841.399146,14841.399146,15.510087,16.279587,958.991889,1419.297648,8.324243,,,4978,180,,,,,"6",2019-02-26 17:36:51,2019-03-28 10:00:02,"marginal signal"
200322593,540.01,3,4,3,3,4,4,4,PC,,11.483,0.017,,1,spoc,05:05:14.33,-47:56:15.15,-84.024,3.691,21.637,3.691,2458468.824507,.00122,1.23936,0.000125,0.535398,0.333469,2.450731,0.31338,2254.661009,2254.661009,4.757795,6.941045,150.320522,893.047005,8.91503,,,3042,,,,,,"6",2019-02-26 17:36:52,2019-03-28 10:00:02,"may be due to a detrending residual of stellar variability"
234112540,537.01,5,5,5,5,5,5,5,PC,CP,13.418,0.018,,1,spoc,06:45:06.54,00:48:54.78,5.931,2.193,-3.498,2.193,2458470.418354,.002562,4.037678,0.001046,2.468802,0.237353,17.527433,1.137001,16013.756675,16013.756675,15.302772,1.240688,712.196382,1317.557842,14.61223,1047.54,,6240,70,4.46,.11,1.05509,.147514,"6",2019-02-26 17:36:53,2019-03-28 14:37:39,"CoRoT-5b"
234825296,536.01,5,5,5,5,5,5,5,PC,CP,13.778,0.019,,1,spoc,06:30:52.9,00:13:36.82,-2.388,2.236,-2.066,2.23,2458473.381836,.004741,9.246063,0.00685,2.410783,0.417757,14.953933,2.025095,13678.666105,13678.666105,12.972439,1.499757,137.148755,872.805988,7.756979,,,5010,180,,,,,"6",2019-02-26 17:36:53,2019-03-28 14:37:40,"CoRoT-20b; two planets in system"
280210963,535.01,5,5,5,5,5,5,5,PC,CP,14.725,0.02,,1,spoc,06:43:03.76,-01:17:47.2,2.611,2.176,-1.368,2.176,2458471.022094,.004864,2.827895,0.001353,2.917883,0.373583,70.514233,6.132481,62881.941723,62881.941723,28.35512,2.3337,721.809716,1321.981661,11.14566,,,5715,208,.22,,,,"6",2019-02-26 17:36:56,2019-03-28 14:37:40,"CoRoT-12b"
281909674,534.01,5,5,5,5,5,5,5,PC,CP,14.347,0.018,,1,spoc,06:50:53.07,-05:05:11.24,-2.067,2.161,-13.718,2.161,2458470.81495,.006312,4.034793,0.002576,2.935156,0.561722,18.56822,2.346379,16956.554385,16956.554385,13.326335,2.154749,437.419663,1166.391443,8.343057,1357.41,,6130,187,4.28161,,1.28973,1.28973,"6",2019-02-26 17:36:56,2019-03-28 14:37:40,"CoRoT-13b"
144700903,532.01,3,4,3,3,4,4,4,PC,,12.663,0.04,,1,spoc,05:40:19.21,11:33:45.51,27.48,2,-53.83,2,2458470.576303,.001184,2.326811,0.000249,1.669099,0.169089,9.359158,0.399661,8583.056608,8583.056608,5.611109,1.093347,89.326441,784.08791,20.497864,175.11761,,3946,69,4.6903901,.330439,.60600001,.086000003,"6",2019-02-26 17:36:51,2019-03-28 10:00:02,
387690507,530.01,3,4,3,3,4,4,4,PC,,13.447,0.04,,1,spoc,06:53:39.08,12:52:53.71,11.81,2,-57.63,2,2458470.200137,.00213,6.388488,0.001123,2.51086,0.188794,30.338019,1.577673,27555.572001,27555.572001,8.128405,1.325437,13.295618,487.020094,16.44689,204.36194,,3688,69,4.7819901,.35494399,.486,.074000001,"6",2019-02-26 17:36:59,2019-03-28 10:00:02,"Possible centroid"
31374837,431.02,1,4,1,1,4,4,4,PC,,8.1134005,0.019,,1,spoc,05:33:04.62,-26:43:26.01,16.929,0.065,150.792,0.088,2458468.764254,.000877,0.490036,0.000037,1.098849,0.086693,0.327519,0.015907,301.610868,301.610868,1.426612,.772789,3120.513373,1906.23422,16.250366,,,4891,113,4.4099998,.22,.80249298,.090300903,"6",2019-02-26 17:36:46,2019-03-28 10:00:02,"may be a companion to 12.45-day .01 candidate"
308307606,517.01,5,5,5,5,5,5,5,PC,FP,13.151,0.018,,1,spoc,08:00:47.98,-60:51:56.28,-5.644,3.158,12.824,3.158,2458496.577842,.003205,15.00263,0.004596,2.451605,0.266214,11.498214,1.116977,10534.36713,10534.36713,11.937991,11.974361,64.217622,721.993528,11.168397,518.44897,,5522,180,4.3949299,,1.03562,1.03562,"7",2019-03-18 17:05:11,2019-03-25 22:29:55,
19519368,494.01,1,4,1,4,4,2,4,PC,,10.039,0.019,,1,spoc,08:18:46.9,-06:47:09.31,-109.854,2.011,-22.074,4.944,2458493.296407,.003535,1.701876,0.000465,1.837945,0.449351,0.485485,0.056059,447.04786,447.04786,2.329152,3.778988,529.648142,1223.535608,8.022874,100.46101,10.014,4985,114,4.6700001,.16,1.0987,.221968,"7",2019-03-08 14:44:06,2019-03-25 19:21:44,"Gaia DR2 R = 0.8 R_Sun; SG1 to check 195193366; dmag=5.3"
238086647,510.01,1,4,1,1,4,4,4,PC,,8.4370003,0.019,,1,spoc,06:59:50.15,-49:30:26.89,97.721,0.053,-72.412,0.068,2458492.578165,.001521,1.352479,0.000156,0.561656,0.151217,0.358332,0.047841,329.981324,329.981324,2.809534,2.816144,4000.83544,2028.417841,7.217847,98.116341,3.9638,5915,191,4.1283002,.26858899,1.48283,.17796201,"7",2019-03-18 17:05:08,2019-03-25 16:00:02,"marginal signal; offset not consistent with nearby stars"
19025965,493.01,1,4,1,4,1,4,4,PC,,11.35,0.018,,1,spoc,07:58:30.65,12:52:59.76,-50.74,2,-44.96,2,2458493.31843,.002594,5.947773,0.001378,2.11695,0.443768,3.258311,0.295584,2996.516811,2996.516811,3.839712,2.370027,52.631891,686.960858,10.420923,98.432404,,4383,174,4.5654602,.23820899,.715231,.073857099,"7",2019-03-08 14:44:06,2019-03-25 15:16:57,"SG1 to check 19025962"
119292328,512.01,1,4,1,1,4,4,4,PC,,8.9530001,0.017,,1,spoc,06:26:35.21,-38:36:25.9,3.023,0.815,-108.919,0.944,2458492.783555,.004878,7.187118,0.002616,2.862583,0.505017,0.325679,0.040265,299.916814,299.916814,1.665999,.957696,134.201299,868.078359,7.453777,65.954269,1.85807,5581,187,4.5216599,.26532999,.901914,.105192,"7",2019-03-18 17:05:03,2019-03-25 12:28:57,
27649847,521.01,2,4,2,2,4,4,4,PC,,12.429,0.168,,1,spoc,08:13:22.62,12:13:19.55,94.4,2,84.5,2,2458492.722769,.00257,1.542131,0.000295,1.112434,0.281309,2.591921,0.314186,2384.399892,2384.399892,1.449216,.393694,33.449899,613.364239,8.542186,93.071594,,3439,69,4.8930402,.39451399,.35600001,.059999999,"7",2019-03-18 17:05:00,2019-03-22 16:00:02,"Small star; marginal transit"
366576758,514.01,5,5,5,5,5,5,5,PC,CP,13.598,0.018,,1,spoc,08:31:31.9,11:55:20.12,-13.985,2.145,-4.017,2.139,2458495.846027,.00294,11.388472,0.004193,3.8512,0.322052,18.748397,1.053721,17119.675568,17119.675568,10.782324,.988451,45.40236,662.047816,17.009926,,,4884,179,,,,,"7",2019-03-18 17:05:13,2019-03-24 09:05:58,"K2-114b"
318937509,516.01,2,4,2,2,4,4,4,PC,FP,14.15,0.059,,1,spoc,07:29:31.57,02:50:52.65,21.62,2,-39.02,2,2458492.649974,.000949,1.04855,0.000073,1.062799,0.058793,38.282322,2.288797,34644.953978,34644.953978,4.183797,.977004,26.919249,580.945626,20.462208,,,3109,98,5.0657701,.548895,.20200001,.046,"7",2019-03-18 17:05:12,2019-04-24 10:07:41,"v-shaped"
440777904,511.01,5,5,5,5,5,5,5,PC,CP,11.249,0.018,,1,spoc,07:15:18.03,14:15:45.39,12.473,3.966,-5.967,3.923,2458491.696318,.00066,3.355138,0.000152,3.657982,0.046856,11.751719,0.142925,10765.367768,10765.367768,13.988914,.173052,1190.061018,1498.00084,78.209305,402.83597,79.732697,6329,67,4.27,.039999999,1.61289,.469266,"7",2019-03-18 17:05:14,2019-03-24 09:04:38,"HAT-P-24 b"
20178111,467.01,5,5,5,5,5,5,5,PC,FP,10.244,0.018,,1,spoc,05:59:35.38,-40:23:44.69,-14.223,1.026,5.348,1.052,2458468.622239,.001911,1.734422,0.000265,2.183707,0.104703,1.970577,0.15428,1813.322633,1813.322633,5.13675,.694865,1231.406829,1510.845791,16.904505,150.13243,8.4716501,5890,191,4.4875698,.27370599,.97683799,.120244,"6",2019-02-22 14:51:22,2019-03-22 00:47:18,"could be on 20178112"
108645766,497.01,5,5,5,5,5,5,5,PC,FP,13.171,0.059,,1,spoc,07:29:46.88,-28:28:59.33,207.67,2,-166.7,2,2458492.914449,.006628,2.974175,0.001636,3.031634,0.343247,12.785984,1.833569,11707.257241,11707.257241,3.756355,.897648,13.86784,492.177727,7.174169,104.49402,,3333,102,4.9482398,.50696498,.30199999,.064999998,"7",2019-03-08 14:44:07,2019-03-20 19:35:24,"Faint target; centroid analysis not reliable bc of crowded field; SG1 needed"
427352241,485.01,5,5,5,5,5,5,5,PC,FP,9.9689999,0.018,,1,spoc,05:34:29.52,-04:24:54.14,-15.474,1.046,-26.905,0.98,2458468.825486,.002161,1.264563,0.00023,2.263794,0.16145,1.768951,0.116031,1627.93774,1627.93774,8.411166,12.036409,3442.86055,1953.662802,15.106661,182.882,,6084,193,4.28965,2.0046799,1.26709,1.26709,"6",2019-02-22 14:51:24,2019-03-18 02:23:28,"2 stars in same pixel; dmag 0.4"
452866790,488.01,1,4,1,1,4,4,4,PC,,11.13,0.043,,1,spoc,08:02:22.88,03:20:19.64,-401.32,2,-378.88,2,2458492.202188,.002097,1.198126,0.000192,1.059702,0.517039,1.141697,0.135914,1050.989348,1050.989348,1.161745,1.297553,53.723129,690.494264,9.900291,40.734814,,3332,63,4.9152799,.142281,.347,.021,"7",2019-03-08 14:44:10,2019-03-15 18:49:52,
348538431,507.01,3,4,3,3,4,4,4,PC,,13.237,0.047,,1,spoc,08:06:31.1,-15:45:52.88,48.1,2,-12.01,2,2458492.096537,.000239,0.899485,0.000016,1.196347,0.0193,76.719493,1.21848,68222.535284,68222.535284,9.812343,2.201844,69.169417,735.526423,94.90936,108.87296,,3338,64,4.9468999,.40215701,.30399999,.052000001,"7",2019-03-08 14:44:09,2019-03-15 18:49:52,"V-shaped; large planet"
219164808,504.01,3,4,3,3,4,4,4,PC,,9.757,0.078,,1,spoc,06:03:05.8,-52:05:03.73,-12,1.4,12.1,1.4,2458491.724059,.000758,1.677303,0.000092,2.622396,0.057958,3.569524,0.06267,3282.25479,3282.25479,15.498154,14.893731,5619.380761,2208.217588,42.743786,252.69901,,6915,204,4.1761799,1.79143,1.66041,1.47426,"7",2019-03-08 14:44:08,2019-03-15 18:49:52,"V-shaped;  d_rp=5 for neighbor 4-5"
88977253,496.01,5,5,5,5,5,5,5,PC,FP,12.296,0.019,,1,spoc,08:12:23.44,-05:46:07.17,5.248,2.182,0.596,2.182,2458492.708311,.000567,2.767691,0.000112,1.876437,0.042975,24.919436,0.612722,22690.263354,22690.263354,28.980984,14.55595,2360.100039,1777.67495,68.14428,737.10602,,6717.0298,158.02,4.1999998,.050000001,1.54739,.74617898,"7",2019-03-08 14:44:07,2019-03-15 15:36:54,"V-shaped; Large planet; but could be close to 2 R_Jup."
17746821,492.01,5,5,5,5,5,5,5,PC,CP,11.274,0.018,,1,spoc,07:52:15.22,12:08:21.66,7.475,0.992,-13.182,0.882,2458493.168623,.001231,3.122001,0.000285,3.813578,0.079483,7.358411,0.144054,6754.43285,6754.43285,15.118677,.233066,1961.788371,1697.394492,38.926884,355.50201,,6239,3,,,,,"7",2019-03-08 14:44:06,2019-03-15 18:49:50,"HAT-P-50b"
468987719,491.01,5,5,5,5,5,5,5,PC,CP,12.712,0.018,,1,spoc,08:35:42.17,10:12:23.72,-10.156,2.217,-14.399,2.217,2458493.547133,.001036,3.333395,0.000286,3.154608,0.092968,16.710665,0.374735,15273.253893,15273.253893,13.689915,.39006,557.81904,1239.490159,33.69818,513.75201,,5634,188,4.3726902,,1.07784,1.07784,"7",2019-03-08 14:44:10,2019-03-15 18:49:51,"HAT-P-43"
455135327,490.01,5,5,5,5,5,5,5,PC,CP,9.9110003,0.019,,1,spoc,08:15:47.96,05:50:12.71,-16.179,1.629,23.363,0.853,2458491.915755,.000266,2.810577,0.000057,2.206894,0.016816,11.74445,0.090605,10758.744689,10758.744689,14.383886,.081052,1199.137078,1500.848853,157.99268,204.1608,23.1579,6338,42,4.52,.059999999,1.34407,.253299,"7",2019-03-08 14:44:10,2019-03-15 18:49:50,"HAT-P-30"
22529346,495.01,5,5,5,5,5,5,5,PC,CP,10.038,0.018,,2,spoc,07:10:24.06,-39:05:50.19,-2.993,1.007,25.086,0.918,2458491.99869,.000125,1.274931,0.000012,2.916478,0.009414,19.043561,0.076999,17386.841539,17386.841539,19.672784,.060382,5130.806667,2158.570126,234.72575,261.57803,26.7945,6966,205,4.2585402,.38877499,1.5197901,.234423,"7",2019-03-08 14:44:06,2019-03-15 18:49:51,"WASP-121"
455096220,489.01,5,5,5,5,5,5,5,PC,CP,11.845,0.018,,1,spoc,08:13:00.17,04:47:13.31,-13.608,3.617,-5.025,1.889,2458492.341364,.000899,3.646774,0.000246,3.909439,0.078559,10.657765,0.182428,9768.142809,9768.142809,14.522787,.291142,1032.209777,1445.645277,43.459698,461.078,798.80902,6178,45,4.4000001,.090000004,1.1368901,.133981,"7",2019-03-08 14:44:10,2019-03-15 18:49:51,"HAT-P-35"
268644785,505.01,5,5,5,5,5,5,5,PC,CP,10.667,0.018,,1,spoc,07:49:39.59,-52:07:13.61,-7.625,1.398,-1.658,1.104,2458494.135246,.000429,3.329371,0.000118,4.049481,0.035538,12.056243,0.105093,11042.786131,11042.786131,15.876782,.138143,1196.602345,1500.0551,115.30672,369.94714,,6220,195,3.9856701,.480692,1.84431,.41844001,"7",2019-03-08 14:44:09,2019-03-15 18:49:52,"KELT-15"
123702439,499.01,1,4,1,1,4,4,4,PC,,10.101,0.019,,1,spoc,07:42:33.29,-43:33:12.62,-26.229,2.363,81.632,0.742,2458500.10736,.001567,8.521168,0.002075,2.766093,0.427255,1.64638,0.116311,1515.222629,1515.222629,4.06389,1.581654,171.851667,923.438945,14.60476,157.98354,,5997,192,4.4572201,.32818601,1.02891,.15666901,"7",2019-03-08 14:44:07,2019-03-14 16:00:03,"d_rp=4.4 for neighbor 5"
134537478,501.01,5,5,5,5,5,5,5,PC,CP,10.36,0.018,,1,spoc,07:13:12.34,-42:24:35.14,-10.866,0.801,-1.507,0.597,2458493.272086,.000263,1.710026,0.000034,2.199119,0.015975,12.685105,0.084318,11615.427535,11615.427535,18.49446,.096149,2447.264919,1793.865988,171.28387,244.5528,22.796301,5833,190,4.0959601,.31972101,1.5208499,.225715,"7",2019-03-08 14:44:08,2019-03-15 18:49:51,"KELT-14"
425206121,508.01,5,5,5,5,5,5,5,PC,CP,9.6429996,0.019,,1,spoc,07:26:02.29,07:36:56.79,-3.706,1.126,-1.303,1.226,2458494.135425,.000307,4.611884,0.000121,4.202993,0.025055,11.311342,0.077643,10364.050547,10364.050547,19.339359,15.55616,2078.587662,1722.113756,145.36423,314.01801,,7346,210,4.1420798,1.62475,1.81642,1.46106,"7",2019-03-08 14:44:10,2019-03-15 18:49:50,"KELT-19A"
120896927,402.01,4,5,5,5,4,4,4,PC,PC,8.26509,0.017,,2,spoc,02:27:28.3,-27:38:09.92,-72.786,0.059,-211.437,0.056,2458411.463494,.00277,4.755833,0.000856,2.573288,0.314131,0.441054,0.0399,406.143083,406.143083,1.899079,.759223,212.73414,974.045059,10.392367,,,5175.2002,23.617201,4.3765702,.066896498,.88766497,.080735102,"4",2019-01-16 19:24:30,2019-03-14 15:16:04,
120896927,402.02,1,5,5,1,4,4,4,PC,CP,8.26509,0.017,,2,spoc,02:27:28.3,-27:38:09.92,-72.786,0.059,-211.437,0.056,2458414.547596,.002227,17.2148,,2.048477,0.488976,0.661867,0.066898,609.416369,609.416369,2.210121,2.545252,38.37474,634.79151,10.660744,,,5175.2002,23.617201,4.3765702,.066896498,.88766497,.080735102,"4",2019-01-31 17:54:46,2019-03-14 15:16:04,"follow-up in progress"
